,eclipse_day,duration,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,year,dist_shift
1301,864,32.483333333333334,211209526.102983,355895822.467364,5.5558583317355,685.2901967034401,2,Distance_shift-3
1302,865,32.4,211080407.03651002,355909630.05156803,5.3912024924691,686.128844826139,2,Distance_shift-3
1303,865,32.3,211080407.03651002,355909630.05156803,5.3912024924691,686.128844826139,2,Distance_shift-3
1304,865,32.21666666666667,211080407.03651002,355909630.05156803,5.3912024924691,686.128844826139,2,Distance_shift-3
1305,865,32.11666666666667,211080407.03651002,355909630.05156803,5.3912024924691,686.128844826139,2,Distance_shift-3
1306,866,32.03333333333333,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,2,Distance_shift-3
1307,866,31.933333333333334,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,2,Distance_shift-3
1308,866,31.85,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,2,Distance_shift-3
1309,867,31.75,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,2,Distance_shift-3
1310,867,31.65,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,2,Distance_shift-3
1311,867,31.566666666666666,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,2,Distance_shift-3
1312,868,31.46666666666667,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,2,Distance_shift-3
1313,868,31.366666666666667,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,2,Distance_shift-3
1314,868,31.26666666666667,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,2,Distance_shift-3
1315,868,31.183333333333334,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,2,Distance_shift-3
1316,869,31.083333333333332,210579741.892739,355939064.246408,4.7351427479482195,689.3953429577009,2,Distance_shift-3
1317,869,30.98333333333333,210579741.892739,355939064.246408,4.7351427479482195,689.3953429577009,2,Distance_shift-3
1318,869,30.883333333333333,210579741.892739,355939064.246408,4.7351427479482195,689.3953429577009,2,Distance_shift-3
1319,870,30.78333333333333,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,2,Distance_shift-3
1320,870,30.7,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,2,Distance_shift-3
1321,870,30.6,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,2,Distance_shift-3
1322,870,30.51666666666667,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,2,Distance_shift-3
1323,871,30.4,210339120.633764,355938980.362593,4.40895443249066,690.973537802199,2,Distance_shift-3
1324,871,30.3,210339120.633764,355938980.362593,4.40895443249066,690.973537802199,2,Distance_shift-3
1325,871,30.21666666666667,210339120.633764,355938980.362593,4.40895443249066,690.973537802199,2,Distance_shift-3
1326,872,30.083333333333332,210221292.90636498,355935452.958592,4.24640468465044,691.7483276159461,2,Distance_shift-3
1327,872,30.03333333333333,210221292.90636498,355935452.958592,4.24640468465044,691.7483276159461,2,Distance_shift-3
1328,872,29.916666666666668,210221292.90636498,355935452.958592,4.24640468465044,691.7483276159461,2,Distance_shift-3
1329,872,29.833333333333332,210221292.90636498,355935452.958592,4.24640468465044,691.7483276159461,2,Distance_shift-3
1330,873,29.71666666666667,210105140.994947,355929695.005581,4.08425421753188,692.513374100349,2,Distance_shift-3
1331,873,29.616666666666667,210105140.994947,355929695.005581,4.08425421753188,692.513374100349,2,Distance_shift-3
1332,873,29.51666666666667,210105140.994947,355929695.005581,4.08425421753188,692.513374100349,2,Distance_shift-3
1333,874,29.416666666666668,209990680.098854,355921779.623307,3.92253338877778,693.2685247978709,2,Distance_shift-3
1334,874,29.316666666666666,209990680.098854,355921779.623307,3.92253338877778,693.2685247978709,2,Distance_shift-3
1335,874,29.21666666666667,209990680.098854,355921779.623307,3.92253338877778,693.2685247978709,2,Distance_shift-3
1336,875,29.116666666666667,209877925.243471,355911782.111267,3.7612758580358396,694.013628314919,2,Distance_shift-3
1337,875,29.01666666666667,209877925.243471,355911782.111267,3.7612758580358396,694.013628314919,2,Distance_shift-3
1338,875,28.916666666666668,209877925.243471,355911782.111267,3.7612758580358396,694.013628314919,2,Distance_shift-3
1339,875,28.816666666666666,209877925.243471,355911782.111267,3.7612758580358396,694.013628314919,2,Distance_shift-3
1340,876,28.7,209766891.276342,355899779.751026,3.6005194333602404,694.748534385279,2,Distance_shift-3
1341,876,28.616666666666667,209766891.276342,355899779.751026,3.6005194333602404,694.748534385279,2,Distance_shift-3
1342,876,28.5,209766891.276342,355899779.751026,3.6005194333602404,694.748534385279,2,Distance_shift-3
1343,877,28.4,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337629,2,Distance_shift-3
1344,877,28.28333333333333,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337629,2,Distance_shift-3
1345,877,28.2,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337629,2,Distance_shift-3
1346,877,28.083333333333332,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337629,2,Distance_shift-3
1347,878,27.98333333333333,209550044.484648,355870077.592773,3.28068833117404,696.187159139997,2,Distance_shift-3
1348,878,27.883333333333333,209550044.484648,355870077.592773,3.28068833117404,696.187159139997,2,Distance_shift-3
1349,878,27.76666666666667,209550044.484648,355870077.592773,3.28068833117404,696.187159139997,2,Distance_shift-3
1350,879,27.65,209444260.43128002,355852537.888975,3.1217207482606804,696.890583502336,2,Distance_shift-3
1351,879,27.55,209444260.43128002,355852537.888975,3.1217207482606804,696.890583502336,2,Distance_shift-3
1352,879,27.45,209444260.43128002,355852537.888975,3.1217207482606804,696.890583502336,2,Distance_shift-3
1353,879,27.333333333333332,209444260.43128002,355852537.888975,3.1217207482606804,696.890583502336,2,Distance_shift-3
1354,880,27.23333333333333,209340254.800939,355833310.126204,2.9634724383502697,697.58322190182,2,Distance_shift-3
1355,880,27.116666666666667,209340254.800939,355833310.126204,2.9634724383502697,697.58322190182,2,Distance_shift-3
1356,880,27.01666666666667,209340254.800939,355833310.126204,2.9634724383502697,697.58322190182,2,Distance_shift-3
1357,881,26.916666666666668,209238041.494414,355812466.55925095,2.8060251208468996,698.264930666161,2,Distance_shift-3
1358,881,26.78333333333333,209238041.494414,355812466.55925095,2.8060251208468996,698.264930666161,2,Distance_shift-3
1359,881,26.683333333333334,209238041.494414,355812466.55925095,2.8060251208468996,698.264930666161,2,Distance_shift-3
1360,882,26.566666666666666,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,2,Distance_shift-3
1361,882,26.46666666666667,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,2,Distance_shift-3
1362,882,26.366666666666667,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,2,Distance_shift-3
1363,882,26.25,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,2,Distance_shift-3
1364,883,26.133333333333333,209039046.448788,355766170.422367,2.49395719336637,699.5949922171851,2,Distance_shift-3
1365,883,26.01666666666667,209039046.448788,355766170.422367,2.49395719336637,699.5949922171851,2,Distance_shift-3
1366,883,25.9,209039046.448788,355766170.422367,2.49395719336637,699.5949922171851,2,Distance_shift-3
1367,884,25.78333333333333,208942291.492974,355740801.04993397,2.33961817247483,700.243065467663,2,Distance_shift-3
1368,884,25.666666666666668,208942291.492974,355740801.04993397,2.33961817247483,700.243065467663,2,Distance_shift-3
1369,884,25.583333333333332,208942291.492974,355740801.04993397,2.33961817247483,700.243065467663,2,Distance_shift-3
1370,884,25.45,208942291.492974,355740801.04993397,2.33961817247483,700.243065467663,2,Distance_shift-3
1371,885,25.35,208847382.420221,355713978.532478,2.1866640453585697,700.879650137856,2,Distance_shift-3
1372,885,25.2,208847382.420221,355713978.532478,2.1866640453585697,700.879650137856,2,Distance_shift-3
1373,885,25.116666666666667,208847382.420221,355713978.532478,2.1866640453585697,700.879650137856,2,Distance_shift-3
1374,886,24.98333333333333,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,2,Distance_shift-3
1375,886,24.883333333333333,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,2,Distance_shift-3
1376,886,24.76666666666667,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,2,Distance_shift-3
1377,886,24.633333333333333,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,2,Distance_shift-3
1378,887,24.51666666666667,208663153.14700902,355655966.492419,1.88605138369899,702.1178136366119,2,Distance_shift-3
1379,887,24.383333333333333,208663153.14700902,355655966.492419,1.88605138369899,702.1178136366119,2,Distance_shift-3
1380,887,24.28333333333333,208663153.14700902,355655966.492419,1.88605138369899,702.1178136366119,2,Distance_shift-3
1381,888,24.15,208573858.00726297,355624747.83417004,1.73920720345876,702.719127047646,2,Distance_shift-3
1382,888,24.03333333333333,208573858.00726297,355624747.83417004,1.73920720345876,702.719127047646,2,Distance_shift-3
1383,888,23.916666666666668,208573858.00726297,355624747.83417004,1.73920720345876,702.719127047646,2,Distance_shift-3
1384,889,23.78333333333333,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,2,Distance_shift-3
1385,889,23.666666666666668,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,2,Distance_shift-3
1386,889,23.53333333333333,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,2,Distance_shift-3
1387,889,23.416666666666668,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,2,Distance_shift-3
1388,890,23.3,208400967.683929,355557782.708616,1.4556616142699599,703.88556820319,2,Distance_shift-3
1389,890,23.166666666666668,208400967.683929,355557782.708616,1.4556616142699599,703.88556820319,2,Distance_shift-3
1390,890,23.066666666666666,208400967.683929,355557782.708616,1.4556616142699599,703.88556820319,2,Distance_shift-3
1391,891,22.916666666666668,208317396.19510502,355521998.86007595,1.32102135496791,704.450442433088,2,Distance_shift-3
1392,891,22.8,208317396.19510502,355521998.86007595,1.32102135496791,704.450442433088,2,Distance_shift-3
1393,891,22.65,208317396.19510502,355521998.86007595,1.32102135496791,704.450442433088,2,Distance_shift-3
1394,891,22.53333333333333,208317396.19510502,355521998.86007595,1.32102135496791,704.450442433088,2,Distance_shift-3
1395,892,22.4,208235755.893334,355484663.763415,1.19321574904174,705.0029202759109,2,Distance_shift-3
1396,892,22.26666666666667,208235755.893334,355484663.763415,1.19321574904174,705.0029202759109,2,Distance_shift-3
1397,892,22.166666666666668,208235755.893334,355484663.763415,1.19321574904174,705.0029202759109,2,Distance_shift-3
1398,893,22.01666666666667,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,2,Distance_shift-3
1399,893,21.883333333333333,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,2,Distance_shift-3
1400,893,21.75,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,2,Distance_shift-3
1401,893,21.616666666666667,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,2,Distance_shift-3
1402,894,21.48333333333333,208078313.62976,355405328.33058,0.968504787853354,706.070203517907,2,Distance_shift-3
1403,894,21.35,208078313.62976,355405328.33058,0.968504787853354,706.070203517907,2,Distance_shift-3
1404,894,21.21666666666667,208078313.62976,355405328.33058,0.968504787853354,706.070203517907,2,Distance_shift-3
1405,895,21.066666666666666,208002533.447403,355363341.042643,0.879333041530619,706.584772976838,2,Distance_shift-3
1406,895,20.933333333333334,208002533.447403,355363341.042643,0.879333041530619,706.584772976838,2,Distance_shift-3
1407,895,20.78333333333333,208002533.447403,355363341.042643,0.879333041530619,706.584772976838,2,Distance_shift-3
1408,896,20.666666666666668,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851589,2,Distance_shift-3
1409,896,20.5,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851589,2,Distance_shift-3
1410,896,20.383333333333333,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851589,2,Distance_shift-3
1411,896,20.23333333333333,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851589,2,Distance_shift-3
1412,897,20.083333333333332,207856907.567119,355274816.98529905,0.7739219908921371,707.575195435477,2,Distance_shift-3
1413,897,19.933333333333334,207856907.567119,355274816.98529905,0.7739219908921371,707.575195435477,2,Distance_shift-3
1414,897,19.78333333333333,207856907.567119,355274816.98529905,0.7739219908921371,707.575195435477,2,Distance_shift-3
1415,898,19.666666666666668,207787082.14525902,355228337.37005,0.7675002185769301,708.050826907903,2,Distance_shift-3
1416,898,19.5,207787082.14525902,355228337.37005,0.7675002185769301,708.050826907903,2,Distance_shift-3
1417,898,19.35,207787082.14525902,355228337.37005,0.7675002185769301,708.050826907903,2,Distance_shift-3
1418,898,19.21666666666667,207787082.14525902,355228337.37005,0.7675002185769301,708.050826907903,2,Distance_shift-3
1419,899,19.05,207719261.491427,355180427.690157,0.793955876020397,708.513261725557,2,Distance_shift-3
1420,899,18.9,207719261.491427,355180427.690157,0.793955876020397,708.513261725557,2,Distance_shift-3
1421,899,18.73333333333333,207719261.491427,355180427.690157,0.793955876020397,708.513261725557,2,Distance_shift-3
1422,900,18.6,207653455.096969,355131130.588961,0.8500944673603108,708.962395509108,2,Distance_shift-3
1423,900,18.433333333333334,207653455.096969,355131130.588961,0.8500944673603108,708.962395509108,2,Distance_shift-3
1424,900,18.28333333333333,207653455.096969,355131130.588961,0.8500944673603108,708.962395509108,2,Distance_shift-3
1425,900,18.133333333333333,207653455.096969,355131130.588961,0.8500944673603108,708.962395509108,2,Distance_shift-3
1426,901,17.95,207589672.189397,355080492.85821897,0.9304359310168802,709.398126530297,2,Distance_shift-3
1427,901,17.816666666666666,207589672.189397,355080492.85821897,0.9304359310168802,709.398126530297,2,Distance_shift-3
1428,901,17.616666666666667,207589672.189397,355080492.85821897,0.9304359310168802,709.398126530297,2,Distance_shift-3
1429,902,17.48333333333333,207527921.729619,355028564.801285,1.02921422915438,709.820355764382,2,Distance_shift-3
1430,902,17.3,207527921.729619,355028564.801285,1.02921422915438,709.820355764382,2,Distance_shift-3
1431,902,17.15,207527921.729619,355028564.801285,1.02921422915438,709.820355764382,2,Distance_shift-3
1432,903,16.98333333333333,207468212.409248,354975399.80202204,1.1415488096053799,710.228986941476,2,Distance_shift-3
1433,903,16.816666666666666,207468212.409248,354975399.80202204,1.1415488096053799,710.228986941476,2,Distance_shift-3
1434,903,16.633333333333333,207468212.409248,354975399.80202204,1.1415488096053799,710.228986941476,2,Distance_shift-3
1435,903,16.45,207468212.409248,354975399.80202204,1.1415488096053799,710.228986941476,2,Distance_shift-3
1436,904,16.3,207410552.647975,354921054.07851803,1.26373402854006,710.623926596701,2,Distance_shift-3
1437,904,16.1,207410552.647975,354921054.07851803,1.26373402854006,710.623926596701,2,Distance_shift-3
1438,904,15.933333333333334,207410552.647975,354921054.07851803,1.26373402854006,710.623926596701,2,Distance_shift-3
1439,905,15.766666666666666,207354950.591019,354865586.521629,1.3930929909171998,711.005084119141,2,Distance_shift-3
1440,905,15.566666666666666,207354950.591019,354865586.521629,1.3930929909171998,711.005084119141,2,Distance_shift-3
1441,905,15.383333333333335,207354950.591019,354865586.521629,1.3930929909171998,711.005084119141,2,Distance_shift-3
1442,905,15.166666666666666,207354950.591019,354865586.521629,1.3930929909171998,711.005084119141,2,Distance_shift-3
1443,906,15.016666666666666,207301414.10664698,354809058.42727405,1.5277250136876899,711.3723717995109,2,Distance_shift-3
1444,906,14.8,207301414.10664698,354809058.42727405,1.5277250136876899,711.3723717995109,2,Distance_shift-3
1445,906,14.616666666666665,207301414.10664698,354809058.42727405,1.5277250136876899,711.3723717995109,2,Distance_shift-3
1446,907,14.433333333333334,207249950.78377602,354751532.834262,1.66628052463648,711.725704876521,2,Distance_shift-3
1447,907,14.216666666666667,207249950.78377602,354751532.834262,1.66628052463648,711.725704876521,2,Distance_shift-3
1448,907,14.016666666666666,207249950.78377602,354751532.834262,1.66628052463648,711.725704876521,2,Distance_shift-3
1449,907,13.8,207249950.78377602,354751532.834262,1.66628052463648,711.725704876521,2,Distance_shift-3
1450,908,13.616666666666665,207200567.929648,354693073.104532,1.80779310992406,712.0650015818829,2,Distance_shift-3
1451,908,13.366666666666665,207200567.929648,354693073.104532,1.80779310992406,712.0650015818829,2,Distance_shift-3
1452,908,13.183333333333334,207200567.929648,354693073.104532,1.80779310992406,712.0650015818829,2,Distance_shift-3
1453,909,12.966666666666667,207153272.56758502,354633740.396927,1.9515624070650899,712.3901831839079,2,Distance_shift-3
1454,909,12.716666666666667,207153272.56758502,354633740.396927,1.9515624070650899,712.3901831839079,2,Distance_shift-3
1455,909,12.5,207153272.56758502,354633740.396927,1.9515624070650899,712.3901831839079,2,Distance_shift-3
1456,910,12.25,207108071.434824,354573589.891946,2.09707433683469,712.701174029659,2,Distance_shift-3
1457,910,12.066666666666666,207108071.434824,354573589.891946,2.09707433683469,712.701174029659,2,Distance_shift-3
1458,910,11.783333333333333,207108071.434824,354573589.891946,2.09707433683469,712.701174029659,2,Distance_shift-3
1459,910,11.566666666666666,207108071.434824,354573589.891946,2.09707433683469,712.701174029659,2,Distance_shift-3
1460,911,11.3,207064970.980441,354512666.096825,2.24394680860262,712.997901585606,2,Distance_shift-3
1461,911,11.033333333333333,207064970.980441,354512666.096825,2.24394680860262,712.997901585606,2,Distance_shift-3
1462,911,10.783333333333333,207064970.980441,354512666.096825,2.24394680860262,712.997901585606,2,Distance_shift-3
1463,912,10.483333333333334,207023977.363347,354450998.204366,2.39189228939344,713.280296476756,2,Distance_shift-3
1464,912,10.266666666666666,207023977.363347,354450998.204366,2.39189228939344,713.280296476756,2,Distance_shift-3
1465,912,9.95,207023977.363347,354450998.204366,2.39189228939344,713.280296476756,2,Distance_shift-3
1466,912,9.683333333333334,207023977.363347,354450998.204366,2.39189228939344,713.280296476756,2,Distance_shift-3
1467,913,9.35,206985096.45038402,354388596.935168,2.5406914878818,713.548292524199,2,Distance_shift-3
1468,913,9.05,206985096.45038402,354388596.935168,2.5406914878818,713.548292524199,2,Distance_shift-3
1469,913,8.733333333333334,206985096.45038402,354388596.935168,2.5406914878818,713.548292524199,2,Distance_shift-3
1470,914,8.35,206948333.814491,354325454.10385,2.6901745222874998,713.80182678105,2,Distance_shift-3
1471,914,8.083333333333332,206948333.814491,354325454.10385,2.6901745222874998,713.80182678105,2,Distance_shift-3
1472,914,7.666666666666667,206948333.814491,354325454.10385,2.6901745222874998,713.80182678105,2,Distance_shift-3
1473,914,7.316666666666667,206948333.814491,354325454.10385,2.6901745222874998,713.80182678105,2,Distance_shift-3
1474,915,6.883333333333333,206913694.732975,354261545.21638596,2.84020735344256,714.04083956673,2,Distance_shift-3
1475,915,6.466666666666667,206913694.732975,354261545.21638596,2.84020735344256,714.04083956673,2,Distance_shift-3
1476,915,6.0,206913694.732975,354261545.21638596,2.84020735344256,714.04083956673,2,Distance_shift-3
1477,916,5.483333333333333,206881184.18586,354196834.247942,2.9906820843223194,714.2652744995661,2,Distance_shift-3
1478,916,5.033333333333333,206881184.18586,354196834.247942,2.9906820843223194,714.2652744995661,2,Distance_shift-3
1479,916,4.316666666666667,206881184.18586,354196834.247942,2.9906820843223194,714.2652744995661,2,Distance_shift-3
1480,916,3.6833333333333336,206881184.18586,354196834.247942,2.9906820843223194,714.2652744995661,2,Distance_shift-3
1481,917,2.6666666666666665,206850806.854333,354131279.110219,3.14151013217992,714.4750785276599,2,Distance_shift-3
1482,917,1.3333333333333333,206850806.854333,354131279.110219,3.14151013217992,714.4750785276599,2,Distance_shift-3
1483,1041,3.9,218155323.70193702,333774196.169224,21.0970797396535,642.347283874265,2,Distance_shift-4
1484,1041,7.35,218155323.70193702,333774196.169224,21.0970797396535,642.347283874265,2,Distance_shift-4
1485,1042,9.55,218336506.15703797,333418450.627456,21.2364448407509,641.281646512623,2,Distance_shift-4
1486,1042,11.666666666666666,218336506.15703797,333418450.627456,21.2364448407509,641.281646512623,2,Distance_shift-4
1487,1042,13.1,218336506.15703797,333418450.627456,21.2364448407509,641.281646512623,2,Distance_shift-4
1488,1043,14.566666666666666,218518415.027257,333057396.283063,21.3757424374029,640.2144022322381,2,Distance_shift-4
1489,1043,15.683333333333334,218518415.027257,333057396.283063,21.3757424374029,640.2144022322381,2,Distance_shift-4
1490,1043,16.85,218518415.027257,333057396.283063,21.3757424374029,640.2144022322381,2,Distance_shift-4
1491,1044,17.883333333333333,218701031.198554,332690983.335396,21.514963447074102,639.14568581421,2,Distance_shift-4
1492,1044,18.866666666666667,218701031.198554,332690983.335396,21.514963447074102,639.14568581421,2,Distance_shift-4
1493,1044,19.933333333333334,218701031.198554,332690983.335396,21.514963447074102,639.14568581421,2,Distance_shift-4
1494,1044,20.76666666666667,218701031.198554,332690983.335396,21.514963447074102,639.14568581421,2,Distance_shift-4
1495,1045,21.65,218884335.57460502,332319172.48732,21.654098523540302,638.075630765713,2,Distance_shift-4
1496,1045,22.35,218884335.57460502,332319172.48732,21.654098523540302,638.075630765713,2,Distance_shift-4
1497,1045,23.133333333333333,218884335.57460502,332319172.48732,21.654098523540302,638.075630765713,2,Distance_shift-4
1498,1046,23.85,219068309.07944798,331941935.80341697,21.793138529194103,637.004369303835,2,Distance_shift-4
1499,1046,24.566666666666666,219068309.07944798,331941935.80341697,21.793138529194103,637.004369303835,2,Distance_shift-4
1500,1046,25.316666666666666,219068309.07944798,331941935.80341697,21.793138529194103,637.004369303835,2,Distance_shift-4
1501,1046,25.95,219068309.07944798,331941935.80341697,21.793138529194103,637.004369303835,2,Distance_shift-4
1502,1047,26.6,219252932.660082,331559256.601319,21.9320750972047,635.9320323403599,2,Distance_shift-4
1503,1047,27.133333333333333,219252932.660082,331559256.601319,21.9320750972047,635.9320323403599,2,Distance_shift-4
1504,1047,27.75,219252932.660082,331559256.601319,21.9320750972047,635.9320323403599,2,Distance_shift-4
1505,1048,28.3,219438187.289025,331171128.145279,22.070901205973502,634.85874946747,2,Distance_shift-4
1506,1048,28.866666666666667,219438187.289025,331171128.145279,22.070901205973502,634.85874946747,2,Distance_shift-4
1507,1048,29.46666666666667,219438187.289025,331171128.145279,22.070901205973502,634.85874946747,2,Distance_shift-4
1508,1048,29.96666666666667,219438187.289025,331171128.145279,22.070901205973502,634.85874946747,2,Distance_shift-4
1509,1049,30.46666666666667,219624053.966812,330777551.171619,22.209611674242502,633.7846489443721,2,Distance_shift-4
1510,1049,30.916666666666668,219624053.966812,330777551.171619,22.209611674242502,633.7846489443721,2,Distance_shift-4
1511,1049,31.416666666666668,219624053.966812,330777551.171619,22.209611674242502,633.7846489443721,2,Distance_shift-4
1512,1050,31.866666666666667,219810513.72446102,330378530.533776,22.3482034994217,632.709857684809,2,Distance_shift-4
1513,1050,32.33333333333333,219810513.72446102,330378530.533776,22.3482034994217,632.709857684809,2,Distance_shift-4
1514,1050,32.81666666666666,219810513.72446102,330378530.533776,22.3482034994217,632.709857684809,2,Distance_shift-4
1515,1051,33.233333333333334,219997547.62588197,329974071.405063,22.486675996507103,631.634501245464,2,Distance_shift-4
1516,1051,33.65,219997547.62588197,329974071.405063,22.486675996507103,631.634501245464,2,Distance_shift-4
1517,1051,34.0,219997547.62588197,329974071.405063,22.486675996507103,631.634501245464,2,Distance_shift-4
1518,1051,34.43333333333334,219997547.62588197,329974071.405063,22.486675996507103,631.634501245464,2,Distance_shift-4
1519,1052,34.81666666666666,220185136.770242,329564175.483739,22.625030732583,630.558703815232,2,Distance_shift-4
1520,1052,35.2,220185136.770242,329564175.483739,22.625030732583,630.558703815232,2,Distance_shift-4
1521,1052,35.6,220185136.770242,329564175.483739,22.625030732583,630.558703815232,2,Distance_shift-4
1522,1053,35.95,220373262.294283,329148837.556068,22.763271277390103,629.48258820534,2,Distance_shift-4
1523,1053,36.3,220373262.294283,329148837.556068,22.763271277390103,629.48258820534,2,Distance_shift-4
1524,1053,36.6,220373262.294283,329148837.556068,22.763271277390103,629.48258820534,2,Distance_shift-4
1525,1053,36.96666666666666,220373262.294283,329148837.556068,22.763271277390103,629.48258820534,2,Distance_shift-4
1526,1054,37.28333333333334,220561905.37459302,328728042.672108,22.9014028009451,628.406275840311,2,Distance_shift-4
1527,1054,37.61666666666667,220561905.37459302,328728042.672108,22.9014028009451,628.406275840311,2,Distance_shift-4
1528,1054,37.95,220561905.37459302,328728042.672108,22.9014028009451,628.406275840311,2,Distance_shift-4
1529,1055,38.233333333333334,220751047.229834,328301764.127739,23.039431552708802,627.329886749735,2,Distance_shift-4
1530,1055,38.53333333333334,220751047.229834,328301764.127739,23.039431552708802,627.329886749735,2,Distance_shift-4
1531,1055,38.8,220751047.229834,328301764.127739,23.039431552708802,627.329886749735,2,Distance_shift-4
1532,1055,39.11666666666667,220751047.229834,328301764.127739,23.039431552708802,627.329886749735,2,Distance_shift-4
1533,1056,39.38333333333333,220940669.122916,327869962.415205,23.177364263266202,626.25353956086,2,Distance_shift-4
1534,1056,39.666666666666664,220940669.122916,327869962.415205,23.177364263266202,626.25353956086,2,Distance_shift-4
1535,1056,39.95,220940669.122916,327869962.415205,23.177364263266202,626.25353956086,2,Distance_shift-4
1536,1057,40.2,221130752.363136,327432585.252047,23.3152075219458,625.1773514919561,2,Distance_shift-4
1537,1057,40.43333333333334,221130752.363136,327432585.252047,23.3152075219458,625.1773514919561,2,Distance_shift-4
1538,1057,40.68333333333334,221130752.363136,327432585.252047,23.3152075219458,625.1773514919561,2,Distance_shift-4
1539,1058,40.93333333333334,221321278.30826297,326989568.682067,23.4529671957027,624.101438346461,2,Distance_shift-4
1540,1058,41.18333333333334,221321278.30826297,326989568.682067,23.4529671957027,624.101438346461,2,Distance_shift-4
1541,1058,41.4,221321278.30826297,326989568.682067,23.4529671957027,624.101438346461,2,Distance_shift-4
1542,1058,41.63333333333333,221321278.30826297,326989568.682067,23.4529671957027,624.101438346461,2,Distance_shift-4
1543,1059,41.86666666666667,221512228.36657998,326540839.07081604,23.590647954671997,623.0259145078691,2,Distance_shift-4
1544,1059,42.05,221512228.36657998,326540839.07081604,23.590647954671997,623.0259145078691,2,Distance_shift-4
1545,1059,42.28333333333334,221512228.36657998,326540839.07081604,23.590647954671997,623.0259145078691,2,Distance_shift-4
1546,1060,42.5,221703583.998884,326086315.654876,23.728252951351102,621.950892935364,2,Distance_shift-4
1547,1060,42.7,221703583.998884,326086315.654876,23.728252951351102,621.950892935364,2,Distance_shift-4
1548,1060,42.88333333333333,221703583.998884,326086315.654876,23.728252951351102,621.950892935364,2,Distance_shift-4
1549,1060,43.083333333333336,221703583.998884,326086315.654876,23.728252951351102,621.950892935364,2,Distance_shift-4
1550,1061,43.266666666666666,221895326.72043502,325625913.224627,23.8657836673216,620.8764851601741,2,Distance_shift-4
1551,1061,43.45,221895326.72043502,325625913.224627,23.8657836673216,620.8764851601741,2,Distance_shift-4
1552,1061,43.61666666666667,221895326.72043502,325625913.224627,23.8657836673216,620.8764851601741,2,Distance_shift-4
1553,1062,43.81666666666666,222087438.10287002,325159544.559534,24.0032399062519,619.802801282622,2,Distance_shift-4
1554,1062,44.0,222087438.10287002,325159544.559534,24.0032399062519,619.802801282622,2,Distance_shift-4
1555,1062,44.15,222087438.10287002,325159544.559534,24.0032399062519,619.802801282622,2,Distance_shift-4
1556,1062,44.3,222087438.10287002,325159544.559534,24.0032399062519,619.802801282622,2,Distance_shift-4
1557,1063,44.46666666666666,222279899.77606001,324687122.36860496,24.1406198873815,618.729949969877,2,Distance_shift-4
1558,1063,44.6,222279899.77606001,324687122.36860496,24.1406198873815,618.729949969877,2,Distance_shift-4
1559,1063,44.766666666666666,222279899.77606001,324687122.36860496,24.1406198873815,618.729949969877,2,Distance_shift-4
1560,1064,44.916666666666664,222472693.429938,324208560.65550095,24.2779203855857,617.658038454358,2,Distance_shift-4
1561,1064,45.06666666666666,222472693.429938,324208560.65550095,24.2779203855857,617.658038454358,2,Distance_shift-4
1562,1064,45.2,222472693.429938,324208560.65550095,24.2779203855857,617.658038454358,2,Distance_shift-4
