ut_ms,description
1347622898000,"MAR_PENUMBRA_START"
1347622907000,"MAR_UMBRA_START"
1347622919000,"OCC_MARS_START_/_RA_221.51_/_DE_-16.73_/_OMP_(149.61,073.00)_/_SZA_100"
1347623205000,"1200_KM_DESCEND"
1347623520000,"800_KM_DESCEND"
1347623860000,"MSL_LOS_10"
1347623877000,"MSL_LOS_09"
1347624290000,"PERICENTRE_PASSAGE_11081_/_SSP_(152.47,-46.89)_/_SZA_131"
1347624530000,"MRB_/_RANGE_06000KM_START"
1347624572000,"MAR_UMBRA_END"
1347624577000,"MAR_PENUMBRA_END"
1347624766000,"OCC_MARS_END_/_RA_221.52_/_DE_-16.74_/_OMP_(314.43,-72.68)_/_SZA_081"
1347624843000,"OCC_MARS_200KM_END_/_RA_221.52_/_DE_-16.74_/_OMP_(314.57,-72.71)_/_SZA_081"
1347625041000,"800_KM_ASCEND"
1347625262000,"MSL_/_RANGE_06000KM_END"
1347625361000,"1200_KM_ASCEND"
1347625907000,"2000_KM_ASCEND"
1347626128000,"MRB_AOS_00"
1347626501000,"MRB_AOS_10"
1347627217000,"4000_KM_ASCEND"
1347627716000,"MRB_/_RANGE_06000KM_END"
1347627923000,"MLG_AOS_01_/_RTLT_01866"
1347628775000,"NNO_LOS_10_/_RTLT_01866"
1347629079000,"MLG_AOS_05_/_RTLT_01866"
1347630226000,"NNO_LOS_05_/_RTLT_01866"
1347630276000,"NNO_LOS_05_/_RTLT_01866"
1347630611000,"MLG_AOS_10_/_RTLT_01866"
1347633240000,"MRB_LOS_10"
1347635120000,"KLZ_LOS_10_/_RTLT_01866"
1347635711000,"MRB_LOS_00"
1347635893000,"BLK_LOS_10_/_RTLT_01866"
1347636868000,"APOCENTRE_PASSAGE_11082"
1347638461000,"KLZ_LOS_05_/_RTLT_01866"
1347638965000,"BLK_LOS_05_/_RTLT_01866"
1347641243000,"KLZ_LOS_00_/_RTLT_01866"
1347641595000,"BLK_LOS_00_/_RTLT_01866"
1347646478000,"GDS_AOS_05_/_RTLT_01867"
1347646530000,"4000_KM_DESCEND"
1347646803000,"GDS_AOS_06_/_RTLT_01867"
1347647315000,"MRB_/_RANGE_06000KM_START"
1347647827000,"2000_KM_DESCEND"
1347648021000,"OCC_MARS_200KM_START_/_RA_221.70_/_DE_-16.79_/_OMP_(046.61,073.03)_/_SZA_100"
1347648063000,"MAR_PENUMBRA_START"
1347648071000,"MAR_UMBRA_START"
1347648072000,"MSL_/_RANGE_06000KM_START"
1347648082000,"OCC_MARS_START_/_RA_221.70_/_DE_-16.79_/_OMP_(046.68,073.04)_/_SZA_100"
1347648128000,"GDS_AOS_10_/_RTLT_01867"
1347648365000,"1200_KM_DESCEND"
1347648679000,"800_KM_DESCEND"
1347649450000,"PERICENTRE_PASSAGE_11082_/_SSP_(050.25,-46.72)_/_SZA_131"
1347649733000,"MAR_UMBRA_END"
1347649738000,"MAR_PENUMBRA_END"
1347649928000,"OCC_MARS_END_/_RA_221.71_/_DE_-16.80_/_OMP_(212.57,-72.76)_/_SZA_081"
1347650005000,"OCC_MARS_200KM_END_/_RA_221.72_/_DE_-16.80_/_OMP_(212.64,-72.78)_/_SZA_081"
1347650201000,"800_KM_ASCEND"
1347650423000,"MRB_/_RANGE_06000KM_END"
1347650522000,"1200_KM_ASCEND"
1347650932000,"MAD_LOS_10_/_RTLT_01867"
1347650954000,"CEB_LOS_10_/_RTLT_01867"
1347651067000,"2000_KM_ASCEND"
1347651227000,"MSL_/_RANGE_06000KM_END"
1347651815000,"MAD_LOS_08_/_RTLT_01867"
1347652377000,"4000_KM_ASCEND"
1347652747000,"MAD_LOS_05_/_RTLT_01867"
1347652770000,"CEB_LOS_05_/_RTLT_01867"
1347653443000,"CEB_LOS_03_/_RTLT_01867"
1347654803000,"MSL_AOS_02"
1347656976000,"MSL_AOS_10"
1347662030000,"APOCENTRE_PASSAGE_11083"
1347663058000,"CAN_AOS_05_/_RTLT_01867"
1347663611000,"MSL_LOS_10"
1347664067000,"CAN_AOS_08_/_RTLT_01868"
1347664584000,"CAN_AOS_10_/_RTLT_01868"
1347665211000,"MSL_LOS_05"
1347669950000,"NNO_AOS_00_/_RTLT_01868"
1347671297000,"NNO_AOS_05_/_RTLT_01868"
1347671694000,"4000_KM_DESCEND"
1347672281000,"MRB_/_RANGE_06000KM_START"
1347672748000,"NNO_AOS_10_/_RTLT_01868"
1347672991000,"2000_KM_DESCEND"
1347673187000,"OCC_MARS_200KM_START_/_RA_221.90_/_DE_-16.85_/_OMP_(303.62,073.07)_/_SZA_100"
1347673231000,"MAR_PENUMBRA_START"
1347673240000,"MAR_UMBRA_START"
1347673247000,"OCC_MARS_START_/_RA_221.90_/_DE_-16.85_/_OMP_(303.64,073.08)_/_SZA_100"
1347673529000,"1200_KM_DESCEND"
1347673625000,"MLG_LOS_10_/_RTLT_01868"
1347673844000,"800_KM_DESCEND"
1347674614000,"PERICENTRE_PASSAGE_11083_/_SSP_(308.01,-46.54)_/_SZA_131"
1347674839000,"MSL_/_RANGE_06000KM_START"
1347674897000,"MAR_UMBRA_END"
1347674903000,"MAR_PENUMBRA_END"
1347675093000,"OCC_MARS_END_/_RA_221.91_/_DE_-16.86_/_OMP_(110.71,-72.84)_/_SZA_081"
1347675159000,"MLG_LOS_05_/_RTLT_01868"
1347675170000,"OCC_MARS_200KM_END_/_RA_221.91_/_DE_-16.86_/_OMP_(110.72,-72.86)_/_SZA_081"
1347675365000,"800_KM_ASCEND"
1347675685000,"1200_KM_ASCEND"
1347675701000,"MRB_/_RANGE_06000KM_END"
1347675799000,"MLG_LOS_03_/_RTLT_01868"
1347676231000,"2000_KM_ASCEND"
1347676335000,"MSL_AOS_04"
1347676500000,"MSL_AOS_10"
1347677541000,"4000_KM_ASCEND"
1347678510000,"MSL_/_RANGE_06000KM_END"
1347678842000,"GDS_LOS_10_/_RTLT_01868"
1347680167000,"GDS_LOS_06_/_RTLT_01868"
1347680492000,"GDS_LOS_05_/_RTLT_01868"
1347685443000,"MSL_LOS_10"
1347686681000,"MSL_LOS_04"
1347687191000,"APOCENTRE_PASSAGE_11084"
1347696852000,"4000_KM_DESCEND"
1347697524000,"BLK_AOS_00_/_RTLT_01869"
1347697905000,"KLZ_AOS_00_/_RTLT_01869"
1347697946000,"MSL_/_RANGE_06000KM_START"
1347698149000,"2000_KM_DESCEND"
1347698347000,"OCC_MARS_200KM_START_/_RA_222.09_/_DE_-16.91_/_OMP_(200.72,073.11)_/_SZA_100"
1347698393000,"MAR_PENUMBRA_START"
1347698402000,"MAR_UMBRA_START"
1347698408000,"OCC_MARS_START_/_RA_222.09_/_DE_-16.91_/_OMP_(200.68,073.12)_/_SZA_100"
1347698687000,"1200_KM_DESCEND"
1347699002000,"800_KM_DESCEND"
1347699772000,"PERICENTRE_PASSAGE_11084_/_SSP_(205.81,-46.34)_/_SZA_131"
1347699959000,"MRB_/_RANGE_06000KM_START"
1347700056000,"MAR_UMBRA_END"
1347700061000,"MAR_PENUMBRA_END"
1347700171000,"BLK_AOS_05_/_RTLT_01870"
1347700253000,"OCC_MARS_END_/_RA_222.11_/_DE_-16.92_/_OMP_(008.81,-72.91)_/_SZA_081"
1347700329000,"OCC_MARS_200KM_END_/_RA_222.11_/_DE_-16.92_/_OMP_(008.75,-72.93)_/_SZA_081"
1347700522000,"800_KM_ASCEND"
1347700707000,"KLZ_AOS_05_/_RTLT_01870"
1347700843000,"1200_KM_ASCEND"
1347700844000,"MSL_/_RANGE_06000KM_END"
1347701388000,"2000_KM_ASCEND"
1347701426000,"MRB_AOS_00"
1347701671000,"MRB_AOS_10"
1347702699000,"4000_KM_ASCEND"
1347703273000,"BLK_AOS_10_/_RTLT_01870"
1347704087000,"KLZ_AOS_10_/_RTLT_01870"
1347704133000,"MRB_/_RANGE_06000KM_END"
1347705598000,"CEB_AOS_02_/_RTLT_01870"
1347706586000,"MAD_AOS_05_/_RTLT_01870"
1347706617000,"CEB_AOS_05_/_RTLT_01870"
1347706942000,"MAD_AOS_06_/_RTLT_01870"
1347707571000,"CAN_LOS_10_/_RTLT_01870"
1347708407000,"MAD_AOS_10_/_RTLT_01870"
1347708440000,"CEB_AOS_10_/_RTLT_01870"
1347708792000,"CAN_LOS_06_/_RTLT_01870"
1347709099000,"CAN_LOS_05_/_RTLT_01870"
1347712352000,"APOCENTRE_PASSAGE_11085"
1347714216000,"MLG_AOS_01_/_RTLT_01870"
1347715129000,"NNO_LOS_10_/_RTLT_01870"
1347715135000,"MRB_LOS_10"
1347715366000,"MLG_AOS_05_/_RTLT_01870"
1347716582000,"NNO_LOS_05_/_RTLT_01870"
1347716640000,"NNO_LOS_05_/_RTLT_01870"
1347716884000,"MRB_LOS_00"
1347716899000,"MLG_AOS_10_/_RTLT_01870"
1347721293000,"KLZ_LOS_10_/_RTLT_01871"
1347722017000,"4000_KM_DESCEND"
1347722083000,"BLK_LOS_10_/_RTLT_01871"
1347722540000,"MSL_/_RANGE_06000KM_START"
1347723314000,"2000_KM_DESCEND"
1347723514000,"OCC_MARS_200KM_START_/_RA_222.29_/_DE_-16.97_/_OMP_(097.73,073.14)_/_SZA_100"
1347723563000,"MAR_PENUMBRA_START"
1347723572000,"MAR_UMBRA_START"
1347723575000,"OCC_MARS_START_/_RA_222.29_/_DE_-16.97_/_OMP_(097.63,073.15)_/_SZA_100"
1347723852000,"1200_KM_DESCEND"
1347724167000,"800_KM_DESCEND"
1347724352000,"MRB_/_RANGE_06000KM_START"
1347724670000,"KLZ_LOS_05_/_RTLT_01871"
1347724937000,"PERICENTRE_PASSAGE_11085_/_SSP_(103.57,-46.18)_/_SZA_131"
1347725184000,"BLK_LOS_05_/_RTLT_01871"
1347725222000,"MAR_UMBRA_END"
1347725227000,"MAR_PENUMBRA_END"
1347725419000,"OCC_MARS_END_/_RA_222.30_/_DE_-16.98_/_OMP_(266.94,-72.99)_/_SZA_081"
1347725496000,"OCC_MARS_200KM_END_/_RA_222.30_/_DE_-16.98_/_OMP_(266.82,-73.01)_/_SZA_081"
1347725687000,"800_KM_ASCEND"
1347726008000,"1200_KM_ASCEND"
1347726014000,"MSL_/_RANGE_06000KM_END"
1347726448000,"MRB_/_RANGE_06000KM_END"
1347726554000,"2000_KM_ASCEND"
1347727470000,"KLZ_LOS_00_/_RTLT_01871"
1347727828000,"BLK_LOS_00_/_RTLT_01871"
1347727864000,"4000_KM_ASCEND"
1347732846000,"GDS_AOS_05_/_RTLT_01871"
1347733172000,"GDS_AOS_06_/_RTLT_01871"
1347734500000,"GDS_AOS_10_/_RTLT_01871"
1347737200000,"MAD_LOS_10_/_RTLT_01871"
1347737222000,"CEB_LOS_10_/_RTLT_01871"
1347737516000,"APOCENTRE_PASSAGE_11086"
1347738083000,"MAD_LOS_08_/_RTLT_01871"
1347739020000,"MAD_LOS_05_/_RTLT_01872"
1347739043000,"CEB_LOS_05_/_RTLT_01872"
1347739723000,"CEB_LOS_03_/_RTLT_01872"
1347747179000,"4000_KM_DESCEND"
1347747522000,"MRB_/_RANGE_06000KM_START"
1347747564000,"MRB_AOS_00"
1347748251000,"MRB_AOS_10"
1347748477000,"2000_KM_DESCEND"
1347748678000,"OCC_MARS_200KM_START_/_RA_222.48_/_DE_-17.03_/_OMP_(354.79,073.17)_/_SZA_100"
1347748729000,"MAR_PENUMBRA_START"
1347748738000,"MAR_UMBRA_START"
1347748739000,"OCC_MARS_START_/_RA_222.48_/_DE_-17.03_/_OMP_(354.64,073.18)_/_SZA_100"
1347749014000,"1200_KM_DESCEND"
1347749329000,"800_KM_DESCEND"
1347749345000,"CAN_AOS_05_/_RTLT_01872"
1347749706000,"MRB_LOS_10"
1347749816000,"MRB_LOS_00"
1347750099000,"PERICENTRE_PASSAGE_11086_/_SSP_(001.35,-46.01)_/_SZA_131"
1347750125000,"MSL_/_RANGE_06000KM_START"
1347750358000,"CAN_AOS_08_/_RTLT_01872"
1347750384000,"MAR_UMBRA_END"
1347750390000,"MAR_PENUMBRA_END"
1347750582000,"OCC_MARS_END_/_RA_222.50_/_DE_-17.04_/_OMP_(165.05,-73.07)_/_SZA_081"
1347750659000,"OCC_MARS_200KM_END_/_RA_222.50_/_DE_-17.04_/_OMP_(164.86,-73.08)_/_SZA_081"
1347750849000,"800_KM_ASCEND"
1347750872000,"CAN_AOS_10_/_RTLT_01872"
1347751051000,"MRB_/_RANGE_06000KM_END"
1347751170000,"1200_KM_ASCEND"
1347751715000,"2000_KM_ASCEND"
1347752014000,"MSL_AOS_07"
1347752091000,"MSL_AOS_10"
1347753026000,"4000_KM_ASCEND"
1347754166000,"MSL_/_RANGE_06000KM_END"
1347756246000,"NNO_AOS_00_/_RTLT_01872"
1347757591000,"NNO_AOS_05_/_RTLT_01873"
1347759043000,"NNO_AOS_10_/_RTLT_01873"
1347759987000,"MLG_LOS_10_/_RTLT_01873"
1347761522000,"MLG_LOS_05_/_RTLT_01873"
1347762146000,"MLG_LOS_03_/_RTLT_01873"
1347762679000,"APOCENTRE_PASSAGE_11087"
1347765120000,"GDS_LOS_10_/_RTLT_01873"
1347765554000,"MSL_LOS_10"
1347766411000,"MSL_LOS_05"
1347766448000,"GDS_LOS_06_/_RTLT_01873"
1347766774000,"GDS_LOS_05_/_RTLT_01873"
1347772344000,"4000_KM_DESCEND"
1347773642000,"2000_KM_DESCEND"
1347773845000,"OCC_MARS_200KM_START_/_RA_222.68_/_DE_-17.09_/_OMP_(251.79,073.20)_/_SZA_100"
1347773899000,"MAR_PENUMBRA_START"
1347773906000,"OCC_MARS_START_/_RA_222.68_/_DE_-17.10_/_OMP_(251.58,073.20)_/_SZA_100"
1347773908000,"MAR_UMBRA_START"
1347774148000,"MRB_/_RANGE_06000KM_START"
1347774179000,"1200_KM_DESCEND"
1347774494000,"800_KM_DESCEND"
1347775029000,"MSL_/_RANGE_06000KM_START"
1347775264000,"PERICENTRE_PASSAGE_11087_/_SSP_(259.10,-45.88)_/_SZA_131"
1347775550000,"MAR_UMBRA_END"
1347775555000,"MAR_PENUMBRA_END"
1347775749000,"OCC_MARS_END_/_RA_222.69_/_DE_-17.10_/_OMP_(063.23,-73.16)_/_SZA_081"
1347775825000,"OCC_MARS_200KM_END_/_RA_222.69_/_DE_-17.10_/_OMP_(062.97,-73.16)_/_SZA_081"
1347776015000,"800_KM_ASCEND"
1347776335000,"1200_KM_ASCEND"
1347776881000,"2000_KM_ASCEND"
1347777242000,"MRB_/_RANGE_06000KM_END"
1347777256000,"MSL_/_RANGE_06000KM_END"
1347778191000,"4000_KM_ASCEND"
1347778891000,"MRB_AOS_00"
1347780403000,"MRB_AOS_10"
1347783940000,"BLK_AOS_00_/_RTLT_01874"
1347784326000,"KLZ_AOS_00_/_RTLT_01874"
1347786600000,"BLK_AOS_05_/_RTLT_01874"
1347787147000,"KLZ_AOS_05_/_RTLT_01874"
1347787844000,"APOCENTRE_PASSAGE_11088"
1347789732000,"BLK_AOS_10_/_RTLT_01874"
1347790565000,"KLZ_AOS_10_/_RTLT_01874"
1347791004000,"MRB_LOS_10"
1347791966000,"CEB_AOS_02_/_RTLT_01874"
1347792826000,"MRB_LOS_00"
1347792963000,"MAD_AOS_05_/_RTLT_01874"
1347792995000,"CEB_AOS_05_/_RTLT_01874"
1347793321000,"MAD_AOS_06_/_RTLT_01874"
1347793931000,"CAN_LOS_10_/_RTLT_01874"
1347794790000,"MAD_AOS_10_/_RTLT_01875"
1347794823000,"CEB_AOS_10_/_RTLT_01875"
1347795154000,"CAN_LOS_06_/_RTLT_01875"
1347795461000,"CAN_LOS_05_/_RTLT_01875"
1347797508000,"4000_KM_DESCEND"
1347797968000,"MSL_/_RANGE_06000KM_START"
1347798641000,"MSL_AOS_04"
1347798805000,"2000_KM_DESCEND"
1347798988000,"MSL_AOS_10"
1347799010000,"OCC_MARS_200KM_START_/_RA_222.88_/_DE_-17.16_/_OMP_(148.83,073.22)_/_SZA_099"
1347799066000,"MAR_PENUMBRA_START"
1347799071000,"OCC_MARS_START_/_RA_222.88_/_DE_-17.16_/_OMP_(148.57,073.22)_/_SZA_099"
1347799075000,"MAR_UMBRA_START"
1347799342000,"1200_KM_DESCEND"
1347799657000,"800_KM_DESCEND"
1347799946000,"MSL_LOS_10"
1347799983000,"MSL_LOS_08"
1347800427000,"PERICENTRE_PASSAGE_11088_/_SSP_(156.86,-45.70)_/_SZA_131"
1347800510000,"MLG_AOS_01_/_RTLT_01875"
1347800705000,"MRB_/_RANGE_06000KM_START"
1347800714000,"MAR_UMBRA_END"
1347800719000,"MAR_PENUMBRA_END"
1347800913000,"OCC_MARS_END_/_RA_222.89_/_DE_-17.16_/_OMP_(321.40,-73.24)_/_SZA_080"
1347800990000,"OCC_MARS_200KM_END_/_RA_222.89_/_DE_-17.16_/_OMP_(321.07,-73.24)_/_SZA_080"
1347801178000,"800_KM_ASCEND"
1347801415000,"MSL_/_RANGE_06000KM_END"
1347801484000,"NNO_LOS_10_/_RTLT_01875"
1347801498000,"1200_KM_ASCEND"
1347801653000,"MLG_AOS_05_/_RTLT_01875"
1347802044000,"2000_KM_ASCEND"
1347802226000,"MRB_AOS_00"
1347802555000,"MRB_AOS_10"
1347802938000,"NNO_LOS_05_/_RTLT_01875"
1347803004000,"NNO_LOS_05_/_RTLT_01875"
1347803189000,"MLG_AOS_10_/_RTLT_01875"
1347803355000,"4000_KM_ASCEND"
1347804014000,"MRB_/_RANGE_06000KM_END"
1347807463000,"KLZ_LOS_10_/_RTLT_01875"
1347808272000,"BLK_LOS_10_/_RTLT_01875"
1347810333000,"MRB_LOS_10"
1347810883000,"KLZ_LOS_05_/_RTLT_01875"
1347811405000,"BLK_LOS_05_/_RTLT_01875"
1347812762000,"MRB_LOS_00"
1347813005000,"APOCENTRE_PASSAGE_11089"
1347813701000,"KLZ_LOS_00_/_RTLT_01875"
1347814064000,"BLK_LOS_00_/_RTLT_01876"
1347819214000,"GDS_AOS_05_/_RTLT_01876"
1347819541000,"GDS_AOS_06_/_RTLT_01876"
1347820872000,"GDS_AOS_10_/_RTLT_01876"
1347822666000,"4000_KM_DESCEND"
1347823468000,"MAD_LOS_10_/_RTLT_01876"
1347823489000,"CEB_LOS_10_/_RTLT_01876"
1347823545000,"MRB_/_RANGE_06000KM_START"
1347823964000,"2000_KM_DESCEND"
1347824073000,"MSL_/_RANGE_06000KM_START"
1347824172000,"OCC_MARS_200KM_START_/_RA_223.07_/_DE_-17.22_/_OMP_(045.95,073.24)_/_SZA_099"
1347824230000,"MAR_PENUMBRA_START"
1347824232000,"OCC_MARS_START_/_RA_223.07_/_DE_-17.22_/_OMP_(045.63,073.23)_/_SZA_099"
1347824239000,"MAR_UMBRA_START"
1347824349000,"MAD_LOS_08_/_RTLT_01876"
1347824501000,"1200_KM_DESCEND"
1347824816000,"800_KM_DESCEND"
1347825293000,"MAD_LOS_05_/_RTLT_01876"
1347825316000,"CEB_LOS_05_/_RTLT_01876"
1347825586000,"PERICENTRE_PASSAGE_11089_/_SSP_(054.65,-45.53)_/_SZA_131"
1347825873000,"MAR_UMBRA_END"
1347825879000,"MAR_PENUMBRA_END"
1347826002000,"CEB_LOS_03_/_RTLT_01876"
1347826074000,"OCC_MARS_END_/_RA_223.09_/_DE_-17.22_/_OMP_(219.56,-73.32)_/_SZA_080"
1347826150000,"OCC_MARS_200KM_END_/_RA_223.09_/_DE_-17.22_/_OMP_(219.16,-73.31)_/_SZA_080"
1347826337000,"800_KM_ASCEND"
1347826585000,"MRB_/_RANGE_06000KM_END"
1347826657000,"1200_KM_ASCEND"
1347827203000,"2000_KM_ASCEND"
1347827231000,"MSL_/_RANGE_06000KM_END"
1347828513000,"4000_KM_ASCEND"
1347832048000,"MSL_AOS_03"
1347834769000,"MSL_AOS_10"
1347835633000,"CAN_AOS_05_/_RTLT_01877"
1347836649000,"CAN_AOS_08_/_RTLT_01877"
1347837162000,"CAN_AOS_10_/_RTLT_01877"
1347838165000,"APOCENTRE_PASSAGE_11090"
1347839297000,"MSL_LOS_10"
1347841304000,"MSL_LOS_04"
1347842545000,"NNO_AOS_00_/_RTLT_01877"
1347843886000,"NNO_AOS_05_/_RTLT_01877"
1347845340000,"NNO_AOS_10_/_RTLT_01877"
1347846348000,"MLG_LOS_10_/_RTLT_01877"
1347847829000,"4000_KM_DESCEND"
1347847886000,"MLG_LOS_05_/_RTLT_01877"
1347848386000,"MRB_/_RANGE_06000KM_START"
1347848508000,"MLG_LOS_03_/_RTLT_01877"
1347849126000,"2000_KM_DESCEND"
1347849336000,"OCC_MARS_200KM_START_/_RA_223.27_/_DE_-17.28_/_OMP_(302.97,073.25)_/_SZA_099"
1347849397000,"MAR_PENUMBRA_START"
1347849397000,"OCC_MARS_START_/_RA_223.27_/_DE_-17.28_/_OMP_(302.60,073.24)_/_SZA_099"
1347849406000,"MAR_UMBRA_START"
1347849664000,"1200_KM_DESCEND"
1347849979000,"800_KM_DESCEND"
1347850748000,"PERICENTRE_PASSAGE_11090_/_SSP_(312.41,-45.35)_/_SZA_131"
1347851001000,"MSL_/_RANGE_06000KM_START"
1347851036000,"MAR_UMBRA_END"
1347851042000,"MAR_PENUMBRA_END"
1347851238000,"OCC_MARS_END_/_RA_223.28_/_DE_-17.28_/_OMP_(117.73,-73.40)_/_SZA_080"
1347851314000,"OCC_MARS_200KM_END_/_RA_223.28_/_DE_-17.28_/_OMP_(117.26,-73.39)_/_SZA_080"
1347851400000,"GDS_LOS_10_/_RTLT_01878"
1347851499000,"800_KM_ASCEND"
1347851819000,"1200_KM_ASCEND"
1347851827000,"MRB_/_RANGE_06000KM_END"
1347852365000,"2000_KM_ASCEND"
1347852467000,"MSL_AOS_04"
1347852618000,"MSL_AOS_10"
1347852730000,"GDS_LOS_06_/_RTLT_01878"
1347853056000,"GDS_LOS_05_/_RTLT_01878"
1347853676000,"4000_KM_ASCEND"
1347854773000,"MSL_/_RANGE_06000KM_END"
1347862361000,"MSL_LOS_10"
1347863325000,"APOCENTRE_PASSAGE_11091"
1347863569000,"MSL_LOS_04"
1347870355000,"BLK_AOS_00_/_RTLT_01879"
1347870748000,"KLZ_AOS_00_/_RTLT_01879"
1347872986000,"4000_KM_DESCEND"
1347873032000,"BLK_AOS_05_/_RTLT_01879"
1347873587000,"KLZ_AOS_05_/_RTLT_01879"
1347874191000,"MSL_/_RANGE_06000KM_START"
1347874284000,"2000_KM_DESCEND"
1347874496000,"OCC_MARS_200KM_START_/_RA_223.47_/_DE_-17.34_/_OMP_(200.07,073.26)_/_SZA_099"
1347874556000,"OCC_MARS_START_/_RA_223.47_/_DE_-17.34_/_OMP_(199.64,073.25)_/_SZA_099"
1347874559000,"MAR_PENUMBRA_START"
1347874568000,"MAR_UMBRA_START"
1347874821000,"1200_KM_DESCEND"
1347875136000,"800_KM_DESCEND"
1347875906000,"PERICENTRE_PASSAGE_11091_/_SSP_(210.22,-45.15)_/_SZA_131"
1347876082000,"MRB_/_RANGE_06000KM_START"
1347876194000,"MAR_UMBRA_END"
1347876197000,"BLK_AOS_10_/_RTLT_01879"
1347876200000,"MAR_PENUMBRA_END"
1347876397000,"OCC_MARS_END_/_RA_223.48_/_DE_-17.34_/_OMP_(015.86,-73.48)_/_SZA_080"
1347876473000,"OCC_MARS_200KM_END_/_RA_223.48_/_DE_-17.34_/_OMP_(015.32,-73.47)_/_SZA_080"
1347876656000,"800_KM_ASCEND"
1347876976000,"1200_KM_ASCEND"
1347877014000,"MSL_/_RANGE_06000KM_END"
1347877049000,"KLZ_AOS_10_/_RTLT_01879"
1347877522000,"2000_KM_ASCEND"
1347877617000,"MRB_AOS_00"
1347877880000,"MRB_AOS_10"
1347878340000,"CEB_AOS_02_/_RTLT_01879"
1347878833000,"4000_KM_ASCEND"
1347879342000,"MAD_AOS_05_/_RTLT_01879"
1347879374000,"CEB_AOS_05_/_RTLT_01879"
1347879700000,"MAD_AOS_06_/_RTLT_01879"
1347880181000,"MRB_/_RANGE_06000KM_END"
1347880293000,"CAN_LOS_10_/_RTLT_01879"
1347881174000,"MAD_AOS_10_/_RTLT_01879"
1347881206000,"CEB_AOS_10_/_RTLT_01879"
1347881516000,"CAN_LOS_06_/_RTLT_01879"
1347881824000,"CAN_LOS_05_/_RTLT_01879"
1347886805000,"MLG_AOS_01_/_RTLT_01879"
1347887840000,"NNO_LOS_10_/_RTLT_01879"
1347887942000,"MLG_AOS_05_/_RTLT_01879"
1347888486000,"APOCENTRE_PASSAGE_11092"
1347889295000,"NNO_LOS_05_/_RTLT_01879"
1347889369000,"NNO_LOS_05_/_RTLT_01879"
1347889479000,"MLG_AOS_10_/_RTLT_01879"
1347891651000,"MRB_LOS_10"
1347893318000,"MRB_LOS_00"
1347893635000,"KLZ_LOS_10_/_RTLT_01880"
1347894463000,"BLK_LOS_10_/_RTLT_01880"
1347897094000,"KLZ_LOS_05_/_RTLT_01880"
1347897625000,"BLK_LOS_05_/_RTLT_01880"
1347898151000,"4000_KM_DESCEND"
1347898665000,"MSL_/_RANGE_06000KM_START"
1347899449000,"2000_KM_DESCEND"
1347899636000,"MSL_AOS_04"
1347899663000,"OCC_MARS_200KM_START_/_RA_223.66_/_DE_-17.40_/_OMP_(097.06,073.26)_/_SZA_099"
1347899724000,"OCC_MARS_START_/_RA_223.67_/_DE_-17.40_/_OMP_(096.59,073.24)_/_SZA_099"
1347899729000,"MAR_PENUMBRA_START"
1347899738000,"MAR_UMBRA_START"
1347899931000,"KLZ_LOS_00_/_RTLT_01880"
1347899986000,"1200_KM_DESCEND"
1347900300000,"BLK_LOS_00_/_RTLT_01880"
1347900301000,"800_KM_DESCEND"
1347900406000,"MSL_LOS_05"
1347900651000,"MRB_/_RANGE_06000KM_START"
1347901071000,"PERICENTRE_PASSAGE_11092_/_SSP_(107.98,-44.99)_/_SZA_131"
1347901360000,"MAR_UMBRA_END"
1347901366000,"MAR_PENUMBRA_END"
1347901563000,"OCC_MARS_END_/_RA_223.68_/_DE_-17.40_/_OMP_(274.02,-73.56)_/_SZA_080"
1347901639000,"OCC_MARS_200KM_END_/_RA_223.68_/_DE_-17.40_/_OMP_(273.41,-73.54)_/_SZA_080"
1347901821000,"800_KM_ASCEND"
1347902142000,"1200_KM_ASCEND"
1347902147000,"MSL_/_RANGE_06000KM_END"
1347902688000,"2000_KM_ASCEND"
1347902696000,"MRB_/_RANGE_06000KM_END"
1347903998000,"4000_KM_ASCEND"
1347905583000,"GDS_AOS_05_/_RTLT_01880"
1347905910000,"GDS_AOS_06_/_RTLT_01880"
1347907245000,"GDS_AOS_10_/_RTLT_01880"
1347909737000,"MAD_LOS_10_/_RTLT_01881"
1347909758000,"CEB_LOS_10_/_RTLT_01881"
1347910617000,"MAD_LOS_08_/_RTLT_01881"
1347911568000,"MAD_LOS_05_/_RTLT_01881"
1347911591000,"CEB_LOS_05_/_RTLT_01881"
1347912284000,"CEB_LOS_03_/_RTLT_01881"
1347913650000,"APOCENTRE_PASSAGE_11093"
1347921923000,"CAN_AOS_05_/_RTLT_01881"
1347922941000,"CAN_AOS_08_/_RTLT_01881"
1347923313000,"4000_KM_DESCEND"
1347923454000,"CAN_AOS_10_/_RTLT_01881"
1347923696000,"MRB_/_RANGE_06000KM_START"
1347923838000,"MRB_AOS_00"
1347924511000,"MRB_AOS_10"
1347924611000,"2000_KM_DESCEND"
1347924827000,"OCC_MARS_200KM_START_/_RA_223.86_/_DE_-17.46_/_OMP_(354.14,073.26)_/_SZA_099"
1347924887000,"OCC_MARS_START_/_RA_223.86_/_DE_-17.46_/_OMP_(353.61,073.24)_/_SZA_099"
1347924894000,"MAR_PENUMBRA_START"
1347924903000,"MAR_UMBRA_START"
1347925148000,"1200_KM_DESCEND"
1347925463000,"800_KM_DESCEND"
1347925829000,"MRB_LOS_10"
