ut_ms,description
1228716240000,"KLZ_AOS_00_/_RTLT_02468"
1228717892000,"MRB_AOS_00"
1228718990000,"BLK_AOS_05_/_RTLT_02468"
1228719236000,"MRB_AOS_10"
1228719954000,"KLZ_AOS_05_/_RTLT_02468"
1228722504000,"CEB_AOS_03_/_RTLT_02468"
1228723385000,"MAD_AOS_05_/_RTLT_02468"
1228723419000,"CEB_AOS_05_/_RTLT_02468"
1228723776000,"CAN_LOS_10_/_RTLT_02468"
1228723779000,"MAD_AOS_06_/_RTLT_02468"
1228723864000,"APOCENTRE_PASSAGE_06336"
1228724357000,"BLK_AOS_10_/_RTLT_02468"
1228725053000,"CAN_LOS_06_/_RTLT_02468"
1228725377000,"CAN_LOS_05_/_RTLT_02468"
1228725426000,"MAD_AOS_10_/_RTLT_02468"
1228725462000,"CEB_AOS_10_/_RTLT_02468"
1228728255000,"MLG_AOS_02_/_RTLT_02468"
1228729333000,"MLG_AOS_05_/_RTLT_02468"
1228730941000,"MLG_AOS_10_/_RTLT_02468"
1228731156000,"NNO_LOS_10_/_RTLT_02468"
1228731273000,"BLK_LOS_10_/_RTLT_02468"
1228732212000,"MRB_/_RANGE_06000KM_START"
1228732674000,"NNO_LOS_05_/_RTLT_02468"
1228732788000,"NNO_LOS_05_/_RTLT_02468"
1228733249000,"4000_KM_DESCEND"
1228733875000,"MRB_LOS_10"
1228734204000,"MRB_LOS_00"
1228734565000,"2000_KM_DESCEND"
1228735109000,"1200_KM_DESCEND"
1228735425000,"800_KM_DESCEND"
1228735701000,"KLZ_LOS_05_/_RTLT_02468"
1228735917000,"MRB_/_RANGE_06000KM_END"
1228736190000,"PERICENTRE_PASSAGE_06336_/_SSP_(132.18,-35.77)_/_SZA_069"
1228736641000,"BLK_LOS_05_/_RTLT_02468"
1228736975000,"800_KM_ASCEND"
1228737286000,"1200_KM_ASCEND"
1228737822000,"2000_KM_ASCEND"
1228739126000,"4000_KM_ASCEND"
1228739416000,"KLZ_LOS_00_/_RTLT_02468"
1228740006000,"BLK_LOS_00_/_RTLT_02468"
1228748520000,"APOCENTRE_PASSAGE_06337"
1228749334000,"GDS_AOS_05_/_RTLT_02467"
1228749687000,"GDS_AOS_06_/_RTLT_02467"
1228750459000,"MAD_LOS_10_/_RTLT_02467"
1228750478000,"CEB_LOS_10_/_RTLT_02467"
1228751142000,"GDS_AOS_10_/_RTLT_02467"
1228751600000,"MAD_LOS_07_/_RTLT_02467"
1228752499000,"MAD_LOS_05_/_RTLT_02467"
1228752520000,"CEB_LOS_05_/_RTLT_02467"
1228753418000,"CEB_LOS_03_/_RTLT_02467"
1228757902000,"4000_KM_DESCEND"
1228759219000,"2000_KM_DESCEND"
1228759664000,"MRB_/_RANGE_06000KM_START"
1228759763000,"1200_KM_DESCEND"
1228760079000,"800_KM_DESCEND"
1228760844000,"PERICENTRE_PASSAGE_06337_/_SSP_(032.03,-35.94)_/_SZA_069"
1228761629000,"800_KM_ASCEND"
1228761940000,"1200_KM_ASCEND"
1228762476000,"2000_KM_ASCEND"
1228763057000,"MRB_/_RANGE_06000KM_END"
1228763349000,"CAN_AOS_05_/_RTLT_02467"
1228763780000,"4000_KM_ASCEND"
1228764127000,"CAN_AOS_07_/_RTLT_02467"
1228764950000,"CAN_AOS_10_/_RTLT_02467"
1228770546000,"NNO_AOS_01_/_RTLT_02467"
1228771783000,"NNO_AOS_05_/_RTLT_02467"
1228773176000,"APOCENTRE_PASSAGE_06338"
1228773301000,"NNO_AOS_10_/_RTLT_02467"
1228776212000,"MLG_LOS_10_/_RTLT_02467"
1228777822000,"MLG_LOS_05_/_RTLT_02467"
1228778773000,"GDS_LOS_10_/_RTLT_02467"
1228778836000,"MLG_LOS_02_/_RTLT_02467"
1228780228000,"GDS_LOS_06_/_RTLT_02467"
1228780581000,"GDS_LOS_05_/_RTLT_02467"
1228782560000,"4000_KM_DESCEND"
1228783877000,"2000_KM_DESCEND"
1228784389000,"MRB_/_RANGE_06000KM_START"
1228784421000,"1200_KM_DESCEND"
1228784737000,"800_KM_DESCEND"
1228785502000,"PERICENTRE_PASSAGE_06338_/_SSP_(291.85,-36.11)_/_SZA_069"
1228786287000,"800_KM_ASCEND"
1228786598000,"1200_KM_ASCEND"
1228787134000,"2000_KM_ASCEND"
1228787407000,"MRB_/_RANGE_06000KM_END"
1228788438000,"4000_KM_ASCEND"
1228797208000,"MRB_AOS_00"
1228797830000,"APOCENTRE_PASSAGE_06339"
1228799544000,"MRB_AOS_10"
1228802027000,"BLK_AOS_00_/_RTLT_02466"
1228802645000,"KLZ_AOS_00_/_RTLT_02466"
1228805408000,"BLK_AOS_05_/_RTLT_02466"
1228806380000,"KLZ_AOS_05_/_RTLT_02466"
1228806661000,"MRB_/_RANGE_06000KM_START"
1228807211000,"4000_KM_DESCEND"
1228807755000,"MRB_LOS_10"
1228808128000,"MRB_LOS_00"
1228808527000,"2000_KM_DESCEND"
1228808874000,"CEB_AOS_03_/_RTLT_02466"
1228809071000,"1200_KM_DESCEND"
1228809387000,"800_KM_DESCEND"
1228809676000,"MRB_/_RANGE_06000KM_END"
1228809763000,"MAD_AOS_05_/_RTLT_02466"
1228809797000,"CEB_AOS_05_/_RTLT_02466"
1228810144000,"CAN_LOS_10_/_RTLT_02466"
1228810152000,"PERICENTRE_PASSAGE_06339_/_SSP_(191.71,-36.29)_/_SZA_069"
1228810159000,"MAD_AOS_06_/_RTLT_02466"
1228810868000,"BLK_AOS_10_/_RTLT_02466"
1228810938000,"800_KM_ASCEND"
1228811249000,"1200_KM_ASCEND"
1228811423000,"CAN_LOS_06_/_RTLT_02466"
1228811747000,"CAN_LOS_05_/_RTLT_02466"
1228811784000,"2000_KM_ASCEND"
1228811808000,"MAD_AOS_10_/_RTLT_02466"
1228811843000,"CEB_AOS_10_/_RTLT_02466"
1228813088000,"4000_KM_ASCEND"
1228814601000,"MLG_AOS_02_/_RTLT_02466"
1228815671000,"MLG_AOS_05_/_RTLT_02466"
1228816401000,"MRB_AOS_00"
1228817280000,"MLG_AOS_10_/_RTLT_02466"
1228817474000,"BLK_LOS_10_/_RTLT_02466"
1228817523000,"NNO_LOS_10_/_RTLT_02466"
1228817771000,"MRB_AOS_10"
1228819042000,"NNO_LOS_05_/_RTLT_02466"
1228819154000,"NNO_LOS_05_/_RTLT_02466"
1228821986000,"KLZ_LOS_05_/_RTLT_02466"
1228822482000,"APOCENTRE_PASSAGE_06340"
1228822935000,"BLK_LOS_05_/_RTLT_02466"
1228825719000,"KLZ_LOS_00_/_RTLT_02466"
1228826314000,"BLK_LOS_00_/_RTLT_02466"
1228829915000,"MRB_LOS_10"
1228831222000,"MRB_LOS_00"
1228831865000,"4000_KM_DESCEND"
1228832862000,"MRB_/_RANGE_06000KM_START"
1228833181000,"2000_KM_DESCEND"
1228833724000,"1200_KM_DESCEND"
1228834040000,"800_KM_DESCEND"
1228834806000,"PERICENTRE_PASSAGE_06340_/_SSP_(091.55,-36.49)_/_SZA_068"
1228835592000,"800_KM_ASCEND"
1228835707000,"GDS_AOS_05_/_RTLT_02466"
1228835879000,"MRB_/_RANGE_06000KM_END"
1228835903000,"1200_KM_ASCEND"
1228836060000,"GDS_AOS_06_/_RTLT_02466"
1228836439000,"2000_KM_ASCEND"
1228836785000,"MAD_LOS_10_/_RTLT_02466"
1228836804000,"CEB_LOS_10_/_RTLT_02466"
1228837517000,"GDS_AOS_10_/_RTLT_02466"
1228837742000,"4000_KM_ASCEND"
1228837931000,"MAD_LOS_07_/_RTLT_02466"
1228838829000,"MAD_LOS_05_/_RTLT_02466"
1228838850000,"CEB_LOS_05_/_RTLT_02466"
1228839749000,"CEB_LOS_03_/_RTLT_02466"
1228847135000,"APOCENTRE_PASSAGE_06341"
1228849687000,"CAN_AOS_05_/_RTLT_02466"
1228850463000,"CAN_AOS_07_/_RTLT_02466"
1228851289000,"CAN_AOS_10_/_RTLT_02466"
1228856516000,"4000_KM_DESCEND"
1228856888000,"NNO_AOS_01_/_RTLT_02465"
1228857833000,"2000_KM_DESCEND"
1228858124000,"NNO_AOS_05_/_RTLT_02465"
1228858370000,"MRB_/_RANGE_06000KM_START"
1228858377000,"1200_KM_DESCEND"
1228858693000,"800_KM_DESCEND"
1228859458000,"PERICENTRE_PASSAGE_06341_/_SSP_(351.40,-36.66)_/_SZA_068"
1228859619000,"MRB_AOS_00"
1228859642000,"NNO_AOS_10_/_RTLT_02465"
1228859727000,"MRB_AOS_10"
1228860244000,"800_KM_ASCEND"
1228860555000,"1200_KM_ASCEND"
1228860799000,"MRB_LOS_10"
1228861090000,"2000_KM_ASCEND"
1228861307000,"MRB_LOS_00"
1228861822000,"MRB_/_RANGE_06000KM_END"
1228862394000,"4000_KM_ASCEND"
1228862580000,"MLG_LOS_10_/_RTLT_02465"
1228864192000,"MLG_LOS_05_/_RTLT_02465"
1228865105000,"GDS_LOS_10_/_RTLT_02465"
1228865219000,"MLG_LOS_02_/_RTLT_02465"
1228866563000,"GDS_LOS_06_/_RTLT_02465"
1228866916000,"GDS_LOS_05_/_RTLT_02465"
1228871789000,"APOCENTRE_PASSAGE_06342"
1228881172000,"4000_KM_DESCEND"
1228882488000,"2000_KM_DESCEND"
1228882747000,"MRB_/_RANGE_06000KM_START"
1228883032000,"1200_KM_DESCEND"
1228883348000,"800_KM_DESCEND"
1228884114000,"PERICENTRE_PASSAGE_06342_/_SSP_(251.23,-36.84)_/_SZA_068"
1228884900000,"800_KM_ASCEND"
1228884916000,"MRB_/_RANGE_06000KM_END"
1228885211000,"1200_KM_ASCEND"
1228885746000,"2000_KM_ASCEND"
1228887050000,"4000_KM_ASCEND"
1228888424000,"BLK_AOS_00_/_RTLT_02465"
1228889047000,"KLZ_AOS_00_/_RTLT_02465"
1228891263000,"MRB_AOS_00"
1228891819000,"BLK_AOS_05_/_RTLT_02465"
1228892803000,"KLZ_AOS_05_/_RTLT_02465"
1228892912000,"MRB_AOS_10"
1228895245000,"CEB_AOS_03_/_RTLT_02465"
1228896142000,"MAD_AOS_05_/_RTLT_02465"
1228896175000,"CEB_AOS_05_/_RTLT_02465"
1228896445000,"APOCENTRE_PASSAGE_06343"
1228896514000,"CAN_LOS_10_/_RTLT_02465"
1228896538000,"MAD_AOS_06_/_RTLT_02465"
1228897382000,"BLK_AOS_10_/_RTLT_02465"
1228897794000,"CAN_LOS_06_/_RTLT_02465"
1228898118000,"CAN_LOS_05_/_RTLT_02465"
1228898191000,"MAD_AOS_10_/_RTLT_02465"
1228898226000,"CEB_AOS_10_/_RTLT_02465"
1228900948000,"MLG_AOS_02_/_RTLT_02465"
1228902008000,"MLG_AOS_05_/_RTLT_02465"
1228903620000,"MLG_AOS_10_/_RTLT_02465"
1228903667000,"BLK_LOS_10_/_RTLT_02465"
1228903889000,"NNO_LOS_10_/_RTLT_02465"
1228904383000,"MRB_/_RANGE_06000KM_START"
1228905409000,"NNO_LOS_05_/_RTLT_02465"
1228905521000,"NNO_LOS_05_/_RTLT_02465"
1228905828000,"4000_KM_DESCEND"
1228906674000,"MRB_LOS_10"
1228906936000,"MRB_LOS_00"
1228907145000,"2000_KM_DESCEND"
1228907688000,"1200_KM_DESCEND"
1228908005000,"800_KM_DESCEND"
1228908270000,"KLZ_LOS_05_/_RTLT_02465"
1228908358000,"MRB_/_RANGE_06000KM_END"
1228908770000,"PERICENTRE_PASSAGE_06343_/_SSP_(151.05,-36.97)_/_SZA_068"
1228909230000,"BLK_LOS_05_/_RTLT_02464"
1228909555000,"800_KM_ASCEND"
1228909866000,"1200_KM_ASCEND"
1228910402000,"2000_KM_ASCEND"
1228911706000,"4000_KM_ASCEND"
1228912027000,"KLZ_LOS_00_/_RTLT_02464"
1228912625000,"BLK_LOS_00_/_RTLT_02464"
1228921099000,"APOCENTRE_PASSAGE_06344"
1228922081000,"GDS_AOS_05_/_RTLT_02464"
1228922435000,"GDS_AOS_06_/_RTLT_02464"
1228923113000,"MAD_LOS_10_/_RTLT_02464"
1228923132000,"CEB_LOS_10_/_RTLT_02464"
1228923894000,"GDS_AOS_10_/_RTLT_02464"
1228924264000,"MAD_LOS_07_/_RTLT_02464"
1228925160000,"MAD_LOS_05_/_RTLT_02464"
1228925181000,"CEB_LOS_05_/_RTLT_02464"
1228926081000,"CEB_LOS_03_/_RTLT_02464"
1228930480000,"4000_KM_DESCEND"
1228931796000,"2000_KM_DESCEND"
1228932166000,"MRB_/_RANGE_06000KM_START"
1228932340000,"1200_KM_DESCEND"
1228932656000,"800_KM_DESCEND"
1228933422000,"PERICENTRE_PASSAGE_06344_/_SSP_(050.91,-37.15)_/_SZA_068"
1228934208000,"800_KM_ASCEND"
1228934519000,"1200_KM_ASCEND"
1228935054000,"2000_KM_ASCEND"
1228935462000,"MRB_/_RANGE_06000KM_END"
1228936027000,"CAN_AOS_05_/_RTLT_02464"
1228936358000,"4000_KM_ASCEND"
1228936801000,"CAN_AOS_07_/_RTLT_02464"
1228937629000,"CAN_AOS_10_/_RTLT_02464"
1228943232000,"NNO_AOS_01_/_RTLT_02464"
1228944467000,"NNO_AOS_05_/_RTLT_02464"
1228945752000,"APOCENTRE_PASSAGE_06345"
1228945986000,"NNO_AOS_10_/_RTLT_02464"
1228948950000,"MLG_LOS_10_/_RTLT_02464"
1228950563000,"MLG_LOS_05_/_RTLT_02464"
1228951439000,"GDS_LOS_10_/_RTLT_02464"
1228951602000,"MLG_LOS_02_/_RTLT_02464"
1228952898000,"GDS_LOS_06_/_RTLT_02464"
1228953252000,"GDS_LOS_05_/_RTLT_02464"
1228955135000,"4000_KM_DESCEND"
1228956451000,"2000_KM_DESCEND"
1228956995000,"1200_KM_DESCEND"
1228957004000,"MRB_/_RANGE_06000KM_START"
1228957311000,"800_KM_DESCEND"
1228958076000,"PERICENTRE_PASSAGE_06345_/_SSP_(310.75,-37.32)_/_SZA_068"
1228958862000,"800_KM_ASCEND"
1228959173000,"1200_KM_ASCEND"
1228959709000,"2000_KM_ASCEND"
1228960245000,"MRB_/_RANGE_06000KM_END"
1228961012000,"4000_KM_ASCEND"
1228970404000,"APOCENTRE_PASSAGE_06346"
1228973986000,"MRB_AOS_00"
1228974822000,"BLK_AOS_00_/_RTLT_02463"
1228975449000,"KLZ_AOS_00_/_RTLT_02463"
1228977024000,"MRB_AOS_10"
1228978233000,"BLK_AOS_05_/_RTLT_02463"
1228979106000,"MRB_LOS_10"
1228979226000,"KLZ_AOS_05_/_RTLT_02463"
1228979784000,"4000_KM_DESCEND"
1228980019000,"MRB_/_RANGE_06000KM_START"
1228980245000,"MRB_LOS_00"
1228981100000,"2000_KM_DESCEND"
1228981614000,"CEB_AOS_03_/_RTLT_02463"
1228981644000,"1200_KM_DESCEND"
1228981960000,"800_KM_DESCEND"
1228982391000,"MRB_/_RANGE_06000KM_END"
1228982519000,"MAD_AOS_05_/_RTLT_02463"
1228982552000,"CEB_AOS_05_/_RTLT_02463"
1228982726000,"PERICENTRE_PASSAGE_06346_/_SSP_(210.61,-37.52)_/_SZA_068"
1228982882000,"CAN_LOS_10_/_RTLT_02463"
1228982915000,"MAD_AOS_06_/_RTLT_02463"
1228983511000,"800_KM_ASCEND"
1228983822000,"1200_KM_ASCEND"
1228983893000,"BLK_AOS_10_/_RTLT_02463"
1228984162000,"CAN_LOS_06_/_RTLT_02463"
1228984358000,"2000_KM_ASCEND"
1228984487000,"CAN_LOS_05_/_RTLT_02463"
1228984570000,"MAD_AOS_10_/_RTLT_02463"
1228984605000,"CEB_AOS_10_/_RTLT_02463"
1228985661000,"4000_KM_ASCEND"
1228987295000,"MLG_AOS_02_/_RTLT_02463"
1228988348000,"MLG_AOS_05_/_RTLT_02463"
1228989040000,"MRB_AOS_00"
1228989869000,"BLK_LOS_10_/_RTLT_02463"
1228989961000,"MLG_AOS_10_/_RTLT_02463"
1228990256000,"NNO_LOS_10_/_RTLT_02463"
1228990318000,"MRB_AOS_10"
1228991775000,"NNO_LOS_05_/_RTLT_02463"
1228991887000,"NNO_LOS_05_/_RTLT_02463"
1228994560000,"KLZ_LOS_05_/_RTLT_02463"
1228995057000,"APOCENTRE_PASSAGE_06347"
1228995528000,"BLK_LOS_05_/_RTLT_02463"
1228998336000,"KLZ_LOS_00_/_RTLT_02463"
1228998938000,"BLK_LOS_00_/_RTLT_02463"
1229004426000,"MRB_LOS_10"
1229004441000,"4000_KM_DESCEND"
1229004462000,"MRB_/_RANGE_06000KM_START"
1229004999000,"MRB_LOS_00"
1229005757000,"2000_KM_DESCEND"
1229006300000,"1200_KM_DESCEND"
1229006616000,"800_KM_DESCEND"
1229007382000,"PERICENTRE_PASSAGE_06347_/_SSP_(110.42,-37.70)_/_SZA_068"
1229007660000,"MRB_/_RANGE_06000KM_END"
1229008168000,"800_KM_ASCEND"
1229008453000,"GDS_AOS_05_/_RTLT_02463"
1229008479000,"1200_KM_ASCEND"
1229008807000,"GDS_AOS_06_/_RTLT_02463"
1229009015000,"2000_KM_ASCEND"
1229009441000,"MAD_LOS_10_/_RTLT_02463"
1229009461000,"CEB_LOS_10_/_RTLT_02463"
1229010268000,"GDS_AOS_10_/_RTLT_02463"
1229010318000,"4000_KM_ASCEND"
1229010597000,"MAD_LOS_07_/_RTLT_02463"
1229011493000,"MAD_LOS_05_/_RTLT_02463"
1229011514000,"CEB_LOS_05_/_RTLT_02463"
1229012416000,"CEB_LOS_03_/_RTLT_02463"
1229019711000,"APOCENTRE_PASSAGE_06348"
1229022366000,"CAN_AOS_05_/_RTLT_02462"
1229023140000,"CAN_AOS_07_/_RTLT_02462"
1229023972000,"CAN_AOS_10_/_RTLT_02462"
1229029093000,"4000_KM_DESCEND"
1229029575000,"NNO_AOS_01_/_RTLT_02462"
1229030410000,"2000_KM_DESCEND"
1229030809000,"NNO_AOS_05_/_RTLT_02462"
1229030938000,"MRB_/_RANGE_06000KM_START"
1229030953000,"1200_KM_DESCEND"
1229031270000,"800_KM_DESCEND"
1229032035000,"PERICENTRE_PASSAGE_06348_/_SSP_(010.27,-37.87)_/_SZA_068"
1229032280000,"MRB_AOS_00"
1229032330000,"NNO_AOS_10_/_RTLT_02462"
1229032423000,"MRB_AOS_10"
1229032821000,"800_KM_ASCEND"
1229033132000,"1200_KM_ASCEND"
1229033301000,"MRB_LOS_10"
1229033668000,"2000_KM_ASCEND"
1229033870000,"MRB_LOS_00"
1229034405000,"MRB_/_RANGE_06000KM_END"
1229034971000,"4000_KM_ASCEND"
1229035318000,"MLG_LOS_10_/_RTLT_02462"
1229036932000,"MLG_LOS_05_/_RTLT_02462"
1229037775000,"GDS_LOS_10_/_RTLT_02462"
1229037984000,"MLG_LOS_02_/_RTLT_02462"
1229039236000,"GDS_LOS_06_/_RTLT_02462"
1229039590000,"GDS_LOS_05_/_RTLT_02462"
1229044367000,"APOCENTRE_PASSAGE_06349"
1229051009000,"OCC_PHOBOS_START"
1229051046000,"PHO_PENUMBRA_START"
1229051050000,"OCC_PHOBOS_END"
1229051061000,"PHO_UMBRA_START"
1229051095000,"PHO_UMBRA_END"
1229051110000,"PHO_PENUMBRA_END"
1229053751000,"4000_KM_DESCEND"
1229055068000,"2000_KM_DESCEND"
1229055516000,"MRB_/_RANGE_06000KM_START"
1229055611000,"1200_KM_DESCEND"
1229055927000,"800_KM_DESCEND"
1229056693000,"PERICENTRE_PASSAGE_06349_/_SSP_(270.08,-38.04)_/_SZA_067"
1229057479000,"800_KM_ASCEND"
1229057790000,"1200_KM_ASCEND"
1229058138000,"MRB_/_RANGE_06000KM_END"
1229058326000,"2000_KM_ASCEND"
1229059629000,"4000_KM_ASCEND"
1229061216000,"BLK_AOS_00_/_RTLT_02462"
1229061846000,"KLZ_AOS_00_/_RTLT_02462"
1229064641000,"BLK_AOS_05_/_RTLT_02462"
1229065385000,"MRB_AOS_00"
1229065644000,"KLZ_AOS_05_/_RTLT_02462"
1229067429000,"MRB_AOS_10"
1229067984000,"CEB_AOS_03_/_RTLT_02462"
1229068896000,"MAD_AOS_05_/_RTLT_02462"
1229068929000,"CEB_AOS_05_/_RTLT_02462"
1229069022000,"APOCENTRE_PASSAGE_06350"
1229069251000,"CAN_LOS_10_/_RTLT_02462"
1229069293000,"MAD_AOS_06_/_RTLT_02462"
1229070408000,"BLK_AOS_10_/_RTLT_02462"
1229070532000,"CAN_LOS_06_/_RTLT_02462"
1229070856000,"CAN_LOS_05_/_RTLT_02462"
1229070952000,"MAD_AOS_10_/_RTLT_02462"
1229070987000,"CEB_AOS_10_/_RTLT_02462"
1229073643000,"MLG_AOS_02_/_RTLT_02461"
1229074689000,"MLG_AOS_05_/_RTLT_02461"
1229076063000,"BLK_LOS_10_/_RTLT_02461"
1229076303000,"MLG_AOS_10_/_RTLT_02461"
1229076622000,"NNO_LOS_10_/_RTLT_02461"
1229077126000,"MRB_/_RANGE_06000KM_START"
1229078144000,"NNO_LOS_05_/_RTLT_02461"
1229078254000,"NNO_LOS_05_/_RTLT_02461"
1229078403000,"4000_KM_DESCEND"
1229079280000,"MRB_LOS_10"
1229079539000,"MRB_LOS_00"
1229079720000,"2000_KM_DESCEND"
1229080263000,"1200_KM_DESCEND"
1229080580000,"800_KM_DESCEND"
1229080850000,"KLZ_LOS_05_/_RTLT_02461"
1229080903000,"MRB_/_RANGE_06000KM_END"
1229081345000,"PERICENTRE_PASSAGE_06350_/_SSP_(169.94,-38.19)_/_SZA_067"
1229081829000,"BLK_LOS_05_/_RTLT_02461"
1229082131000,"800_KM_ASCEND"
1229082442000,"1200_KM_ASCEND"
1229082978000,"2000_KM_ASCEND"
1229084281000,"4000_KM_ASCEND"
1229084648000,"KLZ_LOS_00_/_RTLT_02461"
1229085255000,"BLK_LOS_00_/_RTLT_02461"
1229088398000,"MRB_AOS_00"
1229091172000,"MRB_AOS_10"
1229093674000,"APOCENTRE_PASSAGE_06351"
1229094826000,"GDS_AOS_05_/_RTLT_02461"
1229095083000,"MRB_LOS_10"
1229095181000,"GDS_AOS_06_/_RTLT_02461"
1229095772000,"MAD_LOS_10_/_RTLT_02461"
1229095791000,"CEB_LOS_10_/_RTLT_02461"
1229096644000,"GDS_AOS_10_/_RTLT_02461"
1229096933000,"MAD_LOS_07_/_RTLT_02461"
1229097828000,"MAD_LOS_05_/_RTLT_02461"
1229097849000,"CEB_LOS_05_/_RTLT_02461"
1229098598000,"MRB_LOS_00"
1229098751000,"CEB_LOS_03_/_RTLT_02461"
1229103054000,"4000_KM_DESCEND"
1229104370000,"2000_KM_DESCEND"
1229104564000,"MRB_/_RANGE_06000KM_START"
1229104914000,"1200_KM_DESCEND"
1229105230000,"800_KM_DESCEND"
1229105996000,"PERICENTRE_PASSAGE_06351_/_SSP_(069.80,-38.38)_/_SZA_067"
1229106783000,"800_KM_ASCEND"
1229107093000,"1200_KM_ASCEND"
1229107629000,"2000_KM_ASCEND"
1229107720000,"MRB_/_RANGE_06000KM_END"
1229108708000,"CAN_AOS_05_/_RTLT_02461"
1229108932000,"4000_KM_ASCEND"
1229109481000,"CAN_AOS_07_/_RTLT_02461"
1229110314000,"CAN_AOS_10_/_RTLT_02461"
1229115921000,"NNO_AOS_01_/_RTLT_02461"
1229117154000,"NNO_AOS_05_/_RTLT_02461"
1229118324000,"APOCENTRE_PASSAGE_06352"
1229118675000,"NNO_AOS_10_/_RTLT_02461"
1229121687000,"MLG_LOS_10_/_RTLT_02461"
1229123302000,"MLG_LOS_05_/_RTLT_02461"
1229124111000,"GDS_LOS_10_/_RTLT_02461"
1229124366000,"MLG_LOS_02_/_RTLT_02460"
1229125574000,"GDS_LOS_06_/_RTLT_02460"
1229125928000,"GDS_LOS_05_/_RTLT_02460"
1229127705000,"4000_KM_DESCEND"
1229129021000,"2000_KM_DESCEND"
1229129565000,"1200_KM_DESCEND"
1229129598000,"MRB_/_RANGE_06000KM_START"
1229129881000,"800_KM_DESCEND"
1229130647000,"PERICENTRE_PASSAGE_06352_/_SSP_(329.65,-38.55)_/_SZA_067"
1229131020000,"MRB_AOS_00"
1229131433000,"800_KM_ASCEND"
1229131744000,"1200_KM_ASCEND"
1229132280000,"2000_KM_ASCEND"
1229132282000,"MRB_LOS_00"
1229132986000,"MRB_/_RANGE_06000KM_END"
1229133583000,"4000_KM_ASCEND"
1229142975000,"APOCENTRE_PASSAGE_06353"
1229147611000,"BLK_AOS_00_/_RTLT_02460"
1229148245000,"KLZ_AOS_00_/_RTLT_02460"
1229151051000,"BLK_AOS_05_/_RTLT_02460"
1229152062000,"KLZ_AOS_05_/_RTLT_02460"
1229152355000,"4000_KM_DESCEND"
1229153354000,"MRB_/_RANGE_06000KM_START"
1229153671000,"2000_KM_DESCEND"
1229154215000,"1200_KM_DESCEND"
1229154353000,"CEB_AOS_03_/_RTLT_02460"
1229154531000,"800_KM_DESCEND"
1229155271000,"MAD_AOS_05_/_RTLT_02460"
1229155297000,"PERICENTRE_PASSAGE_06353_/_SSP_(229.50,-38.75)_/_SZA_067"
1229155305000,"CEB_AOS_05_/_RTLT_02460"
1229155314000,"MRB_/_RANGE_06000KM_END"
1229155618000,"CAN_LOS_10_/_RTLT_02460"
1229155669000,"MAD_AOS_06_/_RTLT_02460"
1229156084000,"800_KM_ASCEND"
1229156395000,"1200_KM_ASCEND"
1229156900000,"CAN_LOS_06_/_RTLT_02460"
1229156919000,"BLK_AOS_10_/_RTLT_02460"
1229156930000,"2000_KM_ASCEND"
1229157224000,"CAN_LOS_05_/_RTLT_02460"
1229157330000,"MAD_AOS_10_/_RTLT_02460"
1229157365000,"CEB_AOS_10_/_RTLT_02460"
1229158233000,"4000_KM_ASCEND"
1229159993000,"MLG_AOS_02_/_RTLT_02460"
1229161032000,"MLG_AOS_05_/_RTLT_02460"
1229161941000,"MRB_AOS_00"
1229162264000,"BLK_LOS_10_/_RTLT_02460"
1229162647000,"MLG_AOS_10_/_RTLT_02460"
1229162988000,"NNO_LOS_10_/_RTLT_02460"
1229163326000,"MRB_AOS_10"
1229164509000,"NNO_LOS_05_/_RTLT_02460"
1229164620000,"NNO_LOS_05_/_RTLT_02460"
1229167148000,"KLZ_LOS_05_/_RTLT_02460"
1229167629000,"APOCENTRE_PASSAGE_06354"
1229168134000,"BLK_LOS_05_/_RTLT_02460"
1229170963000,"KLZ_LOS_00_/_RTLT_02460"
1229171572000,"BLK_LOS_00_/_RTLT_02460"
1229176014000,"MRB_/_RANGE_06000KM_START"
1229177014000,"4000_KM_DESCEND"
1229177681000,"MRB_LOS_10"
1229178013000,"MRB_LOS_00"
1229178330000,"2000_KM_DESCEND"
1229178873000,"1200_KM_DESCEND"
1229179190000,"800_KM_DESCEND"
1229179786000,"MRB_/_RANGE_06000KM_END"
1229179956000,"PERICENTRE_PASSAGE_06354_/_SSP_(129.30,-38.90)_/_SZA_067"
1229180742000,"800_KM_ASCEND"
1229181053000,"1200_KM_ASCEND"
1229181198000,"GDS_AOS_05_/_RTLT_02459"
1229181552000,"GDS_AOS_06_/_RTLT_02459"
1229181588000,"2000_KM_ASCEND"
1229182104000,"MAD_LOS_10_/_RTLT_02459"
1229182123000,"CEB_LOS_10_/_RTLT_02459"
1229182892000,"4000_KM_ASCEND"
1229183018000,"GDS_AOS_10_/_RTLT_02459"
1229183270000,"MAD_LOS_07_/_RTLT_02459"
1229184163000,"MAD_LOS_05_/_RTLT_02459"
1229184184000,"CEB_LOS_05_/_RTLT_02459"
1229185088000,"CEB_LOS_03_/_RTLT_02459"
1229192285000,"APOCENTRE_PASSAGE_06355"
1229195051000,"CAN_AOS_05_/_RTLT_02459"
1229195822000,"CAN_AOS_07_/_RTLT_02459"
1229196658000,"CAN_AOS_10_/_RTLT_02459"
1229201667000,"4000_KM_DESCEND"
1229202267000,"NNO_AOS_01_/_RTLT_02459"
1229202983000,"2000_KM_DESCEND"
