ut_ms,description
1412231062000,"2000_KM_DESCEND"
1412231617000,"1200_KM_DESCEND"
1412231627000,"MSL_/_RANGE_06000KM_START"
1412231946000,"800_KM_DESCEND"
1412232032000,"MRB_/_RANGE_06000KM_END"
1412232671000,"PERICENTRE_PASSAGE_13649_/_SSP_(147.68,034.33)_/_SZA_078"
1412232950000,"MSL_AOS_04"
1412233015000,"MSL_AOS_10"
1412233416000,"800_KM_ASCEND"
1412233741000,"1200_KM_ASCEND"
1412234276000,"MSL_LOS_10"
1412234288000,"2000_KM_ASCEND"
1412234533000,"MSL_LOS_05"
1412235150000,"MSL_/_RANGE_06000KM_END"
1412235599000,"4000_KM_ASCEND"
1412240295000,"MRB_AOS_00"
1412243868000,"MRB_LOS_00"
1412244633000,"BLK_AOS_00_/_RTLT_01539"
1412245259000,"APOCENTRE_PASSAGE_13650"
1412245280000,"KLZ_AOS_00_/_RTLT_01539"
1412248124000,"BLK_AOS_05_/_RTLT_01539"
1412249169000,"KLZ_AOS_05_/_RTLT_01539"
1412251285000,"CEB_AOS_02_/_RTLT_01539"
1412252228000,"MAD_AOS_05_/_RTLT_01539"
1412252262000,"CEB_AOS_05_/_RTLT_01539"
1412252545000,"CAN_LOS_10_/_RTLT_01539"
1412252628000,"MAD_AOS_06_/_RTLT_01539"
1412253830000,"CAN_LOS_06_/_RTLT_01539"
1412254155000,"CAN_LOS_05_/_RTLT_01539"
1412254299000,"MAD_AOS_10_/_RTLT_01539"
1412254335000,"CEB_AOS_10_/_RTLT_01539"
1412254484000,"BLK_AOS_10_/_RTLT_01539"
1412254907000,"4000_KM_DESCEND"
1412256231000,"2000_KM_DESCEND"
1412256678000,"MRB_/_RANGE_06000KM_START"
1412256786000,"1200_KM_DESCEND"
1412256836000,"MSL_/_RANGE_06000KM_START"
1412256849000,"MLG_AOS_02_/_RTLT_01539"
1412257115000,"800_KM_DESCEND"
1412257840000,"PERICENTRE_PASSAGE_13650_/_SSP_(045.44,034.49)_/_SZA_078"
1412257863000,"MLG_AOS_05_/_RTLT_01539"
1412258459000,"BLK_LOS_10_/_RTLT_01540"
1412258586000,"800_KM_ASCEND"
1412258910000,"1200_KM_ASCEND"
1412259176000,"MSL_/_RANGE_06000KM_END"
1412259457000,"2000_KM_ASCEND"
1412259481000,"MLG_AOS_10_/_RTLT_01540"
1412259906000,"NNO_LOS_10_/_RTLT_01540"
1412260021000,"MRB_/_RANGE_06000KM_END"
1412260768000,"4000_KM_ASCEND"
1412261430000,"NNO_LOS_05_/_RTLT_01540"
1412261539000,"NNO_LOS_05_/_RTLT_01540"
1412263796000,"KLZ_LOS_05_/_RTLT_01540"
1412264817000,"BLK_LOS_05_/_RTLT_01540"
1412265793000,"MSL_AOS_07"
1412266312000,"MSL_AOS_10"
1412267685000,"KLZ_LOS_00_/_RTLT_01540"
1412268309000,"BLK_LOS_00_/_RTLT_01540"
1412270429000,"APOCENTRE_PASSAGE_13651"
1412278138000,"GDS_AOS_05_/_RTLT_01541"
1412278495000,"GDS_AOS_06_/_RTLT_01541"
1412278894000,"MAD_LOS_10_/_RTLT_01541"
1412278913000,"CEB_LOS_10_/_RTLT_01541"
1412278960000,"MSL_/_RANGE_06000KM_START"
1412279967000,"GDS_AOS_10_/_RTLT_01541"
1412280076000,"MAD_LOS_07_/_RTLT_01541"
1412280080000,"4000_KM_DESCEND"
1412280613000,"MSL_LOS_10"
1412280768000,"MSL_LOS_05"
1412280965000,"MAD_LOS_05_/_RTLT_01541"
1412280986000,"CEB_LOS_05_/_RTLT_01541"
1412281404000,"2000_KM_DESCEND"
1412281893000,"CEB_LOS_03_/_RTLT_01541"
1412281959000,"1200_KM_DESCEND"
1412281969000,"MRB_/_RANGE_06000KM_START"
1412282245000,"MSL_/_RANGE_06000KM_END"
1412282288000,"800_KM_DESCEND"
1412283013000,"PERICENTRE_PASSAGE_13651_/_SSP_(303.18,034.66)_/_SZA_078"
1412283759000,"800_KM_ASCEND"
1412284083000,"1200_KM_ASCEND"
1412284629000,"2000_KM_ASCEND"
1412285166000,"MRB_/_RANGE_06000KM_END"
1412285941000,"4000_KM_ASCEND"
1412289687000,"MSL_AOS_04"
1412291460000,"MSL_AOS_10"
1412291876000,"CAN_AOS_05_/_RTLT_01541"
1412292643000,"CAN_AOS_07_/_RTLT_01542"
1412293487000,"CAN_AOS_10_/_RTLT_01542"
1412295021000,"MSL_LOS_10"
1412295599000,"APOCENTRE_PASSAGE_13652"
1412296383000,"MRB_AOS_00"
1412297498000,"MSL_LOS_03"
1412299072000,"MRB_AOS_10"
1412299105000,"NNO_AOS_01_/_RTLT_01542"
1412300332000,"NNO_AOS_05_/_RTLT_01542"
1412301858000,"NNO_AOS_10_/_RTLT_01542"
1412304979000,"MLG_LOS_10_/_RTLT_01542"
1412305143000,"MRB_LOS_10"
1412305245000,"4000_KM_DESCEND"
1412305335000,"MRB_/_RANGE_06000KM_START"
1412305752000,"MRB_LOS_00"
1412306569000,"2000_KM_DESCEND"
1412306598000,"MLG_LOS_05_/_RTLT_01542"
1412307033000,"MSL_/_RANGE_06000KM_START"
1412307124000,"1200_KM_DESCEND"
1412307251000,"GDS_LOS_10_/_RTLT_01542"
1412307454000,"800_KM_DESCEND"
1412307495000,"MRB_/_RANGE_06000KM_END"
1412307717000,"MLG_LOS_02_/_RTLT_01542"
1412308178000,"PERICENTRE_PASSAGE_13652_/_SSP_(200.94,034.86)_/_SZA_078"
1412308723000,"GDS_LOS_06_/_RTLT_01542"
1412308924000,"800_KM_ASCEND"
1412309080000,"GDS_LOS_05_/_RTLT_01543"
1412309248000,"1200_KM_ASCEND"
1412309795000,"2000_KM_ASCEND"
1412310270000,"MSL_/_RANGE_06000KM_END"
1412311106000,"4000_KM_ASCEND"
1412313847000,"MRB_AOS_00"
1412314988000,"MRB_AOS_10"
1412320767000,"APOCENTRE_PASSAGE_13653"
1412329183000,"MRB_LOS_10"
1412330108000,"MRB_LOS_00"
1412330417000,"4000_KM_DESCEND"
1412331028000,"BLK_AOS_00_/_RTLT_01544"
1412331462000,"MRB_/_RANGE_06000KM_START"
1412331680000,"KLZ_AOS_00_/_RTLT_01544"
1412331741000,"2000_KM_DESCEND"
1412332296000,"1200_KM_DESCEND"
1412332352000,"MSL_/_RANGE_06000KM_START"
1412332625000,"800_KM_DESCEND"
1412333351000,"PERICENTRE_PASSAGE_13653_/_SSP_(098.68,035.04)_/_SZA_078"
1412334097000,"800_KM_ASCEND"
1412334133000,"MRB_/_RANGE_06000KM_END"
1412334421000,"1200_KM_ASCEND"
1412334539000,"BLK_AOS_05_/_RTLT_01544"
1412334967000,"2000_KM_ASCEND"
1412335598000,"KLZ_AOS_05_/_RTLT_01544"
1412335703000,"MSL_/_RANGE_06000KM_END"
1412336279000,"4000_KM_ASCEND"
1412337649000,"CEB_AOS_02_/_RTLT_01544"
1412338602000,"MAD_AOS_05_/_RTLT_01544"
1412338636000,"CEB_AOS_05_/_RTLT_01544"
1412338907000,"CAN_LOS_10_/_RTLT_01544"
1412339002000,"MAD_AOS_06_/_RTLT_01544"
1412340194000,"CAN_LOS_06_/_RTLT_01544"
1412340520000,"CAN_LOS_05_/_RTLT_01544"
1412340678000,"MAD_AOS_10_/_RTLT_01544"
1412340713000,"CEB_AOS_10_/_RTLT_01544"
1412341157000,"BLK_AOS_10_/_RTLT_01544"
1412343187000,"MLG_AOS_02_/_RTLT_01544"
1412344190000,"MLG_AOS_05_/_RTLT_01545"
1412344478000,"BLK_LOS_10_/_RTLT_01545"
1412345811000,"MLG_AOS_10_/_RTLT_01545"
1412345938000,"APOCENTRE_PASSAGE_13654"
1412346267000,"NNO_LOS_10_/_RTLT_01545"
1412347794000,"NNO_LOS_05_/_RTLT_01545"
1412347902000,"NNO_LOS_05_/_RTLT_01545"
1412350060000,"KLZ_LOS_05_/_RTLT_01545"
1412351029000,"MSL_AOS_03"
1412351094000,"BLK_LOS_05_/_RTLT_01545"
1412353979000,"KLZ_LOS_00_/_RTLT_01545"
1412354607000,"BLK_LOS_00_/_RTLT_01545"
1412354920000,"MSL_LOS_03"
1412355587000,"4000_KM_DESCEND"
1412356463000,"MSL_/_RANGE_06000KM_START"
1412356911000,"2000_KM_DESCEND"
1412357459000,"MRB_/_RANGE_06000KM_START"
1412357466000,"1200_KM_DESCEND"
1412357776000,"MSL_/_RANGE_06000KM_END"
1412357795000,"800_KM_DESCEND"
1412358520000,"PERICENTRE_PASSAGE_13654_/_SSP_(356.43,035.22)_/_SZA_078"
1412358695000,"MRB_AOS_00"
1412358807000,"MRB_AOS_10"
1412359265000,"800_KM_ASCEND"
1412359590000,"1200_KM_ASCEND"
1412360074000,"MRB_LOS_10"
1412360136000,"2000_KM_ASCEND"
1412360639000,"MRB_LOS_00"
1412360968000,"MRB_/_RANGE_06000KM_END"
1412361448000,"4000_KM_ASCEND"
1412364466000,"MSL_AOS_05"
1412364506000,"GDS_AOS_05_/_RTLT_01546"
1412364863000,"GDS_AOS_06_/_RTLT_01546"
1412365052000,"MSL_AOS_10"
1412365208000,"MAD_LOS_10_/_RTLT_01546"
1412365227000,"CEB_LOS_10_/_RTLT_01546"
1412366339000,"GDS_AOS_10_/_RTLT_01546"
1412366396000,"MAD_LOS_07_/_RTLT_01546"
1412367283000,"MAD_LOS_05_/_RTLT_01546"
1412367304000,"CEB_LOS_05_/_RTLT_01546"
1412368213000,"CEB_LOS_03_/_RTLT_01546"
1412371109000,"APOCENTRE_PASSAGE_13655"
1412378206000,"CAN_AOS_05_/_RTLT_01547"
1412378972000,"CAN_AOS_07_/_RTLT_01547"
1412379819000,"CAN_AOS_10_/_RTLT_01547"
1412380377000,"MSL_LOS_10"
1412380733000,"MSL_LOS_04"
1412380760000,"4000_KM_DESCEND"
1412381329000,"MSL_/_RANGE_06000KM_START"
1412382084000,"2000_KM_DESCEND"
1412382560000,"MRB_/_RANGE_06000KM_START"
1412382639000,"1200_KM_DESCEND"
1412382968000,"800_KM_DESCEND"
1412383679000,"MSL_/_RANGE_06000KM_END"
1412383693000,"PERICENTRE_PASSAGE_13655_/_SSP_(254.15,035.39)_/_SZA_078"
1412384439000,"800_KM_ASCEND"
1412384623000,"MRB_/_RANGE_06000KM_END"
1412384764000,"1200_KM_ASCEND"
1412385310000,"2000_KM_ASCEND"
1412385438000,"NNO_AOS_01_/_RTLT_01547"
1412386622000,"4000_KM_ASCEND"
1412386664000,"NNO_AOS_05_/_RTLT_01547"
1412388190000,"NNO_AOS_10_/_RTLT_01547"
1412390294000,"MRB_AOS_00"
1412391342000,"MLG_LOS_10_/_RTLT_01547"
1412391975000,"MRB_AOS_10"
1412392964000,"MLG_LOS_05_/_RTLT_01547"
1412393573000,"GDS_LOS_10_/_RTLT_01547"
1412394099000,"MLG_LOS_02_/_RTLT_01547"
1412395048000,"GDS_LOS_06_/_RTLT_01548"
1412395405000,"GDS_LOS_05_/_RTLT_01548"
1412396283000,"APOCENTRE_PASSAGE_13656"
1412404656000,"MRB_/_RANGE_06000KM_START"
1412405933000,"4000_KM_DESCEND"
1412406565000,"MRB_LOS_10"
1412406856000,"MRB_LOS_00"
1412407257000,"2000_KM_DESCEND"
1412407812000,"1200_KM_DESCEND"
1412407834000,"MSL_/_RANGE_06000KM_START"
1412408142000,"800_KM_DESCEND"
1412408243000,"MRB_/_RANGE_06000KM_END"
1412408866000,"PERICENTRE_PASSAGE_13656_/_SSP_(151.88,035.53)_/_SZA_078"
1412409188000,"MSL_AOS_04"
1412409265000,"MSL_AOS_10"
1412409611000,"800_KM_ASCEND"
1412409936000,"1200_KM_ASCEND"
1412410483000,"2000_KM_ASCEND"
1412410490000,"MSL_LOS_10"
1412410743000,"MSL_LOS_06"
1412411365000,"MSL_/_RANGE_06000KM_END"
1412411794000,"4000_KM_ASCEND"
1412416069000,"MRB_AOS_00"
1412417426000,"BLK_AOS_00_/_RTLT_01549"
1412418083000,"KLZ_AOS_00_/_RTLT_01549"
1412420958000,"BLK_AOS_05_/_RTLT_01549"
1412421453000,"APOCENTRE_PASSAGE_13657"
1412421573000,"MRB_LOS_00"
1412422029000,"KLZ_AOS_05_/_RTLT_01549"
1412424014000,"CEB_AOS_02_/_RTLT_01549"
1412424976000,"MAD_AOS_05_/_RTLT_01549"
1412425010000,"CEB_AOS_05_/_RTLT_01549"
1412425271000,"CAN_LOS_10_/_RTLT_01549"
1412425376000,"MAD_AOS_06_/_RTLT_01549"
1412426558000,"CAN_LOS_06_/_RTLT_01549"
1412426884000,"CAN_LOS_05_/_RTLT_01549"
1412427055000,"MAD_AOS_10_/_RTLT_01549"
1412427092000,"CEB_AOS_10_/_RTLT_01549"
1412427873000,"BLK_AOS_10_/_RTLT_01549"
1412429525000,"MLG_AOS_02_/_RTLT_01550"
1412430464000,"BLK_LOS_10_/_RTLT_01550"
1412430521000,"MLG_AOS_05_/_RTLT_01550"
1412431101000,"4000_KM_DESCEND"
1412432143000,"MLG_AOS_10_/_RTLT_01550"
1412432425000,"2000_KM_DESCEND"
1412432626000,"NNO_LOS_10_/_RTLT_01550"
1412432870000,"MRB_/_RANGE_06000KM_START"
1412432980000,"1200_KM_DESCEND"
1412433038000,"MSL_/_RANGE_06000KM_START"
1412433310000,"800_KM_DESCEND"
1412434034000,"PERICENTRE_PASSAGE_13657_/_SSP_(049.64,035.70)_/_SZA_078"
1412434154000,"NNO_LOS_05_/_RTLT_01550"
1412434262000,"NNO_LOS_05_/_RTLT_01550"
1412434780000,"800_KM_ASCEND"
1412435104000,"1200_KM_ASCEND"
1412435512000,"MSL_/_RANGE_06000KM_END"
1412435651000,"2000_KM_ASCEND"
1412436187000,"MRB_/_RANGE_06000KM_END"
1412436326000,"KLZ_LOS_05_/_RTLT_01550"
1412436963000,"4000_KM_ASCEND"
1412437374000,"BLK_LOS_05_/_RTLT_01550"
1412440270000,"KLZ_LOS_00_/_RTLT_01550"
1412440903000,"BLK_LOS_00_/_RTLT_01550"
1412442556000,"MSL_AOS_08"
1412443058000,"MSL_AOS_10"
1412446623000,"APOCENTRE_PASSAGE_13658"
1412450875000,"GDS_AOS_05_/_RTLT_01551"
1412451232000,"GDS_AOS_06_/_RTLT_01551"
1412451526000,"MAD_LOS_10_/_RTLT_01551"
1412451545000,"CEB_LOS_10_/_RTLT_01551"
1412452710000,"GDS_AOS_10_/_RTLT_01551"
1412452720000,"MAD_LOS_07_/_RTLT_01551"
1412453607000,"MAD_LOS_05_/_RTLT_01551"
1412453627000,"CEB_LOS_05_/_RTLT_01551"
1412454531000,"CEB_LOS_03_/_RTLT_01551"
1412455157000,"MSL_/_RANGE_06000KM_START"
1412456272000,"4000_KM_DESCEND"
1412456840000,"MSL_LOS_10"
1412456996000,"MSL_LOS_05"
1412457596000,"2000_KM_DESCEND"
1412458151000,"1200_KM_DESCEND"
1412458177000,"MRB_/_RANGE_06000KM_START"
1412458469000,"MSL_/_RANGE_06000KM_END"
1412458481000,"800_KM_DESCEND"
1412459206000,"PERICENTRE_PASSAGE_13658_/_SSP_(307.39,035.87)_/_SZA_078"
1412459951000,"800_KM_ASCEND"
1412460275000,"1200_KM_ASCEND"
1412460822000,"2000_KM_ASCEND"
1412461425000,"MRB_/_RANGE_06000KM_END"
1412462134000,"4000_KM_ASCEND"
1412464536000,"CAN_AOS_05_/_RTLT_01552"
1412465300000,"CAN_AOS_07_/_RTLT_01552"
1412465833000,"MSL_AOS_04"
1412466150000,"CAN_AOS_10_/_RTLT_01552"
1412467212000,"MSL_AOS_10"
1412471773000,"NNO_AOS_01_/_RTLT_01552"
1412471791000,"APOCENTRE_PASSAGE_13659"
1412472742000,"MSL_LOS_10"
1412472997000,"NNO_AOS_05_/_RTLT_01552"
1412473649000,"MRB_AOS_00"
1412474526000,"NNO_AOS_10_/_RTLT_01552"
1412474725000,"MSL_LOS_04"
1412476490000,"MRB_AOS_10"
1412477706000,"MLG_LOS_10_/_RTLT_01552"
1412479328000,"MLG_LOS_05_/_RTLT_01552"
1412479899000,"GDS_LOS_10_/_RTLT_01552"
1412480477000,"MLG_LOS_02_/_RTLT_01553"
1412481076000,"MRB_LOS_10"
1412481375000,"GDS_LOS_06_/_RTLT_01553"
1412481437000,"4000_KM_DESCEND"
1412481680000,"MRB_/_RANGE_06000KM_START"
1412481734000,"GDS_LOS_05_/_RTLT_01553"
1412481849000,"MRB_LOS_00"
1412482761000,"2000_KM_DESCEND"
1412483216000,"MSL_/_RANGE_06000KM_START"
1412483316000,"1200_KM_DESCEND"
1412483646000,"800_KM_DESCEND"
1412483747000,"MRB_/_RANGE_06000KM_END"
1412484370000,"PERICENTRE_PASSAGE_13659_/_SSP_(205.16,036.07)_/_SZA_078"
1412485116000,"800_KM_ASCEND"
1412485440000,"1200_KM_ASCEND"
1412485987000,"2000_KM_ASCEND"
1412486408000,"MSL_/_RANGE_06000KM_END"
1412487298000,"4000_KM_ASCEND"
1412490158000,"MRB_AOS_00"
1412491321000,"MRB_AOS_10"
1412496959000,"APOCENTRE_PASSAGE_13660"
1412503821000,"BLK_AOS_00_/_RTLT_01554"
1412504483000,"KLZ_AOS_00_/_RTLT_01554"
1412505804000,"MRB_LOS_10"
1412506589000,"MRB_LOS_00"
1412506609000,"4000_KM_DESCEND"
1412507370000,"BLK_AOS_05_/_RTLT_01554"
1412507414000,"MRB_/_RANGE_06000KM_START"
1412507933000,"2000_KM_DESCEND"
1412508452000,"KLZ_AOS_05_/_RTLT_01554"
1412508488000,"1200_KM_DESCEND"
1412508558000,"MSL_/_RANGE_06000KM_START"
1412508818000,"800_KM_DESCEND"
1412509543000,"PERICENTRE_PASSAGE_13660_/_SSP_(102.89,036.25)_/_SZA_078"
1412510075000,"MRB_/_RANGE_06000KM_END"
1412510289000,"800_KM_ASCEND"
1412510378000,"CEB_AOS_02_/_RTLT_01554"
1412510516000,"MSL_AOS_03"
1412510613000,"1200_KM_ASCEND"
1412510869000,"MSL_LOS_03"
1412511160000,"2000_KM_ASCEND"
1412511347000,"MAD_AOS_05_/_RTLT_01554"
1412511381000,"CEB_AOS_05_/_RTLT_01554"
1412511633000,"CAN_LOS_10_/_RTLT_01554"
1412511749000,"MAD_AOS_06_/_RTLT_01554"
1412511950000,"MSL_/_RANGE_06000KM_END"
1412512471000,"4000_KM_ASCEND"
1412512921000,"CAN_LOS_06_/_RTLT_01554"
1412513248000,"CAN_LOS_05_/_RTLT_01554"
1412513432000,"MAD_AOS_10_/_RTLT_01554"
1412513467000,"CEB_AOS_10_/_RTLT_01554"
1412514739000,"BLK_AOS_10_/_RTLT_01555"
1412515865000,"MLG_AOS_02_/_RTLT_01555"
1412516282000,"BLK_LOS_10_/_RTLT_01555"
1412516852000,"MLG_AOS_05_/_RTLT_01555"
1412518475000,"MLG_AOS_10_/_RTLT_01555"
1412518987000,"NNO_LOS_10_/_RTLT_01555"
1412520515000,"NNO_LOS_05_/_RTLT_01555"
1412520625000,"NNO_LOS_05_/_RTLT_01555"
1412522130000,"APOCENTRE_PASSAGE_13661"
1412522595000,"KLZ_LOS_05_/_RTLT_01555"
1412523655000,"BLK_LOS_05_/_RTLT_01555"
1412526567000,"KLZ_LOS_00_/_RTLT_01555"
1412527205000,"BLK_LOS_00_/_RTLT_01555"
1412528649000,"MSL_AOS_02"
1412530180000,"MSL_LOS_03"
1412531778000,"4000_KM_DESCEND"
1412532807000,"MSL_/_RANGE_06000KM_START"
1412533103000,"2000_KM_DESCEND"
1412533658000,"1200_KM_DESCEND"
1412533664000,"MRB_/_RANGE_06000KM_START"
1412533988000,"800_KM_DESCEND"
1412534061000,"MSL_/_RANGE_06000KM_END"
1412534712000,"PERICENTRE_PASSAGE_13661_/_SSP_(000.63,036.43)_/_SZA_078"
1412534911000,"MRB_AOS_00"
1412535027000,"MRB_AOS_10"
1412535457000,"800_KM_ASCEND"
1412535782000,"1200_KM_ASCEND"
1412536318000,"MRB_LOS_10"
1412536329000,"2000_KM_ASCEND"
1412536908000,"MRB_LOS_00"
1412537186000,"MRB_/_RANGE_06000KM_END"
1412537241000,"GDS_AOS_05_/_RTLT_01556"
1412537600000,"GDS_AOS_06_/_RTLT_01556"
1412537640000,"4000_KM_ASCEND"
1412537844000,"MAD_LOS_10_/_RTLT_01556"
1412537863000,"CEB_LOS_10_/_RTLT_01556"
1412539044000,"MAD_LOS_07_/_RTLT_01556"
1412539080000,"GDS_AOS_10_/_RTLT_01556"
1412539929000,"MAD_LOS_05_/_RTLT_01556"
1412539949000,"CEB_LOS_05_/_RTLT_01556"
1412540828000,"MSL_AOS_05"
1412540849000,"CEB_LOS_03_/_RTLT_01556"
1412541423000,"MSL_AOS_10"
1412547302000,"APOCENTRE_PASSAGE_13662"
1412550869000,"CAN_AOS_05_/_RTLT_01557"
1412551631000,"CAN_AOS_07_/_RTLT_01557"
1412552484000,"CAN_AOS_10_/_RTLT_01557"
1412556819000,"MSL_LOS_10"
1412556952000,"4000_KM_DESCEND"
1412557125000,"MSL_LOS_04"
1412557171000,"MSL_/_RANGE_06000KM_START"
1412558110000,"NNO_AOS_01_/_RTLT_01557"
1412558276000,"2000_KM_DESCEND"
1412558777000,"MRB_/_RANGE_06000KM_START"
1412558831000,"1200_KM_DESCEND"
1412559161000,"800_KM_DESCEND"
1412559333000,"NNO_AOS_05_/_RTLT_01557"
1412559705000,"MSL_/_RANGE_06000KM_END"
1412559886000,"PERICENTRE_PASSAGE_13662_/_SSP_(258.36,036.59)_/_SZA_078"
1412560631000,"800_KM_ASCEND"
1412560861000,"NNO_AOS_10_/_RTLT_01557"
1412560956000,"1200_KM_ASCEND"
1412560991000,"MRB_/_RANGE_06000KM_END"
1412561503000,"2000_KM_ASCEND"
1412562814000,"4000_KM_ASCEND"
1412564068000,"MLG_LOS_10_/_RTLT_01557"
1412565692000,"MLG_LOS_05_/_RTLT_01557"
1412566223000,"GDS_LOS_10_/_RTLT_01558"
1412566824000,"MRB_AOS_00"
1412566855000,"MLG_LOS_02_/_RTLT_01558"
1412567702000,"GDS_LOS_06_/_RTLT_01558"
1412568060000,"GDS_LOS_05_/_RTLT_01558"
1412568632000,"MRB_AOS_10"
1412572474000,"APOCENTRE_PASSAGE_13663"
1412580808000,"MRB_/_RANGE_06000KM_START"
1412582123000,"4000_KM_DESCEND"
1412582807000,"MRB_LOS_10"
1412583089000,"MRB_LOS_00"
1412583448000,"2000_KM_DESCEND"
1412584003000,"1200_KM_DESCEND"
1412584037000,"MSL_/_RANGE_06000KM_START"
1412584333000,"800_KM_DESCEND"
1412584452000,"MRB_/_RANGE_06000KM_END"
1412585057000,"PERICENTRE_PASSAGE_13663_/_SSP_(156.10,036.74)_/_SZA_078"
1412585434000,"MSL_AOS_04"
1412585529000,"MSL_AOS_10"
1412585802000,"800_KM_ASCEND"
1412586127000,"1200_KM_ASCEND"
1412586674000,"2000_KM_ASCEND"
1412586677000,"MSL_LOS_10"
1412586925000,"MSL_LOS_06"
1412587572000,"MSL_/_RANGE_06000KM_END"
1412587985000,"4000_KM_ASCEND"
1412590215000,"BLK_AOS_00_/_RTLT_01559"
1412590882000,"KLZ_AOS_00_/_RTLT_01559"
1412592055000,"MRB_AOS_00"
1412593784000,"BLK_AOS_05_/_RTLT_01559"
1412594881000,"KLZ_AOS_05_/_RTLT_01559"
1412596745000,"CEB_AOS_02_/_RTLT_01559"
1412597643000,"APOCENTRE_PASSAGE_13664"
1412597721000,"MAD_AOS_05_/_RTLT_01559"
1412597755000,"CEB_AOS_05_/_RTLT_01559"
1412597997000,"CAN_LOS_10_/_RTLT_01559"
1412598124000,"MAD_AOS_06_/_RTLT_01559"
1412599047000,"MRB_LOS_00"
1412599286000,"CAN_LOS_06_/_RTLT_01559"
1412599613000,"CAN_LOS_05_/_RTLT_01559"
1412599809000,"MAD_AOS_10_/_RTLT_01559"
1412599845000,"CEB_AOS_10_/_RTLT_01559"
1412602206000,"MLG_AOS_02_/_RTLT_01560"
1412603185000,"MLG_AOS_05_/_RTLT_01560"
1412604810000,"MLG_AOS_10_/_RTLT_01560"
1412605347000,"NNO_LOS_10_/_RTLT_01560"
1412606878000,"NNO_LOS_05_/_RTLT_01560"
1412606986000,"NNO_LOS_05_/_RTLT_01560"
1412607290000,"4000_KM_DESCEND"
1412608614000,"2000_KM_DESCEND"
1412608870000,"KLZ_LOS_05_/_RTLT_01560"
1412609052000,"MRB_/_RANGE_06000KM_START"
1412609170000,"1200_KM_DESCEND"
1412609240000,"MSL_/_RANGE_06000KM_START"
1412609500000,"800_KM_DESCEND"
1412609942000,"BLK_LOS_05_/_RTLT_01560"
1412610224000,"PERICENTRE_PASSAGE_13664_/_SSP_(053.86,036.91)_/_SZA_078"
1412610970000,"800_KM_ASCEND"
1412611294000,"1200_KM_ASCEND"
1412611831000,"MSL_/_RANGE_06000KM_END"
1412611841000,"2000_KM_ASCEND"
1412612338000,"MRB_/_RANGE_06000KM_END"
1412612866000,"KLZ_LOS_00_/_RTLT_01560"
1412613153000,"4000_KM_ASCEND"
1412613508000,"BLK_LOS_00_/_RTLT_01560"
1412619384000,"MSL_AOS_08"
1412619857000,"MSL_AOS_10"
1412622812000,"APOCENTRE_PASSAGE_13665"
1412623611000,"GDS_AOS_05_/_RTLT_01561"
1412623969000,"GDS_AOS_06_/_RTLT_01561"
1412624165000,"MAD_LOS_10_/_RTLT_01561"
1412624184000,"CEB_LOS_10_/_RTLT_01561"
1412625370000,"MAD_LOS_07_/_RTLT_01561"
1412625451000,"GDS_AOS_10_/_RTLT_01561"
1412626254000,"MAD_LOS_05_/_RTLT_01561"
1412626274000,"CEB_LOS_05_/_RTLT_01561"
1412627170000,"CEB_LOS_03_/_RTLT_01561"
1412631380000,"MSL_/_RANGE_06000KM_START"
1412632460000,"4000_KM_DESCEND"
1412633052000,"MSL_LOS_10"
1412633212000,"MSL_LOS_05"
1412633784000,"2000_KM_DESCEND"
1412634339000,"1200_KM_DESCEND"
1412634382000,"MRB_/_RANGE_06000KM_START"
1412634669000,"800_KM_DESCEND"
1412634688000,"MSL_/_RANGE_06000KM_END"
1412635393000,"PERICENTRE_PASSAGE_13665_/_SSP_(311.61,037.08)_/_SZA_078"
1412636139000,"800_KM_ASCEND"
1412636464000,"1200_KM_ASCEND"
1412637010000,"2000_KM_ASCEND"
1412637202000,"CAN_AOS_05_/_RTLT_01562"
1412637677000,"MRB_/_RANGE_06000KM_END"
1412637962000,"CAN_AOS_07_/_RTLT_01562"
1412638322000,"4000_KM_ASCEND"
1412638818000,"CAN_AOS_10_/_RTLT_01562"
1412642015000,"MSL_AOS_04"
1412643194000,"MSL_AOS_10"
1412644446000,"NNO_AOS_01_/_RTLT_01562"
1412645668000,"NNO_AOS_05_/_RTLT_01562"
1412647199000,"NNO_AOS_10_/_RTLT_01562"
1412647978000,"APOCENTRE_PASSAGE_13666"
1412650209000,"MSL_LOS_10"
1412650432000,"MLG_LOS_10_/_RTLT_01562"
1412650987000,"MRB_AOS_00"
1412651889000,"MSL_LOS_04"
1412652058000,"MLG_LOS_05_/_RTLT_01562"
1412652551000,"GDS_LOS_10_/_RTLT_01563"
1412653220000,"MLG_LOS_02_/_RTLT_01563"
1412654033000,"GDS_LOS_06_/_RTLT_01563"
1412654199000,"MRB_AOS_10"
1412654391000,"GDS_LOS_05_/_RTLT_01563"
1412656730000,"MRB_LOS_10"
1412657623000,"4000_KM_DESCEND"
1412657895000,"MRB_LOS_00"
1412658026000,"MRB_/_RANGE_06000KM_START"
1412658948000,"2000_KM_DESCEND"
1412659386000,"MSL_/_RANGE_06000KM_START"
1412659503000,"1200_KM_DESCEND"
1412659833000,"800_KM_DESCEND"
1412660000000,"MRB_/_RANGE_06000KM_END"
1412660557000,"PERICENTRE_PASSAGE_13666_/_SSP_(209.38,037.29)_/_SZA_078"
1412661303000,"800_KM_ASCEND"
