,Unnamed: 0,eclipse_day,duration,time_eclipse_end,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,dist_shift,year
1190,1190,832,40.85,2010-12-01 11:38:52,216063791.305403,353916358.51004905,10.9053381845125,654.843526273162,1,2
1191,1191,832,40.8,2010-12-01 18:38:34,216063791.305403,353916358.51004905,10.9053381845125,654.843526273162,1,2
1192,1192,833,40.73333333333333,2010-12-02 01:38:10,215893881.77941,354032481.271907,10.7366122246063,655.8746618935311,1,2
1193,1193,833,40.683333333333344,2010-12-02 08:37:47,215893881.77941,354032481.271907,10.7366122246063,655.8746618935311,1,2
1194,1194,833,40.63333333333333,2010-12-02 15:37:26,215893881.77941,354032481.271907,10.7366122246063,655.8746618935311,1,2
1195,1195,833,40.566666666666656,2010-12-02 22:37:02,215893881.77941,354032481.271907,10.7366122246063,655.8746618935311,1,2
1196,1196,834,40.516666666666666,2010-12-03 05:36:46,215724960.861269,354144582.947713,10.567899157722,656.902214073043,1,2
1197,1197,834,40.45,2010-12-03 12:36:23,215724960.861269,354144582.947713,10.567899157722,656.902214073043,1,2
1198,1198,834,40.38333333333333,2010-12-03 19:36:05,215724960.861269,354144582.947713,10.567899157722,656.902214073043,1,2
1199,1199,835,40.35,2010-12-04 02:35:42,215557047.539025,354252665.742561,10.399208767806,657.926032091086,1,2
1200,1200,835,40.283333333333346,2010-12-04 09:35:19,215557047.539025,354252665.742561,10.399208767806,657.926032091086,1,2
1201,1201,835,40.216666666666654,2010-12-04 16:34:57,215557047.539025,354252665.742561,10.399208767806,657.926032091086,1,2
1202,1202,835,40.15,2010-12-04 23:34:34,215557047.539025,354252665.742561,10.399208767806,657.926032091086,1,2
1203,1203,836,40.1,2010-12-05 06:34:18,215390160.773127,354356741.807281,10.2305524231249,658.945964330517,1,2
1204,1204,836,40.033333333333346,2010-12-05 13:33:56,215390160.773127,354356741.807281,10.2305524231249,658.945964330517,1,2
1205,1205,836,39.966666666666654,2010-12-05 20:33:38,215390160.773127,354356741.807281,10.2305524231249,658.945964330517,1,2
1206,1206,837,39.91666666666666,2010-12-06 03:33:15,215224319.49318305,354456835.309864,10.061942518947399,659.961858310013,1,2
1207,1207,837,39.85,2010-12-06 10:32:53,215224319.49318305,354456835.309864,10.061942518947399,659.961858310013,1,2
1208,1208,837,39.8,2010-12-06 17:32:31,215224319.49318305,354456835.309864,10.061942518947399,659.961858310013,1,2
1209,1209,838,39.716666666666654,2010-12-07 00:32:09,215059542.59465,354552983.11739904,9.893391862423,660.973560717507,1,2
1210,1210,838,39.66666666666666,2010-12-07 07:31:53,215059542.59465,354552983.11739904,9.893391862423,660.973560717507,1,2
1211,1211,838,39.6,2010-12-07 14:31:31,215059542.59465,354552983.11739904,9.893391862423,660.973560717507,1,2
1212,1212,838,39.533333333333346,2010-12-07 21:31:14,215059542.59465,354552983.11739904,9.893391862423,660.973560717507,1,2
1213,1213,839,39.466666666666654,2010-12-08 04:30:50,214895848.935497,354645234.113456,9.72491310311379,661.980917444737,1,2
1214,1214,839,39.4,2010-12-08 11:30:29,214895848.935497,354645234.113456,9.72491310311379,661.980917444737,1,2
1215,1215,839,39.35,2010-12-08 18:30:08,214895848.935497,354645234.113456,9.72491310311379,661.980917444737,1,2
1216,1216,840,39.266666666666666,2010-12-09 01:29:47,214733257.33281,354733647.502992,9.556518291557527,662.983773622897,1,2
1217,1217,840,39.2,2010-12-09 08:29:31,214733257.33281,354733647.502992,9.556518291557527,662.983773622897,1,2
1218,1218,840,39.15,2010-12-09 15:29:10,214733257.33281,354733647.502992,9.556518291557527,662.983773622897,1,2
1219,1219,840,39.083333333333336,2010-12-09 22:28:53,214733257.33281,354733647.502992,9.556518291557527,662.983773622897,1,2
1220,1220,841,39.0,2010-12-10 05:28:29,214571786.55935,354818290.629528,9.38821860274066,663.981973659473,1,2
1221,1221,841,38.933333333333344,2010-12-10 12:28:09,214571786.55935,354818290.629528,9.38821860274066,663.981973659473,1,2
1222,1222,841,38.86666666666667,2010-12-10 19:27:48,214571786.55935,354818290.629528,9.38821860274066,663.981973659473,1,2
1223,1223,842,38.8,2010-12-11 02:27:28,214411455.340046,354899236.80566204,9.22002421415443,664.975361276232,1,2
1224,1224,842,38.73333333333333,2010-12-11 09:27:12,214411455.340046,354899236.80566204,9.22002421415443,664.975361276232,1,2
1225,1225,842,38.66666666666666,2010-12-11 16:26:51,214411455.340046,354899236.80566204,9.22002421415443,664.975361276232,1,2
1226,1226,842,38.6,2010-12-11 23:26:34,214411455.340046,354899236.80566204,9.22002421415443,664.975361276232,1,2
1227,1227,843,38.516666666666666,2010-12-12 06:26:10,214252282.348441,354976563.499707,9.05194429680143,665.963779548423,1,2
1228,1228,843,38.45,2010-12-12 13:25:51,214252282.348441,354976563.499707,9.05194429680143,665.963779548423,1,2
1229,1229,843,38.38333333333333,2010-12-12 20:25:30,214252282.348441,354976563.499707,9.05194429680143,665.963779548423,1,2
1230,1230,844,38.316666666666656,2010-12-13 03:25:11,214094286.203073,355050351.02599704,8.88398706675387,666.947070945188,1,2
1231,1231,844,38.23333333333333,2010-12-13 10:24:54,214094286.203073,355050351.02599704,8.88398706675387,666.947070945188,1,2
1232,1232,844,38.16666666666666,2010-12-13 17:24:33,214094286.203073,355050351.02599704,8.88398706675387,666.947070945188,1,2
1233,1233,845,38.1,2010-12-14 00:24:16,213937485.463796,355120681.723583,8.71615984936196,667.9250773711731,1,2
1234,1234,845,38.016666666666666,2010-12-14 07:23:52,213937485.463796,355120681.723583,8.71615984936196,667.9250773711731,1,2
1235,1235,845,37.95,2010-12-14 14:23:34,213937485.463796,355120681.723583,8.71615984936196,667.9250773711731,1,2
1236,1236,845,37.88333333333333,2010-12-14 21:23:13,213937485.463796,355120681.723583,8.71615984936196,667.9250773711731,1,2
1237,1237,846,37.8,2010-12-15 04:22:54,213781898.628045,355187639.500219,8.548469120037801,668.897640209347,1,2
1238,1238,846,37.73333333333333,2010-12-15 11:22:37,213781898.628045,355187639.500219,8.548469120037801,668.897640209347,1,2
1239,1239,846,37.65,2010-12-15 18:22:15,213781898.628045,355187639.500219,8.548469120037801,668.897640209347,1,2
1240,1240,847,37.583333333333336,2010-12-16 01:21:58,213627544.127056,355251309.556137,8.38092049920242,669.864600364946,1,2
1241,1241,847,37.516666666666666,2010-12-16 08:21:34,213627544.127056,355251309.556137,8.38092049920242,669.864600364946,1,2
1242,1242,847,37.41666666666666,2010-12-16 15:21:15,213627544.127056,355251309.556137,8.38092049920242,669.864600364946,1,2
1243,1243,847,37.36666666666667,2010-12-16 22:20:55,213627544.127056,355251309.556137,8.38092049920242,669.864600364946,1,2
1244,1244,848,37.283333333333346,2010-12-17 05:20:36,213474440.322048,355311778.067137,8.21351869277173,670.825798310501,1,2
1245,1245,848,37.2,2010-12-17 12:20:18,213474440.322048,355311778.067137,8.21351869277173,670.825798310501,1,2
1246,1246,848,37.13333333333333,2010-12-17 19:19:56,213474440.322048,355311778.067137,8.21351869277173,670.825798310501,1,2
1247,1247,849,37.05,2010-12-18 02:19:37,213322605.500377,355369131.589793,8.04626738448063,671.781074131866,1,2
1248,1248,849,36.98333333333333,2010-12-18 09:19:13,213322605.500377,355369131.589793,8.04626738448063,671.781074131866,1,2
1249,1249,849,36.9,2010-12-18 16:18:55,213322605.500377,355369131.589793,8.04626738448063,671.781074131866,1,2
1250,1250,849,36.816666666666656,2010-12-18 23:18:33,213322605.500377,355369131.589793,8.04626738448063,671.781074131866,1,2
1251,1251,850,36.73333333333333,2010-12-19 06:18:15,213172057.871679,355423455.96128,7.87916910405174,672.73026757513,1,2
1252,1252,850,36.66666666666666,2010-12-19 13:17:56,213172057.871679,355423455.96128,7.87916910405174,672.73026757513,1,2
1253,1253,850,36.6,2010-12-19 20:17:33,213172057.871679,355423455.96128,7.87916910405174,672.73026757513,1,2
1254,1254,851,36.5,2010-12-20 03:17:13,213022815.564025,355474834.527771,7.71222511550583,673.673218094342,1,2
1255,1255,851,36.41666666666666,2010-12-20 10:16:48,213022815.564025,355474834.527771,7.71222511550583,673.673218094342,1,2
1256,1256,851,36.35,2010-12-20 17:16:31,213022815.564025,355474834.527771,7.71222511550583,673.673218094342,1,2
1257,1257,852,36.266666666666666,2010-12-21 00:16:09,212874896.620079,355523345.678588,7.54543538799721,674.609764899937,1,2
1258,1258,852,36.183333333333344,2010-12-21 07:15:50,212874896.620079,355523345.678588,7.54543538799721,674.609764899937,1,2
1259,1259,852,36.11666666666667,2010-12-21 14:15:30,212874896.620079,355523345.678588,7.54543538799721,674.609764899937,1,2
1260,1260,852,36.033333333333346,2010-12-21 21:15:06,212874896.620079,355523345.678588,7.54543538799721,674.609764899937,1,2
1261,1261,853,35.95,2010-12-22 04:14:45,212728318.99329,355569059.894289,7.37879871731331,675.539747007834,1,2
1262,1262,853,35.86666666666667,2010-12-22 11:14:20,212728318.99329,355569059.894289,7.37879871731331,675.539747007834,1,2
1263,1263,853,35.783333333333346,2010-12-22 18:14:03,212728318.99329,355569059.894289,7.37879871731331,675.539747007834,1,2
1264,1264,854,35.7,2010-12-23 01:13:40,212583100.544104,355612036.78228,7.2123130477586,676.463003289159,1,2
1265,1265,854,35.61666666666667,2010-12-23 08:13:22,212583100.544104,355612036.78228,7.2123130477586,676.463003289159,1,2
1266,1266,854,35.55,2010-12-23 15:13:00,212583100.544104,355612036.78228,7.2123130477586,676.463003289159,1,2
1267,1267,854,35.466666666666654,2010-12-23 22:12:36,212583100.544104,355612036.78228,7.2123130477586,676.463003289159,1,2
1268,1268,855,35.38333333333333,2010-12-24 05:12:14,212439259.036199,355652322.752719,7.045975997584879,677.379372520605,1,2
1269,1269,855,35.3,2010-12-24 12:11:49,212439259.036199,355652322.752719,7.045975997584879,677.379372520605,1,2
1270,1270,855,35.2,2010-12-24 19:11:31,212439259.036199,355652322.752719,7.045975997584879,677.379372520605,1,2
1271,1271,856,35.13333333333333,2010-12-25 02:11:09,212296812.132735,355689949.950052,6.87978552974875,678.288693435443,1,2
1272,1272,856,35.03333333333334,2010-12-25 09:10:50,212296812.132735,355689949.950052,6.87978552974875,678.288693435443,1,2
1273,1273,856,34.96666666666666,2010-12-25 16:10:27,212296812.132735,355689949.950052,6.87978552974875,678.288693435443,1,2
1274,1274,856,34.86666666666667,2010-12-25 23:10:02,212296812.132735,355689949.950052,6.87978552974875,678.288693435443,1,2
1275,1275,857,34.8,2010-12-26 06:09:40,212155777.392615,355724936.767439,6.7137406619633495,679.190804775249,1,2
1276,1276,857,34.7,2010-12-26 13:09:14,212155777.392615,355724936.767439,6.7137406619633495,679.190804775249,1,2
1277,1277,857,34.61666666666667,2010-12-26 20:08:57,212155777.392615,355724936.767439,6.7137406619633495,679.190804775249,1,2
1278,1278,858,34.53333333333334,2010-12-27 03:08:34,212016172.266743,355757289.85374504,6.54784210114537,680.085545342369,1,2
1279,1279,858,34.45,2010-12-27 10:08:16,212016172.266743,355757289.85374504,6.54784210114537,680.085545342369,1,2
1280,1280,858,34.36666666666667,2010-12-27 17:07:52,212016172.266743,355757289.85374504,6.54784210114537,680.085545342369,1,2
1281,1281,859,34.266666666666666,2010-12-28 00:07:27,211878014.094268,355787007.181698,6.382092719841322,680.972754053185,1,2
1282,1282,859,34.18333333333334,2010-12-28 07:07:04,211878014.094268,355787007.181698,6.382092719841322,680.972754053185,1,2
1283,1283,859,34.1,2010-12-28 14:06:39,211878014.094268,355787007.181698,6.382092719841322,680.972754053185,1,2
1284,1284,859,34.016666666666666,2010-12-28 21:06:22,211878014.094268,355787007.181698,6.382092719841322,680.972754053185,1,2
1285,1285,860,33.916666666666664,2010-12-29 04:05:59,211741320.098811,355814081.621819,6.21649784410231,681.852269992198,1,2
1286,1286,860,33.833333333333336,2010-12-29 11:05:41,211741320.098811,355814081.621819,6.21649784410231,681.852269992198,1,2
1287,1287,860,33.766666666666666,2010-12-29 18:05:17,211741320.098811,355814081.621819,6.21649784410231,681.852269992198,1,2
1288,1288,861,33.666666666666664,2010-12-30 01:04:52,211606107.384673,355838504.54893,6.05106536558351,682.7239324669509,1,2
1289,1289,861,33.56666666666666,2010-12-30 08:04:29,211606107.384673,355838504.54893,6.05106536558351,682.7239324669509,1,2
1290,1290,861,33.48333333333333,2010-12-30 15:04:05,211606107.384673,355838504.54893,6.05106536558351,682.7239324669509,1,2
1291,1291,861,33.4,2010-12-30 22:03:48,211606107.384673,355838504.54893,6.05106536558351,682.7239324669509,1,2
1292,1292,862,33.31666666666666,2010-12-31 05:03:26,211472392.933015,355860269.178109,5.885805710836401,683.587581063793,1,2
1293,1293,862,33.21666666666666,2010-12-31 12:03:08,211472392.933015,355860269.178109,5.885805710836401,683.587581063793,1,2
1294,1294,862,33.13333333333333,2010-12-31 19:02:43,211472392.933015,355860269.178109,5.885805710836401,683.587581063793,1,2
1295,1295,863,33.03333333333334,2011-01-01 02:02:19,211340193.598012,355879373.465523,5.7207317013385,684.443055704457,1,2
1296,1296,863,32.93333333333334,2011-01-01 09:01:56,211340193.598012,355879373.465523,5.7207317013385,684.443055704457,1,2
1297,1297,863,32.85,2011-01-01 16:01:33,211340193.598012,355879373.465523,5.7207317013385,684.443055704457,1,2
1298,1298,863,32.766666666666666,2011-01-01 23:01:17,211340193.598012,355879373.465523,5.7207317013385,684.443055704457,1,2
1299,1299,864,32.66666666666667,2011-01-02 06:00:55,211209526.102983,355895822.467364,5.5558583317355,685.2901967034401,1,2
1300,1300,864,32.58333333333333,2011-01-02 13:00:38,211209526.102983,355895822.467364,5.5558583317355,685.2901967034401,1,2
1301,1301,864,32.48333333333333,2011-01-02 20:00:13,211209526.102983,355895822.467364,5.5558583317355,685.2901967034401,1,2
1302,1302,865,32.4,2011-01-03 02:59:51,211080407.03651,355909630.05156803,5.3912024924691,686.128844826139,1,2
1303,1303,865,32.3,2011-01-03 09:59:28,211080407.03651,355909630.05156803,5.3912024924691,686.128844826139,1,2
1304,1304,865,32.21666666666667,2011-01-03 16:59:06,211080407.03651,355909630.05156803,5.3912024924691,686.128844826139,1,2
1305,1305,865,32.11666666666667,2011-01-03 23:58:50,211080407.03651,355909630.05156803,5.3912024924691,686.128844826139,1,2
1306,1306,866,32.03333333333333,2011-01-04 06:58:29,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,1,2
1307,1307,866,31.93333333333333,2011-01-04 13:58:12,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,1,2
1308,1308,866,31.85,2011-01-04 20:57:48,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,1,2
1309,1309,867,31.75,2011-01-05 03:57:26,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,1,2
1310,1310,867,31.65,2011-01-05 10:57:04,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,1,2
1311,1311,867,31.566666666666666,2011-01-05 17:56:44,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,1,2
1312,1312,868,31.46666666666667,2011-01-06 00:56:28,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,1,2
1313,1313,868,31.36666666666667,2011-01-06 07:56:07,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,1,2
1314,1314,868,31.26666666666667,2011-01-06 14:55:50,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,1,2
1315,1315,868,31.18333333333333,2011-01-06 21:55:26,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,1,2
1316,1316,869,31.08333333333333,2011-01-07 04:55:06,210579741.892739,355939064.246408,4.73514274794822,689.3953429577008,1,2
1317,1317,869,30.98333333333333,2011-01-07 11:54:45,210579741.892739,355939064.246408,4.73514274794822,689.3953429577008,1,2
1318,1318,869,30.88333333333333,2011-01-07 18:54:25,210579741.892739,355939064.246408,4.73514274794822,689.3953429577008,1,2
1319,1319,870,30.78333333333333,2011-01-08 01:54:09,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,1,2
1320,1320,870,30.7,2011-01-08 08:53:49,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,1,2
1321,1321,870,30.6,2011-01-08 15:53:31,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,1,2
1322,1322,870,30.51666666666667,2011-01-08 22:53:08,210458608.807739,355940206.61505,4.57187570119936,690.1891581174001,1,2
1323,1323,871,30.4,2011-01-09 05:52:48,210339120.633764,355938980.362593,4.40895443249066,690.973537802199,1,2
1324,1324,871,30.3,2011-01-09 12:52:27,210339120.633764,355938980.362593,4.40895443249066,690.973537802199,1,2
1325,1325,871,30.21666666666667,2011-01-09 19:52:09,210339120.633764,355938980.362593,4.40895443249066,690.973537802199,1,2
1326,1326,872,30.08333333333333,2011-01-10 02:51:51,210221292.90636495,355935452.958592,4.24640468465044,691.7483276159462,1,2
1327,1327,872,30.03333333333333,2011-01-10 09:51:33,210221292.90636495,355935452.958592,4.24640468465044,691.7483276159462,1,2
1328,1328,872,29.91666666666667,2011-01-10 16:51:17,210221292.90636495,355935452.958592,4.24640468465044,691.7483276159462,1,2
1329,1329,872,29.83333333333333,2011-01-10 23:50:56,210221292.90636495,355935452.958592,4.24640468465044,691.7483276159462,1,2
1330,1330,873,29.71666666666667,2011-01-11 06:50:39,210105140.994947,355929695.005581,4.08425421753188,692.513374100349,1,2
1331,1331,873,29.61666666666667,2011-01-11 13:50:21,210105140.994947,355929695.005581,4.08425421753188,692.513374100349,1,2
1332,1332,873,29.51666666666667,2011-01-11 20:50:05,210105140.994947,355929695.005581,4.08425421753188,692.513374100349,1,2
1333,1333,874,29.41666666666667,2011-01-12 03:49:50,209990680.098854,355921779.623307,3.92253338877778,693.2685247978709,1,2
1334,1334,874,29.316666666666666,2011-01-12 10:49:30,209990680.098854,355921779.623307,3.92253338877778,693.2685247978709,1,2
1335,1335,874,29.21666666666667,2011-01-12 17:49:14,209990680.098854,355921779.623307,3.92253338877778,693.2685247978709,1,2
1336,1336,875,29.11666666666667,2011-01-13 00:48:52,209877925.243471,355911782.111267,3.76127585803584,694.013628314919,1,2
1337,1337,875,29.01666666666667,2011-01-13 07:48:36,209877925.243471,355911782.111267,3.76127585803584,694.013628314919,1,2
1338,1338,875,28.91666666666667,2011-01-13 14:48:17,209877925.243471,355911782.111267,3.76127585803584,694.013628314919,1,2
1339,1339,875,28.816666666666666,2011-01-13 21:48:01,209877925.243471,355911782.111267,3.76127585803584,694.013628314919,1,2
1340,1340,876,28.7,2011-01-14 04:47:44,209766891.276342,355899779.751026,3.6005194333602404,694.748534385279,1,2
1341,1341,876,28.61666666666667,2011-01-14 11:47:24,209766891.276342,355899779.751026,3.6005194333602404,694.748534385279,1,2
1342,1342,876,28.5,2011-01-14 18:47:06,209766891.276342,355899779.751026,3.6005194333602404,694.748534385279,1,2
1343,1343,877,28.4,2011-01-15 01:46:43,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337628,1,2
1344,1344,877,28.28333333333333,2011-01-15 08:46:27,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337628,1,2
1345,1345,877,28.2,2011-01-15 15:46:08,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337628,1,2
1346,1346,877,28.08333333333333,2011-01-15 22:45:52,209657592.863305,355885851.54075897,3.44030710299627,695.4730939337628,1,2
1347,1347,878,27.98333333333333,2011-01-16 05:45:34,209550044.484648,355870077.592773,3.28068833117404,696.187159139997,1,2
1348,1348,878,27.88333333333333,2011-01-16 12:45:12,209550044.484648,355870077.592773,3.28068833117404,696.187159139997,1,2
1349,1349,878,27.76666666666667,2011-01-16 19:44:53,209550044.484648,355870077.592773,3.28068833117404,696.187159139997,1,2
1350,1350,879,27.65,2011-01-17 02:44:29,209444260.43128,355852537.888975,3.1217207482606804,696.890583502336,1,2
1351,1351,879,27.55,2011-01-17 09:44:13,209444260.43128,355852537.888975,3.1217207482606804,696.890583502336,1,2
1352,1352,879,27.45,2011-01-17 16:43:53,209444260.43128,355852537.888975,3.1217207482606804,696.890583502336,1,2
1353,1353,879,27.33333333333333,2011-01-17 23:43:37,209444260.43128,355852537.888975,3.1217207482606804,696.890583502336,1,2
1354,1354,880,27.23333333333333,2011-01-18 06:43:17,209340254.800939,355833310.126204,2.9634724383502697,697.58322190182,1,2
1355,1355,880,27.11666666666667,2011-01-18 13:42:54,209340254.800939,355833310.126204,2.9634724383502697,697.58322190182,1,2
1356,1356,880,27.01666666666667,2011-01-18 20:42:34,209340254.800939,355833310.126204,2.9634724383502697,697.58322190182,1,2
1357,1357,881,26.91666666666667,2011-01-19 03:42:10,209238041.494414,355812466.5592509,2.8060251208469,698.264930666161,1,2
1358,1358,881,26.78333333333333,2011-01-19 10:41:53,209238041.494414,355812466.5592509,2.8060251208469,698.264930666161,1,2
1359,1359,881,26.68333333333333,2011-01-19 17:41:33,209238041.494414,355812466.5592509,2.8060251208469,698.264930666161,1,2
1360,1360,882,26.566666666666666,2011-01-20 00:41:16,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,1,2
1361,1361,882,26.46666666666667,2011-01-20 07:40:55,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,1,2
1362,1362,882,26.36666666666667,2011-01-20 14:40:31,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,1,2
1363,1363,882,26.25,2011-01-20 21:40:10,209137634.2118,355790070.103808,2.6494786285582403,698.935567633684,1,2
1364,1364,883,26.13333333333333,2011-01-21 04:39:45,209039046.448788,355766170.422367,2.49395719336637,699.5949922171851,1,2
1365,1365,883,26.01666666666667,2011-01-21 11:39:29,209039046.448788,355766170.422367,2.49395719336637,699.5949922171851,1,2
1366,1366,883,25.9,2011-01-21 18:39:08,209039046.448788,355766170.422367,2.49395719336637,699.5949922171851,1,2
1367,1367,884,25.78333333333333,2011-01-22 01:38:51,208942291.492974,355740801.049934,2.33961817247483,700.243065467663,1,2
1368,1368,884,25.66666666666667,2011-01-22 08:38:28,208942291.492974,355740801.049934,2.33961817247483,700.243065467663,1,2
1369,1369,884,25.58333333333333,2011-01-22 15:38:05,208942291.492974,355740801.049934,2.33961817247483,700.243065467663,1,2
1370,1370,884,25.45,2011-01-22 22:37:42,208942291.492974,355740801.049934,2.33961817247483,700.243065467663,1,2
1371,1371,885,25.35,2011-01-23 05:37:18,208847382.420221,355713978.532478,2.1866640453585697,700.879650137856,1,2
1372,1372,885,25.2,2011-01-23 12:37:01,208847382.420221,355713978.532478,2.1866640453585697,700.879650137856,1,2
1373,1373,885,25.11666666666667,2011-01-23 19:36:41,208847382.420221,355713978.532478,2.1866640453585697,700.879650137856,1,2
1374,1374,886,24.98333333333333,2011-01-24 02:36:24,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,1,2
1375,1375,886,24.88333333333333,2011-01-24 09:36:01,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,1,2
1376,1376,886,24.76666666666667,2011-01-24 16:35:37,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,1,2
1377,1377,886,24.63333333333333,2011-01-24 23:35:14,208754332.091038,355685703.962987,2.03535890326475,701.5046107455521,1,2
1378,1378,887,24.51666666666667,2011-01-25 06:34:50,208663153.14700904,355655966.492419,1.88605138369899,702.1178136366119,1,2
1379,1379,887,24.38333333333333,2011-01-25 13:34:34,208663153.14700904,355655966.492419,1.88605138369899,702.1178136366119,1,2
1380,1380,887,24.28333333333333,2011-01-25 20:34:14,208663153.14700904,355655966.492419,1.88605138369899,702.1178136366119,1,2
1381,1381,888,24.15,2011-01-26 03:33:57,208573858.00726295,355624747.83417004,1.73920720345876,702.719127047646,1,2
1382,1382,888,24.03333333333333,2011-01-26 10:33:33,208573858.00726295,355624747.83417004,1.73920720345876,702.719127047646,1,2
1383,1383,888,23.91666666666667,2011-01-26 17:33:10,208573858.00726295,355624747.83417004,1.73920720345876,702.719127047646,1,2
1384,1384,889,23.78333333333333,2011-01-27 00:32:47,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,1,2
1385,1385,889,23.66666666666667,2011-01-27 07:32:24,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,1,2
1386,1386,889,23.53333333333333,2011-01-27 14:32:09,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,1,2
1387,1387,889,23.41666666666667,2011-01-27 21:31:49,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,1,2
1388,1388,890,23.3,2011-01-28 04:31:33,208400967.683929,355557782.708616,1.45566161426996,703.88556820319,1,2
1389,1389,890,23.16666666666667,2011-01-28 11:31:09,208400967.683929,355557782.708616,1.45566161426996,703.88556820319,1,2
1390,1390,890,23.066666666666666,2011-01-28 18:30:47,208400967.683929,355557782.708616,1.45566161426996,703.88556820319,1,2
1391,1391,891,22.91666666666667,2011-01-29 01:30:24,208317396.19510505,355521998.86007595,1.32102135496791,704.450442433088,1,2
1392,1392,891,22.8,2011-01-29 08:30:03,208317396.19510505,355521998.86007595,1.32102135496791,704.450442433088,1,2
1393,1393,891,22.65,2011-01-29 15:29:48,208317396.19510505,355521998.86007595,1.32102135496791,704.450442433088,1,2
1394,1394,891,22.53333333333333,2011-01-29 22:29:28,208317396.19510505,355521998.86007595,1.32102135496791,704.450442433088,1,2
1395,1395,892,22.4,2011-01-30 05:29:12,208235755.893334,355484663.763415,1.19321574904174,705.0029202759109,1,2
1396,1396,892,22.26666666666667,2011-01-30 12:28:49,208235755.893334,355484663.763415,1.19321574904174,705.0029202759109,1,2
1397,1397,892,22.16666666666667,2011-01-30 19:28:28,208235755.893334,355484663.763415,1.19321574904174,705.0029202759109,1,2
1398,1398,893,22.01666666666667,2011-01-31 02:28:06,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,1,2
1399,1399,893,21.88333333333333,2011-01-31 09:27:46,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,1,2
1400,1400,893,21.75,2011-01-31 16:27:32,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,1,2
1401,1401,893,21.61666666666667,2011-01-31 23:27:12,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,1,2
1402,1402,894,21.48333333333333,2011-02-01 06:26:57,208078313.62976,355405328.33058,0.968504787853354,706.070203517907,1,2
1403,1403,894,21.35,2011-02-01 13:26:34,208078313.62976,355405328.33058,0.968504787853354,706.070203517907,1,2
1404,1404,894,21.216666666666672,2011-02-01 20:26:14,208078313.62976,355405328.33058,0.968504787853354,706.070203517907,1,2
1405,1405,895,21.066666666666666,2011-02-02 03:25:53,208002533.447403,355363341.042643,0.879333041530619,706.584772976838,1,2
1406,1406,895,20.933333333333334,2011-02-02 10:25:35,208002533.447403,355363341.042643,0.879333041530619,706.584772976838,1,2
1407,1407,895,20.783333333333328,2011-02-02 17:25:21,208002533.447403,355363341.042643,0.879333041530619,706.584772976838,1,2
1408,1408,896,20.666666666666668,2011-02-03 00:25:02,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851588,1,2
1409,1409,896,20.5,2011-02-03 07:24:46,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851588,1,2
1410,1410,896,20.383333333333333,2011-02-03 14:24:24,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851588,1,2
1411,1411,896,20.233333333333327,2011-02-03 21:24:05,207928728.004653,355319828.838583,0.8125740799084041,707.0864742851588,1,2
1412,1412,897,20.08333333333333,2011-02-04 04:23:45,207856907.567119,355274816.98529905,0.7739219908921371,707.575195435477,1,2
1413,1413,897,19.933333333333334,2011-02-04 11:23:27,207856907.567119,355274816.98529905,0.7739219908921371,707.575195435477,1,2
1414,1414,897,19.783333333333328,2011-02-04 18:23:13,207856907.567119,355274816.98529905,0.7739219908921371,707.575195435477,1,2
1415,1415,898,19.666666666666668,2011-02-05 01:22:54,207787082.14525905,355228337.37005,0.7675002185769301,708.050826907903,1,2
1416,1416,898,19.5,2011-02-05 08:22:37,207787082.14525905,355228337.37005,0.7675002185769301,708.050826907903,1,2
