,ut_ms_x,description,round_time,duration,ut_ms_y,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,season,group
792,1267820381000,MAR_PENUMBRA_END,561,27.383333333333333,1267747200000,248720488.43502998,119587601.51661699,24.449919846059604,494.172301691486,27.6166666666667,36.2,2,Distance_shift-2
793,1267845418000,MAR_PENUMBRA_END,562,27.3,1267833600000,248758186.96698397,120611090.97543201,24.9494883772058,494.02253248061896,27.3,36.0833333333333,2,Distance_shift-2
794,1267870459000,MAR_PENUMBRA_END,562,27.166666666666668,1267833600000,248758186.96698397,120611090.97543201,24.9494883772058,494.02253248061896,27.3,36.0833333333333,2,Distance_shift-2
795,1267895493000,MAR_PENUMBRA_END,562,27.066666666666666,1267833600000,248758186.96698397,120611090.97543201,24.9494883772058,494.02253248061896,27.3,36.0833333333333,2,Distance_shift-2
796,1267920531000,MAR_PENUMBRA_END,563,26.95,1267920000000,248794418.97394198,121652155.954128,25.436386831797105,493.87865365440905,26.85,35.9166666666667,2,Distance_shift-2
797,1267945568000,MAR_PENUMBRA_END,563,26.85,1267920000000,248794418.97394198,121652155.954128,25.436386831797105,493.87865365440905,26.85,35.9166666666667,2,Distance_shift-2
798,1267970606000,MAR_PENUMBRA_END,563,26.71666666666667,1267920000000,248794418.97394198,121652155.954128,25.436386831797105,493.87865365440905,26.85,35.9166666666667,2,Distance_shift-2
799,1267995647000,MAR_PENUMBRA_END,563,26.6,1267920000000,248794418.97394198,121652155.954128,25.436386831797105,493.87865365440905,26.85,35.9166666666667,2,Distance_shift-2
800,1268020684000,MAR_PENUMBRA_END,564,26.51666666666667,1268006400000,248829182.778952,122710249.918296,25.9106917115391,493.740664197716,26.516666666666698,35.8,2,Distance_shift-2
801,1268045724000,MAR_PENUMBRA_END,564,26.383333333333333,1268006400000,248829182.778952,122710249.918296,25.9106917115391,493.740664197716,26.516666666666698,35.8,2,Distance_shift-2
802,1268070758000,MAR_PENUMBRA_END,564,26.28333333333333,1268006400000,248829182.778952,122710249.918296,25.9106917115391,493.740664197716,26.516666666666698,35.8,2,Distance_shift-2
803,1268095798000,MAR_PENUMBRA_END,565,26.166666666666668,1268092800000,248862476.77485,123784824.35381101,26.3724916511021,493.608563125311,26.1666666666667,35.65,2,Distance_shift-2
804,1268120835000,MAR_PENUMBRA_END,565,26.05,1268092800000,248862476.77485,123784824.35381101,26.3724916511021,493.608563125311,26.1666666666667,35.65,2,Distance_shift-2
805,1268145875000,MAR_PENUMBRA_END,565,25.933333333333334,1268092800000,248862476.77485,123784824.35381101,26.3724916511021,493.608563125311,26.1666666666667,35.65,2,Distance_shift-2
806,1268170914000,MAR_PENUMBRA_END,565,25.8,1268092800000,248862476.77485,123784824.35381101,26.3724916511021,493.608563125311,26.1666666666667,35.65,2,Distance_shift-2
807,1268195950000,MAR_PENUMBRA_END,566,25.71666666666667,1268179200000,248894299.42412,124875329.77560501,26.821887189085498,493.48234948329497,25.716666666666697,35.5,2,Distance_shift-2
808,1268220989000,MAR_PENUMBRA_END,566,25.6,1268179200000,248894299.42412,124875329.77560501,26.821887189085498,493.48234948329497,25.716666666666697,35.5,2,Distance_shift-2
809,1268246022000,MAR_PENUMBRA_END,566,25.5,1268179200000,248894299.42412,124875329.77560501,26.821887189085498,493.48234948329497,25.716666666666697,35.5,2,Distance_shift-2
810,1268271063000,MAR_PENUMBRA_END,567,25.366666666666667,1268265600000,248924649.25874904,125981216.79398501,27.258990248242196,493.362022350477,25.3666666666667,35.3833333333333,2,Distance_shift-2
811,1268296100000,MAR_PENUMBRA_END,567,25.25,1268265600000,248924649.25874904,125981216.79398501,27.258990248242196,493.362022350477,25.3666666666667,35.3833333333333,2,Distance_shift-2
812,1268321142000,MAR_PENUMBRA_END,567,25.15,1268265600000,248924649.25874904,125981216.79398501,27.258990248242196,493.362022350477,25.3666666666667,35.3833333333333,2,Distance_shift-2
813,1268346179000,MAR_PENUMBRA_END,567,25.01666666666667,1268265600000,248924649.25874904,125981216.79398501,27.258990248242196,493.362022350477,25.3666666666667,35.3833333333333,2,Distance_shift-2
814,1268371213000,MAR_PENUMBRA_END,568,24.933333333333334,1268352000000,248953524.88008398,127101937.00741999,27.683923455120603,493.24758083971494,24.9333333333333,35.2333333333333,2,Distance_shift-2
815,1268396250000,MAR_PENUMBRA_END,568,24.8,1268352000000,248953524.88008398,127101937.00741999,27.683923455120603,493.24758083971494,24.9333333333333,35.2333333333333,2,Distance_shift-2
816,1268421283000,MAR_PENUMBRA_END,568,24.7,1268352000000,248953524.88008398,127101937.00741999,27.683923455120603,493.24758083971494,24.9333333333333,35.2333333333333,2,Distance_shift-2
817,1268446325000,MAR_PENUMBRA_END,569,24.566666666666666,1268438400000,248980924.95869,128236943.655894,28.0968194190014,493.13902409921303,24.5666666666667,35.1,2,Distance_shift-2
818,1268471363000,MAR_PENUMBRA_END,569,24.46666666666667,1268438400000,248980924.95869,128236943.655894,28.0968194190014,493.13902409921303,24.5666666666667,35.1,2,Distance_shift-2
819,1268496404000,MAR_PENUMBRA_END,569,24.333333333333332,1268438400000,248980924.95869,128236943.655894,28.0968194190014,493.13902409921303,24.5666666666667,35.1,2,Distance_shift-2
820,1268521440000,MAR_PENUMBRA_END,569,24.23333333333333,1268438400000,248980924.95869,128236943.655894,28.0968194190014,493.13902409921303,24.5666666666667,35.1,2,Distance_shift-2
821,1268546475000,MAR_PENUMBRA_END,570,24.15,1268524800000,249006848.23420298,129385692.079832,28.4978200589314,493.03635131378405,24.15,34.9333333333333,2,Distance_shift-2
822,1268571510000,MAR_PENUMBRA_END,570,24.0,1268524800000,249006848.23420298,129385692.079832,28.4978200589314,493.03635131378405,24.15,34.9333333333333,2,Distance_shift-2
823,1268596544000,MAR_PENUMBRA_END,570,23.9,1268524800000,249006848.23420298,129385692.079832,28.4978200589314,493.03635131378405,24.15,34.9333333333333,2,Distance_shift-2
824,1268621587000,MAR_PENUMBRA_END,571,23.76666666666667,1268611200000,249031293.51518703,130547640.09469399,28.887076030180303,492.939561706088,23.766666666666698,34.8333333333333,2,Distance_shift-2
825,1268646625000,MAR_PENUMBRA_END,571,23.666666666666668,1268611200000,249031293.51518703,130547640.09469399,28.887076030180303,492.939561706088,23.766666666666698,34.8333333333333,2,Distance_shift-2
826,1268671667000,MAR_PENUMBRA_END,571,23.55,1268611200000,249031293.51518703,130547640.09469399,28.887076030180303,492.939561706088,23.766666666666698,34.8333333333333,2,Distance_shift-2
827,1268696702000,MAR_PENUMBRA_END,571,23.433333333333334,1268611200000,249031293.51518703,130547640.09469399,28.887076030180303,492.939561706088,23.766666666666698,34.8333333333333,2,Distance_shift-2
828,1268721737000,MAR_PENUMBRA_END,572,23.333333333333332,1268697600000,249054259.678985,131722248.41833799,29.2647462644692,492.848654537825,23.3333333333333,34.65,2,Distance_shift-2
829,1268746773000,MAR_PENUMBRA_END,572,23.21666666666667,1268697600000,249054259.678985,131722248.41833799,29.2647462644692,492.848654537825,23.3333333333333,34.65,2,Distance_shift-2
830,1268771808000,MAR_PENUMBRA_END,572,23.1,1268697600000,249054259.678985,131722248.41833799,29.2647462644692,492.848654537825,23.3333333333333,34.65,2,Distance_shift-2
831,1268796851000,MAR_PENUMBRA_END,573,22.96666666666667,1268784000000,249075745.671575,132908981.282009,29.6309976064731,492.763629110906,22.966666666666697,34.55,2,Distance_shift-2
832,1268821887000,MAR_PENUMBRA_END,573,22.85,1268784000000,249075745.671575,132908981.282009,29.6309976064731,492.763629110906,22.966666666666697,34.55,2,Distance_shift-2
833,1268846929000,MAR_PENUMBRA_END,573,22.75,1268784000000,249075745.671575,132908981.282009,29.6309976064731,492.763629110906,22.966666666666697,34.55,2,Distance_shift-2
834,1268871962000,MAR_PENUMBRA_END,574,22.633333333333333,1268870400000,249095750.507415,134107307.32205701,29.9860045069561,492.684484768581,22.6333333333333,34.383333333333304,2,Distance_shift-2
835,1268896998000,MAR_PENUMBRA_END,574,22.53333333333333,1268870400000,249095750.507415,134107307.32205701,29.9860045069561,492.684484768581,22.6333333333333,34.383333333333304,2,Distance_shift-2
836,1268922033000,MAR_PENUMBRA_END,574,22.383333333333333,1268870400000,249095750.507415,134107307.32205701,29.9860045069561,492.684484768581,22.6333333333333,34.383333333333304,2,Distance_shift-2
837,1268947070000,MAR_PENUMBRA_END,574,22.28333333333333,1268870400000,249095750.507415,134107307.32205701,29.9860045069561,492.684484768581,22.6333333333333,34.383333333333304,2,Distance_shift-2
838,1268972112000,MAR_PENUMBRA_END,575,22.15,1268956800000,249114273.26930296,135316700.80030102,30.329948724172503,492.611220896519,22.15,34.2833333333333,2,Distance_shift-2
839,1268997148000,MAR_PENUMBRA_END,575,22.05,1268956800000,249114273.26930296,135316700.80030102,30.329948724172503,492.611220896519,22.15,34.2833333333333,2,Distance_shift-2
840,1269022189000,MAR_PENUMBRA_END,575,21.933333333333334,1268956800000,249114273.26930296,135316700.80030102,30.329948724172503,492.611220896519,22.15,34.2833333333333,2,Distance_shift-2
841,1269047222000,MAR_PENUMBRA_END,576,21.816666666666666,1269043200000,249131313.108237,136536643.154742,30.6630189900072,492.543836923841,21.8166666666667,34.1666666666667,2,Distance_shift-2
842,1269072260000,MAR_PENUMBRA_END,576,21.71666666666667,1269043200000,249131313.108237,136536643.154742,30.6630189900072,492.543836923841,21.8166666666667,34.1666666666667,2,Distance_shift-2
843,1269097296000,MAR_PENUMBRA_END,576,21.583333333333332,1269043200000,249131313.108237,136536643.154742,30.6630189900072,492.543836923841,21.8166666666667,34.1666666666667,2,Distance_shift-2
844,1269122334000,MAR_PENUMBRA_END,576,21.46666666666667,1269043200000,249131313.108237,136536643.154742,30.6630189900072,492.543836923841,21.8166666666667,34.1666666666667,2,Distance_shift-2
845,1269147375000,MAR_PENUMBRA_END,577,21.333333333333332,1269129600000,249146869.24327597,137766624.858477,30.985410610308598,492.482332324066,21.3333333333333,34.0166666666667,2,Distance_shift-2
846,1269172411000,MAR_PENUMBRA_END,577,21.25,1269129600000,249146869.24327597,137766624.858477,30.985410610308598,492.482332324066,21.3333333333333,34.0166666666667,2,Distance_shift-2
847,1269197450000,MAR_PENUMBRA_END,577,21.1,1269129600000,249146869.24327597,137766624.858477,30.985410610308598,492.482332324066,21.3333333333333,34.0166666666667,2,Distance_shift-2
848,1269222555000,MAR_PENUMBRA_END,578,20.98333333333333,1269216000000,249160940.96143198,139006147.572279,31.2973249796038,492.426706615977,20.983333333333302,33.9,2,Distance_shift-2
849,1269247736000,MAR_PENUMBRA_END,578,20.85,1269216000000,249160940.96143198,139006147.572279,31.2973249796038,492.426706615977,20.983333333333302,33.9,2,Distance_shift-2
850,1269272914000,MAR_PENUMBRA_END,578,20.71666666666667,1269216000000,249160940.96143198,139006147.572279,31.2973249796038,492.426706615977,20.983333333333302,33.9,2,Distance_shift-2
851,1269298096000,MAR_PENUMBRA_END,578,20.616666666666667,1269216000000,249160940.96143198,139006147.572279,31.2973249796038,492.426706615977,20.983333333333302,33.9,2,Distance_shift-2
852,1269323277000,MAR_PENUMBRA_END,579,20.46666666666667,1269302400000,249173527.617571,140254726.605827,31.5989689872512,492.376959364355,20.466666666666697,33.7333333333333,2,Distance_shift-2
853,1269348454000,MAR_PENUMBRA_END,579,20.383333333333333,1269302400000,249173527.617571,140254726.605827,31.5989689872512,492.376959364355,20.466666666666697,33.7333333333333,2,Distance_shift-2
854,1269373634000,MAR_PENUMBRA_END,579,20.25,1269302400000,249173527.617571,140254726.605827,31.5989689872512,492.376959364355,20.466666666666697,33.7333333333333,2,Distance_shift-2
855,1269398808000,MAR_PENUMBRA_END,580,20.133333333333333,1269388800000,249184628.63434702,141511893.720782,31.890554268219,492.333090180569,20.15,33.616666666666696,2,Distance_shift-2
856,1269423989000,MAR_PENUMBRA_END,580,20.0,1269388800000,249184628.63434702,141511893.720782,31.890554268219,492.333090180569,20.15,33.616666666666696,2,Distance_shift-2
857,1269449167000,MAR_PENUMBRA_END,580,19.883333333333333,1269388800000,249184628.63434702,141511893.720782,31.890554268219,492.333090180569,20.15,33.616666666666696,2,Distance_shift-2
858,1269474349000,MAR_PENUMBRA_END,580,19.76666666666667,1269388800000,249184628.63434702,141511893.720782,31.890554268219,492.333090180569,20.15,33.616666666666696,2,Distance_shift-2
859,1269499528000,MAR_PENUMBRA_END,581,19.616666666666667,1269475200000,249194243.50217202,142777200.265,32.1722962115088,492.295098722989,19.6166666666667,33.4666666666667,2,Distance_shift-2
860,1269524704000,MAR_PENUMBRA_END,581,19.53333333333333,1269475200000,249194243.50217202,142777200.265,32.1722962115088,492.295098722989,19.6166666666667,33.4666666666667,2,Distance_shift-2
861,1269549883000,MAR_PENUMBRA_END,581,19.4,1269475200000,249194243.50217202,142777200.265,32.1722962115088,492.295098722989,19.6166666666667,33.4666666666667,2,Distance_shift-2
862,1269575056000,MAR_PENUMBRA_END,582,19.28333333333333,1269561600000,249202371.779227,144050220.470491,32.4444126046755,492.262984697204,19.283333333333303,33.366666666666696,2,Distance_shift-2
863,1269600238000,MAR_PENUMBRA_END,582,19.166666666666668,1269561600000,249202371.779227,144050220.470491,32.4444126046755,492.262984697204,19.283333333333303,33.366666666666696,2,Distance_shift-2
864,1269625415000,MAR_PENUMBRA_END,582,19.03333333333333,1269561600000,249202371.779227,144050220.470491,32.4444126046755,492.262984697204,19.283333333333303,33.366666666666696,2,Distance_shift-2
865,1269650597000,MAR_PENUMBRA_END,583,18.9,1269648000000,249209013.09152,145330554.467732,32.7071218042845,492.236747856019,18.9166666666667,33.2333333333333,2,Distance_shift-2
866,1269675774000,MAR_PENUMBRA_END,583,18.76666666666667,1269648000000,249209013.09152,145330554.467732,32.7071218042845,492.236747856019,18.9166666666667,33.2333333333333,2,Distance_shift-2
867,1269700949000,MAR_PENUMBRA_END,583,18.683333333333334,1269648000000,249209013.09152,145330554.467732,32.7071218042845,492.236747856019,18.9166666666667,33.2333333333333,2,Distance_shift-2
868,1269726126000,MAR_PENUMBRA_END,583,18.53333333333333,1269648000000,249209013.09152,145330554.467732,32.7071218042845,492.236747856019,18.9166666666667,33.2333333333333,2,Distance_shift-2
869,1269751298000,MAR_PENUMBRA_END,584,18.416666666666668,1269734400000,249214167.132983,146617830.252254,32.9606404241336,492.216387999251,18.4166666666667,33.1,2,Distance_shift-2
870,1269776480000,MAR_PENUMBRA_END,584,18.28333333333333,1269734400000,249214167.132983,146617830.252254,32.9606404241336,492.216387999251,18.4166666666667,33.1,2,Distance_shift-2
871,1269801657000,MAR_PENUMBRA_END,584,18.15,1269734400000,249214167.132983,146617830.252254,32.9606404241336,492.216387999251,18.4166666666667,33.1,2,Distance_shift-2
872,1269826839000,MAR_PENUMBRA_END,585,18.03333333333333,1269820800000,249217833.665612,147911703.69766498,33.205180734954,492.20190497333704,18.033333333333303,32.9666666666667,2,Distance_shift-2
873,1269852015000,MAR_PENUMBRA_END,585,17.883333333333333,1269820800000,249217833.665612,147911703.69766498,33.205180734954,492.20190497333704,18.033333333333303,32.9666666666667,2,Distance_shift-2
874,1269877189000,MAR_PENUMBRA_END,585,17.8,1269820800000,249217833.665612,147911703.69766498,33.205180734954,492.20190497333704,18.033333333333303,32.9666666666667,2,Distance_shift-2
875,1269902364000,MAR_PENUMBRA_END,585,17.633333333333333,1269820800000,249217833.665612,147911703.69766498,33.205180734954,492.20190497333704,18.033333333333303,32.9666666666667,2,Distance_shift-2
876,1269927536000,MAR_PENUMBRA_END,586,17.51666666666667,1269907200000,249220012.519641,149211855.988528,33.4409481979624,492.19329867077903,17.516666666666698,32.8333333333333,2,Distance_shift-2
877,1269952718000,MAR_PENUMBRA_END,586,17.366666666666667,1269907200000,249220012.519641,149211855.988528,33.4409481979624,492.19329867077903,17.516666666666698,32.8333333333333,2,Distance_shift-2
878,1269977895000,MAR_PENUMBRA_END,586,17.23333333333333,1269907200000,249220012.519641,149211855.988528,33.4409481979624,492.19329867077903,17.516666666666698,32.8333333333333,2,Distance_shift-2
879,1270003077000,MAR_PENUMBRA_END,587,17.116666666666667,1269993600000,249220703.593725,150517988.594674,33.668139660270704,492.190569029487,17.1166666666667,32.7166666666667,2,Distance_shift-2
880,1270028252000,MAR_PENUMBRA_END,587,16.96666666666667,1269993600000,249220703.593725,150517988.594674,33.668139660270704,492.190569029487,17.1166666666667,32.7166666666667,2,Distance_shift-2
881,1270053427000,MAR_PENUMBRA_END,587,16.9,1269993600000,249220703.593725,150517988.594674,33.668139660270704,492.190569029487,17.1166666666667,32.7166666666667,2,Distance_shift-2
882,1270078601000,MAR_PENUMBRA_END,587,16.71666666666667,1269993600000,249220703.593725,150517988.594674,33.668139660270704,492.190569029487,17.1166666666667,32.7166666666667,2,Distance_shift-2
883,1270103774000,MAR_PENUMBRA_END,588,16.616666666666667,1270080000000,249219906.85513398,151829816.796975,33.8869426023204,492.193716032089,16.6166666666667,32.5666666666667,1,Distance_shift-3
884,1270128956000,MAR_PENUMBRA_END,588,16.433333333333334,1270080000000,249219906.85513398,151829816.796975,33.8869426023204,492.193716032089,16.6166666666667,32.5666666666667,1,Distance_shift-3
885,1270154134000,MAR_PENUMBRA_END,588,16.316666666666666,1270080000000,249219906.85513398,151829816.796975,33.8869426023204,492.193716032089,16.6166666666667,32.5666666666667,1,Distance_shift-3
886,1270179316000,MAR_PENUMBRA_END,589,16.183333333333334,1270166400000,249217622.33992404,153147063.264312,34.0975354865854,492.202739705242,16.1833333333333,32.45,1,Distance_shift-3
887,1270204491000,MAR_PENUMBRA_END,589,16.033333333333335,1270166400000,249217622.33992404,153147063.264312,34.0975354865854,492.202739705242,16.1833333333333,32.45,1,Distance_shift-3
888,1270229666000,MAR_PENUMBRA_END,589,15.95,1270166400000,249217622.33992404,153147063.264312,34.0975354865854,492.202739705242,16.1833333333333,32.45,1,Distance_shift-3
889,1270254840000,MAR_PENUMBRA_END,590,15.766666666666666,1270252800000,249213850.153094,154469452.976773,34.3000889098703,492.21764011902496,15.766666666666698,32.35,1,Distance_shift-3
890,1270280014000,MAR_PENUMBRA_END,590,15.65,1270252800000,249213850.153094,154469452.976773,34.3000889098703,492.21764011902496,15.766666666666698,32.35,1,Distance_shift-3
891,1270305197000,MAR_PENUMBRA_END,590,15.483333333333334,1270252800000,249213850.153094,154469452.976773,34.3000889098703,492.21764011902496,15.766666666666698,32.35,1,Distance_shift-3
892,1270330375000,MAR_PENUMBRA_END,590,15.35,1270252800000,249213850.153094,154469452.976773,34.3000889098703,492.21764011902496,15.766666666666698,32.35,1,Distance_shift-3
893,1270355558000,MAR_PENUMBRA_END,591,15.216666666666667,1270339200000,249208590.46869904,155796710.091515,34.4947670974142,492.238417386426,15.216666666666699,32.2,1,Distance_shift-3
894,1270380732000,MAR_PENUMBRA_END,591,15.066666666666666,1270339200000,249208590.46869904,155796710.091515,34.4947670974142,492.238417386426,15.216666666666699,32.2,1,Distance_shift-3
895,1270405908000,MAR_PENUMBRA_END,591,14.966666666666667,1270339200000,249208590.46869904,155796710.091515,34.4947670974142,492.238417386426,15.216666666666699,32.2,1,Distance_shift-3
896,1270431082000,MAR_PENUMBRA_END,592,14.783333333333333,1270425600000,249201843.52992597,157128556.622325,34.681729331417195,492.265071662932,14.783333333333301,32.1,1,Distance_shift-3
897,1270456257000,MAR_PENUMBRA_END,592,14.666666666666666,1270425600000,249201843.52992597,157128556.622325,34.681729331417195,492.265071662932,14.783333333333301,32.1,1,Distance_shift-3
898,1270481440000,MAR_PENUMBRA_END,592,14.483333333333334,1270425600000,249201843.52992597,157128556.622325,34.681729331417195,492.265071662932,14.783333333333301,32.1,1,Distance_shift-3
899,1270506618000,MAR_PENUMBRA_END,592,14.366666666666665,1270425600000,249201843.52992597,157128556.622325,34.681729331417195,492.265071662932,14.783333333333301,32.1,1,Distance_shift-3
900,1270531800000,MAR_PENUMBRA_END,593,14.216666666666667,1270512000000,249193609.649142,158464712.383204,34.8611310803928,492.297603146253,14.216666666666699,31.9333333333333,1,Distance_shift-3
901,1270556973000,MAR_PENUMBRA_END,593,14.05,1270512000000,249193609.649142,158464712.383204,34.8611310803928,492.297603146253,14.216666666666699,31.9333333333333,1,Distance_shift-3
902,1270582149000,MAR_PENUMBRA_END,593,13.95,1270512000000,249193609.649142,158464712.383204,34.8611310803928,492.297603146253,14.216666666666699,31.9333333333333,1,Distance_shift-3
903,1270607323000,MAR_PENUMBRA_END,594,13.766666666666666,1270598400000,249183889.207897,159804895.570076,35.033124769885305,492.33601207612503,13.766666666666698,31.8333333333333,1,Distance_shift-3
904,1270632498000,MAR_PENUMBRA_END,594,13.633333333333335,1270598400000,249183889.207897,159804895.570076,35.033124769885305,492.33601207612503,13.766666666666698,31.8333333333333,1,Distance_shift-3
905,1270657680000,MAR_PENUMBRA_END,594,13.433333333333334,1270598400000,249183889.207897,159804895.570076,35.033124769885305,492.33601207612503,13.766666666666698,31.8333333333333,1,Distance_shift-3
906,1270682856000,MAR_PENUMBRA_END,594,13.3,1270598400000,249183889.207897,159804895.570076,35.033124769885305,492.33601207612503,13.766666666666698,31.8333333333333,1,Distance_shift-3
907,1270708037000,MAR_PENUMBRA_END,595,13.15,1270684800000,249172682.65690497,161148823.48729098,35.197860247806204,492.38029873418,13.15,31.6833333333333,1,Distance_shift-3
908,1270733209000,MAR_PENUMBRA_END,595,12.983333333333334,1270684800000,249172682.65690497,161148823.48729098,35.197860247806204,492.38029873418,13.15,31.6833333333333,1,Distance_shift-3
909,1270758385000,MAR_PENUMBRA_END,595,12.883333333333335,1270684800000,249172682.65690497,161148823.48729098,35.197860247806204,492.38029873418,13.15,31.6833333333333,1,Distance_shift-3
910,1270783558000,MAR_PENUMBRA_END,596,12.666666666666666,1270771200000,249159990.516017,162496213.119801,35.3554850453717,492.43046344384595,12.683333333333302,31.5833333333333,1,Distance_shift-3
911,1270808733000,MAR_PENUMBRA_END,596,12.533333333333333,1270771200000,249159990.516017,162496213.119801,35.3554850453717,492.43046344384595,12.683333333333302,31.5833333333333,1,Distance_shift-3
912,1270833914000,MAR_PENUMBRA_END,596,12.316666666666666,1270771200000,249159990.516017,162496213.119801,35.3554850453717,492.43046344384595,12.683333333333302,31.5833333333333,1,Distance_shift-3
913,1270859090000,MAR_PENUMBRA_END,597,12.183333333333334,1270857600000,249145813.374173,163846781.425372,35.5061445394585,492.48650657024905,12.183333333333302,31.466666666666697,1,Distance_shift-3
914,1270884270000,MAR_PENUMBRA_END,597,12.016666666666666,1270857600000,249145813.374173,163846781.425372,35.5061445394585,492.48650657024905,12.183333333333302,31.466666666666697,1,Distance_shift-3
915,1270909442000,MAR_PENUMBRA_END,597,11.85,1270857600000,249145813.374173,163846781.425372,35.5061445394585,492.48650657024905,12.183333333333302,31.466666666666697,1,Distance_shift-3
916,1270934618000,MAR_PENUMBRA_END,597,11.716666666666667,1270857600000,249145813.374173,163846781.425372,35.5061445394585,492.48650657024905,12.183333333333302,31.466666666666697,1,Distance_shift-3
917,1270959791000,MAR_PENUMBRA_END,598,11.5,1270944000000,249130151.889359,165200245.350942,35.6499821061948,492.548428520081,11.5,31.3166666666667,1,Distance_shift-3
918,1270984967000,MAR_PENUMBRA_END,598,11.35,1270944000000,249130151.889359,165200245.350942,35.6499821061948,492.548428520081,11.5,31.3166666666667,1,Distance_shift-3
919,1271010147000,MAR_PENUMBRA_END,598,11.116666666666665,1270944000000,249130151.889359,165200245.350942,35.6499821061948,492.548428520081,11.5,31.3166666666667,1,Distance_shift-3
920,1271035324000,MAR_PENUMBRA_END,599,11.0,1271030400000,249113006.788572,166556321.669292,35.787139331457,492.616229741406,11.0,31.2,1,Distance_shift-3
921,1271060503000,MAR_PENUMBRA_END,599,10.783333333333333,1271030400000,249113006.788572,166556321.669292,35.787139331457,492.616229741406,11.0,31.2,1,Distance_shift-3
922,1271085675000,MAR_PENUMBRA_END,599,10.616666666666665,1271030400000,249113006.788572,166556321.669292,35.787139331457,492.616229741406,11.0,31.2,1,Distance_shift-3
923,1271110852000,MAR_PENUMBRA_END,599,10.466666666666667,1271030400000,249113006.788572,166556321.669292,35.787139331457,492.616229741406,11.0,31.2,1,Distance_shift-3
924,1271136025000,MAR_PENUMBRA_END,600,10.233333333333334,1271116800000,249094378.867788,167914726.796685,35.917756316064896,492.689910723405,10.2333333333333,31.05,1,Distance_shift-3
925,1271161203000,MAR_PENUMBRA_END,600,10.066666666666666,1271116800000,249094378.867788,167914726.796685,35.917756316064896,492.689910723405,10.2333333333333,31.05,1,Distance_shift-3
926,1271186382000,MAR_PENUMBRA_END,600,9.8,1271116800000,249094378.867788,167914726.796685,35.917756316064896,492.689910723405,10.2333333333333,31.05,1,Distance_shift-3
927,1271211558000,MAR_PENUMBRA_END,601,9.65,1271203200000,249074268.99194503,169275176.79083502,36.0419720823535,492.769471996029,9.65,30.95,1,Distance_shift-3
928,1271236737000,MAR_PENUMBRA_END,601,9.433333333333334,1271203200000,249074268.99194503,169275176.79083502,36.0419720823535,492.769471996029,9.65,30.95,1,Distance_shift-3
929,1271261909000,MAR_PENUMBRA_END,601,9.25,1271203200000,249074268.99194503,169275176.79083502,36.0419720823535,492.769471996029,9.65,30.95,1,Distance_shift-3
930,1271287086000,MAR_PENUMBRA_END,601,9.066666666666666,1271203200000,249074268.99194503,169275176.79083502,36.0419720823535,492.769471996029,9.65,30.95,1,Distance_shift-3
931,1271312259000,MAR_PENUMBRA_END,602,8.783333333333333,1271289600000,249052678.09494102,170637387.733735,36.159925055561,492.854914129564,8.78333333333333,30.8,1,Distance_shift-3
932,1271337437000,MAR_PENUMBRA_END,602,8.6,1271289600000,249052678.09494102,170637387.733735,36.159925055561,492.854914129564,8.78333333333333,30.8,1,Distance_shift-3
933,1271362615000,MAR_PENUMBRA_END,602,8.3,1271289600000,249052678.09494102,170637387.733735,36.159925055561,492.854914129564,8.78333333333333,30.8,1,Distance_shift-3
934,1271387790000,MAR_PENUMBRA_END,603,8.133333333333333,1271376000000,249029607.17964703,172001076.665039,36.2717535625729,492.946237734097,8.15,30.6833333333333,1,Distance_shift-3
935,1271412967000,MAR_PENUMBRA_END,603,7.866666666666667,1271376000000,249029607.17964703,172001076.665039,36.2717535625729,492.946237734097,8.15,30.6833333333333,1,Distance_shift-3
936,1271438138000,MAR_PENUMBRA_END,603,7.65,1271376000000,249029607.17964703,172001076.665039,36.2717535625729,492.946237734097,8.15,30.6833333333333,1,Distance_shift-3
937,1271463315000,MAR_PENUMBRA_END,604,7.416666666666667,1271462400000,249005057.317929,173365963.147208,36.377596269822,493.043443458902,7.43333333333333,30.516666666666698,1,Distance_shift-3
938,1271488487000,MAR_PENUMBRA_END,604,7.1,1271462400000,249005057.317929,173365963.147208,36.377596269822,493.043443458902,7.43333333333333,30.516666666666698,1,Distance_shift-3
939,1271513665000,MAR_PENUMBRA_END,604,6.883333333333333,1271462400000,249005057.317929,173365963.147208,36.377596269822,493.043443458902,7.43333333333333,30.516666666666698,1,Distance_shift-3
940,1271538839000,MAR_PENUMBRA_END,604,6.5,1271462400000,249005057.317929,173365963.147208,36.377596269822,493.043443458902,7.43333333333333,30.516666666666698,1,Distance_shift-3
941,1271564013000,MAR_PENUMBRA_END,605,6.316666666666667,1271548800000,248979029.650688,174731771.43078402,36.477592479069706,493.14653199172204,6.3,30.4,1,Distance_shift-3
942,1271589186000,MAR_PENUMBRA_END,605,5.95,1271548800000,248979029.650688,174731771.43078402,36.477592479069706,493.14653199172204,6.3,30.4,1,Distance_shift-3
943,1271614354000,MAR_PENUMBRA_END,605,5.65,1271548800000,248979029.650688,174731771.43078402,36.477592479069706,493.14653199172204,6.3,30.4,1,Distance_shift-3
944,1271639529000,MAR_PENUMBRA_END,606,5.35,1271635200000,248951525.38791698,176098233.080876,36.571882216175794,493.25550405797003,5.35,30.3,1,Distance_shift-3
