ut_ms,description
1291881032000,"MAR_UMBRA_START"
1291881092000,"OCC_MARS_START_/_RA_270.95_/_DE_-24.30_/_OMP_(013.88,085.08)_/_SZA_093"
1291881854000,"2000_KM_DESCEND"
1291882079000,"BLK_AOS_05_/_RTLT_02367"
1291882390000,"1200_KM_DESCEND"
1291882705000,"800_KM_DESCEND"
1291883199000,"KLZ_AOS_05_/_RTLT_02367"
1291883283000,"MRB_/_RANGE_06000KM_START"
1291883365000,"MAR_UMBRA_END"
1291883371000,"MAR_PENUMBRA_END"
1291883427000,"OCC_MARS_END_/_RA_270.97_/_DE_-24.30_/_OMP_(175.03,-85.96)_/_SZA_087"
1291883480000,"PERICENTRE_PASSAGE_08867_/_SSP_(135.97,-67.04)_/_SZA_106"
1291883569000,"OCC_MARS_200KM_END_/_RA_270.97_/_DE_-24.30_/_OMP_(175.44,-85.89)_/_SZA_087"
1291884242000,"800_KM_ASCEND"
1291884560000,"1200_KM_ASCEND"
1291884956000,"CEB_AOS_02_/_RTLT_02367"
1291885103000,"2000_KM_ASCEND"
1291885614000,"MRB_AOS_00"
1291885942000,"MAD_AOS_05_/_RTLT_02367"
1291885976000,"CEB_AOS_05_/_RTLT_02367"
1291886201000,"CAN_LOS_10_/_RTLT_02367"
1291886209000,"MRB_/_RANGE_06000KM_END"
1291886346000,"MAD_AOS_06_/_RTLT_02367"
1291886406000,"4000_KM_ASCEND"
1291887492000,"CAN_LOS_06_/_RTLT_02367"
1291887820000,"CAN_LOS_05_/_RTLT_02367"
1291888037000,"MAD_AOS_10_/_RTLT_02367"
1291888073000,"CEB_AOS_10_/_RTLT_02367"
1291889240000,"MRB_LOS_00"
1291890372000,"MLG_AOS_02_/_RTLT_02367"
1291891336000,"MLG_AOS_05_/_RTLT_02367"
1291892964000,"MLG_AOS_10_/_RTLT_02367"
1291893548000,"NNO_LOS_10_/_RTLT_02367"
1291895079000,"NNO_LOS_05_/_RTLT_02367"
1291895189000,"NNO_LOS_05_/_RTLT_02367"
1291896067000,"APOCENTRE_PASSAGE_08868"
1291896923000,"KLZ_LOS_05_/_RTLT_02367"
1291898017000,"BLK_LOS_05_/_RTLT_02367"
1291900968000,"KLZ_LOS_00_/_RTLT_02367"
1291901618000,"BLK_LOS_00_/_RTLT_02367"
1291905025000,"MRB_AOS_00"
1291905737000,"4000_KM_DESCEND"
1291905891000,"MRB_/_RANGE_06000KM_START"
1291906201000,"MAR_PENUMBRA_START"
1291906201000,"OCC_MARS_200KM_START_/_RA_271.19_/_DE_-24.30_/_OMP_(272.87,084.81)_/_SZA_093"
1291906215000,"MAR_UMBRA_START"
1291906272000,"OCC_MARS_START_/_RA_271.19_/_DE_-24.30_/_OMP_(273.01,084.75)_/_SZA_093"
1291906650000,"MRB_AOS_10"
1291907030000,"2000_KM_DESCEND"
1291907332000,"MRB_LOS_10"
1291907567000,"1200_KM_DESCEND"
1291907789000,"MRB_LOS_00"
1291907881000,"800_KM_DESCEND"
1291908543000,"MAR_UMBRA_END"
1291908550000,"MAR_PENUMBRA_END"
1291908606000,"OCC_MARS_END_/_RA_271.21_/_DE_-24.30_/_OMP_(070.91,-85.97)_/_SZA_087"
1291908657000,"PERICENTRE_PASSAGE_08868_/_SSP_(033.63,-66.87)_/_SZA_107"
1291908748000,"OCC_MARS_200KM_END_/_RA_271.21_/_DE_-24.30_/_OMP_(071.75,-85.87)_/_SZA_087"
1291909339000,"MRB_/_RANGE_06000KM_END"
1291909419000,"800_KM_ASCEND"
1291909737000,"1200_KM_ASCEND"
1291910280000,"2000_KM_ASCEND"
1291911583000,"4000_KM_ASCEND"
1291911822000,"GDS_AOS_05_/_RTLT_02367"
1291912182000,"GDS_AOS_06_/_RTLT_02367"
1291912307000,"MAD_LOS_10_/_RTLT_02367"
1291912326000,"CEB_LOS_10_/_RTLT_02367"
1291913521000,"MAD_LOS_07_/_RTLT_02367"
1291913666000,"GDS_AOS_10_/_RTLT_02367"
1291914403000,"MAD_LOS_05_/_RTLT_02367"
1291914423000,"CEB_LOS_05_/_RTLT_02367"
1291915312000,"CEB_LOS_03_/_RTLT_02367"
1291921246000,"APOCENTRE_PASSAGE_08869"
1291925366000,"CAN_AOS_05_/_RTLT_02367"
1291926126000,"CAN_AOS_07_/_RTLT_02367"
1291926985000,"CAN_AOS_10_/_RTLT_02367"
1291930918000,"4000_KM_DESCEND"
1291931386000,"OCC_MARS_200KM_START_/_RA_271.43_/_DE_-24.30_/_OMP_(172.01,084.46)_/_SZA_093"
1291931388000,"MAR_PENUMBRA_START"
1291931402000,"MAR_UMBRA_START"
1291931457000,"OCC_MARS_START_/_RA_271.43_/_DE_-24.30_/_OMP_(172.22,084.39)_/_SZA_093"
1291931605000,"MRB_/_RANGE_06000KM_START"
1291932212000,"2000_KM_DESCEND"
1291932618000,"NNO_AOS_01_/_RTLT_02367"
1291932748000,"1200_KM_DESCEND"
1291933062000,"800_KM_DESCEND"
1291933726000,"MAR_UMBRA_END"
1291933733000,"MAR_PENUMBRA_END"
1291933788000,"OCC_MARS_END_/_RA_271.45_/_DE_-24.30_/_OMP_(326.65,-85.98)_/_SZA_087"
1291933838000,"PERICENTRE_PASSAGE_08869_/_SSP_(291.26,-66.70)_/_SZA_107"
1291933839000,"NNO_AOS_05_/_RTLT_02367"
1291933930000,"OCC_MARS_200KM_END_/_RA_271.46_/_DE_-24.30_/_OMP_(327.96,-85.86)_/_SZA_087"
1291934600000,"800_KM_ASCEND"
1291934919000,"1200_KM_ASCEND"
1291934953000,"MRB_/_RANGE_06000KM_END"
1291935371000,"NNO_AOS_10_/_RTLT_02367"
1291935461000,"2000_KM_ASCEND"
1291936764000,"4000_KM_ASCEND"
1291938636000,"MLG_LOS_10_/_RTLT_02367"
1291940263000,"MLG_LOS_05_/_RTLT_02367"
1291940714000,"GDS_LOS_10_/_RTLT_02367"
1291941428000,"MLG_LOS_02_/_RTLT_02367"
1291942199000,"GDS_LOS_06_/_RTLT_02367"
1291942558000,"GDS_LOS_05_/_RTLT_02367"
1291946424000,"APOCENTRE_PASSAGE_08870"
1291956093000,"4000_KM_DESCEND"
1291956564000,"OCC_MARS_200KM_START_/_RA_271.67_/_DE_-24.30_/_OMP_(070.82,084.15)_/_SZA_093"
1291956569000,"MAR_PENUMBRA_START"
1291956582000,"MAR_UMBRA_START"
1291956635000,"OCC_MARS_START_/_RA_271.67_/_DE_-24.30_/_OMP_(071.09,084.06)_/_SZA_093"
1291957387000,"2000_KM_DESCEND"
1291957924000,"1200_KM_DESCEND"
1291958238000,"800_KM_DESCEND"
1291958903000,"MAR_UMBRA_END"
1291958909000,"MAR_PENUMBRA_END"
1291958943000,"MRB_/_RANGE_06000KM_START"
1291958965000,"OCC_MARS_END_/_RA_271.70_/_DE_-24.30_/_OMP_(222.54,-85.98)_/_SZA_087"
1291959013000,"PERICENTRE_PASSAGE_08870_/_SSP_(188.94,-66.51)_/_SZA_107"
1291959106000,"OCC_MARS_200KM_END_/_RA_271.70_/_DE_-24.30_/_OMP_(224.33,-85.83)_/_SZA_087"
1291959775000,"800_KM_ASCEND"
1291960093000,"1200_KM_ASCEND"
1291960218000,"MRB_AOS_00"
1291960387000,"MRB_AOS_10"
1291960636000,"2000_KM_ASCEND"
1291961939000,"4000_KM_ASCEND"
1291963205000,"MRB_/_RANGE_06000KM_END"
1291964839000,"BLK_AOS_00_/_RTLT_02367"
1291965514000,"KLZ_AOS_00_/_RTLT_02367"
1291968439000,"BLK_AOS_05_/_RTLT_02367"
1291969558000,"KLZ_AOS_05_/_RTLT_02367"
1291969984000,"MRB_LOS_10"
1291971319000,"CEB_AOS_02_/_RTLT_02367"
1291971601000,"APOCENTRE_PASSAGE_08871"
1291972244000,"MRB_LOS_00"
1291972305000,"MAD_AOS_05_/_RTLT_02367"
1291972339000,"CEB_AOS_05_/_RTLT_02367"
1291972564000,"CAN_LOS_10_/_RTLT_02367"
1291972708000,"MAD_AOS_06_/_RTLT_02367"
1291973855000,"CAN_LOS_06_/_RTLT_02367"
1291974182000,"CAN_LOS_05_/_RTLT_02367"
1291974400000,"MAD_AOS_10_/_RTLT_02367"
1291974435000,"CEB_AOS_10_/_RTLT_02367"
1291976735000,"MLG_AOS_02_/_RTLT_02367"
1291977700000,"MLG_AOS_05_/_RTLT_02367"
1291979327000,"MLG_AOS_10_/_RTLT_02367"
1291979911000,"NNO_LOS_10_/_RTLT_02367"
1291981271000,"4000_KM_DESCEND"
1291981442000,"NNO_LOS_05_/_RTLT_02367"
1291981552000,"NNO_LOS_05_/_RTLT_02367"
1291981746000,"OCC_MARS_200KM_START_/_RA_271.92_/_DE_-24.30_/_OMP_(329.61,083.82)_/_SZA_093"
1291981753000,"MAR_PENUMBRA_START"
1291981767000,"MAR_UMBRA_START"
1291981816000,"OCC_MARS_START_/_RA_271.92_/_DE_-24.30_/_OMP_(329.93,083.71)_/_SZA_093"
1291982565000,"2000_KM_DESCEND"
1291982866000,"MRB_/_RANGE_06000KM_START"
1291983101000,"1200_KM_DESCEND"
1291983286000,"KLZ_LOS_05_/_RTLT_02367"
1291983416000,"800_KM_DESCEND"
1291984082000,"MAR_UMBRA_END"
1291984089000,"MAR_PENUMBRA_END"
1291984144000,"OCC_MARS_END_/_RA_271.94_/_DE_-24.30_/_OMP_(118.44,-85.97)_/_SZA_087"
1291984191000,"PERICENTRE_PASSAGE_08871_/_SSP_(086.62,-66.35)_/_SZA_107"
1291984285000,"OCC_MARS_200KM_END_/_RA_271.94_/_DE_-24.30_/_OMP_(120.71,-85.80)_/_SZA_087"
1291984380000,"BLK_LOS_05_/_RTLT_02367"
1291984953000,"800_KM_ASCEND"
1291985263000,"MRB_/_RANGE_06000KM_END"
1291985272000,"1200_KM_ASCEND"
1291985814000,"2000_KM_ASCEND"
1291987117000,"4000_KM_ASCEND"
1291987332000,"KLZ_LOS_00_/_RTLT_02367"
1291987981000,"BLK_LOS_00_/_RTLT_02367"
1291996779000,"APOCENTRE_PASSAGE_08872"
1291998184000,"GDS_AOS_05_/_RTLT_02367"
1291998543000,"GDS_AOS_06_/_RTLT_02367"
1291998672000,"MAD_LOS_10_/_RTLT_02367"
1291998691000,"CEB_LOS_10_/_RTLT_02367"
1291999885000,"MAD_LOS_07_/_RTLT_02367"
1292000028000,"GDS_AOS_10_/_RTLT_02367"
1292000767000,"MAD_LOS_05_/_RTLT_02367"
1292000787000,"CEB_LOS_05_/_RTLT_02367"
1292001677000,"CEB_LOS_03_/_RTLT_02367"
1292004562000,"MRB_AOS_00"
1292005820000,"MRB_AOS_10"
1292006292000,"MRB_/_RANGE_06000KM_START"
1292006450000,"4000_KM_DESCEND"
1292006926000,"OCC_MARS_200KM_START_/_RA_272.16_/_DE_-24.30_/_OMP_(228.35,083.48)_/_SZA_093"
1292006936000,"MAR_PENUMBRA_START"
1292006949000,"MAR_UMBRA_START"
1292006997000,"OCC_MARS_START_/_RA_272.16_/_DE_-24.30_/_OMP_(228.72,083.35)_/_SZA_093"
1292007743000,"2000_KM_DESCEND"
1292008280000,"1200_KM_DESCEND"
1292008595000,"800_KM_DESCEND"
1292008683000,"MRB_LOS_10"
1292008807000,"MRB_LOS_00"
1292009261000,"MAR_UMBRA_END"
1292009268000,"MAR_PENUMBRA_END"
1292009323000,"OCC_MARS_END_/_RA_272.18_/_DE_-24.30_/_OMP_(014.36,-85.95)_/_SZA_087"
1292009370000,"PERICENTRE_PASSAGE_08872_/_SSP_(344.30,-66.18)_/_SZA_107"
1292009464000,"OCC_MARS_200KM_END_/_RA_272.18_/_DE_-24.30_/_OMP_(017.12,-85.77)_/_SZA_087"
1292010079000,"MRB_/_RANGE_06000KM_END"
1292010131000,"800_KM_ASCEND"
1292010449000,"1200_KM_ASCEND"
1292010992000,"2000_KM_ASCEND"
1292011729000,"CAN_AOS_05_/_RTLT_02368"
1292012296000,"4000_KM_ASCEND"
1292012489000,"CAN_AOS_07_/_RTLT_02368"
1292013349000,"CAN_AOS_10_/_RTLT_02368"
1292018982000,"NNO_AOS_01_/_RTLT_02368"
1292020203000,"NNO_AOS_05_/_RTLT_02368"
1292021735000,"NNO_AOS_10_/_RTLT_02368"
1292021957000,"APOCENTRE_PASSAGE_08873"
1292024999000,"MLG_LOS_10_/_RTLT_02368"
1292026625000,"MLG_LOS_05_/_RTLT_02368"
1292027079000,"GDS_LOS_10_/_RTLT_02368"
1292027790000,"MLG_LOS_02_/_RTLT_02368"
1292028563000,"GDS_LOS_06_/_RTLT_02368"
1292028922000,"GDS_LOS_05_/_RTLT_02368"
1292031627000,"4000_KM_DESCEND"
1292032108000,"OCC_MARS_200KM_START_/_RA_272.40_/_DE_-24.30_/_OMP_(127.00,083.14)_/_SZA_093"
1292032120000,"MAR_PENUMBRA_START"
1292032134000,"MAR_UMBRA_START"
1292032179000,"OCC_MARS_START_/_RA_272.40_/_DE_-24.30_/_OMP_(127.41,082.99)_/_SZA_093"
1292032921000,"2000_KM_DESCEND"
1292033458000,"1200_KM_DESCEND"
1292033772000,"800_KM_DESCEND"
1292034035000,"MRB_/_RANGE_06000KM_START"
1292034441000,"MAR_UMBRA_END"
1292034448000,"MAR_PENUMBRA_END"
1292034503000,"OCC_MARS_END_/_RA_272.42_/_DE_-24.30_/_OMP_(270.25,-85.94)_/_SZA_087"
1292034548000,"PERICENTRE_PASSAGE_08873_/_SSP_(241.98,-66.02)_/_SZA_107"
1292034643000,"OCC_MARS_200KM_END_/_RA_272.42_/_DE_-24.30_/_OMP_(273.54,-85.74)_/_SZA_087"
1292035309000,"800_KM_ASCEND"
1292035628000,"1200_KM_ASCEND"
1292036170000,"2000_KM_ASCEND"
1292036437000,"MRB_AOS_00"
1292037014000,"MRB_AOS_10"
1292037473000,"4000_KM_ASCEND"
1292037709000,"MRB_/_RANGE_06000KM_END"
1292046428000,"MRB_LOS_10"
1292047138000,"APOCENTRE_PASSAGE_08874"
1292048725000,"MRB_LOS_00"
1292051199000,"BLK_AOS_00_/_RTLT_02368"
1292051872000,"KLZ_AOS_00_/_RTLT_02368"
1292054797000,"BLK_AOS_05_/_RTLT_02368"
1292055915000,"KLZ_AOS_05_/_RTLT_02368"
1292056811000,"4000_KM_DESCEND"
1292057294000,"OCC_MARS_200KM_START_/_RA_272.64_/_DE_-24.30_/_OMP_(025.63,082.79)_/_SZA_093"
1292057308000,"MAR_PENUMBRA_START"
1292057322000,"MAR_UMBRA_START"
1292057364000,"OCC_MARS_START_/_RA_272.64_/_DE_-24.30_/_OMP_(026.06,082.62)_/_SZA_093"
1292057680000,"CEB_AOS_02_/_RTLT_02368"
1292058104000,"2000_KM_DESCEND"
1292058641000,"1200_KM_DESCEND"
1292058666000,"MAD_AOS_05_/_RTLT_02368"
1292058700000,"CEB_AOS_05_/_RTLT_02368"
1292058926000,"CAN_LOS_10_/_RTLT_02368"
1292058955000,"800_KM_DESCEND"
1292059069000,"MAD_AOS_06_/_RTLT_02368"
1292059579000,"MRB_/_RANGE_06000KM_START"
1292059625000,"MAR_UMBRA_END"
1292059632000,"MAR_PENUMBRA_END"
1292059687000,"OCC_MARS_END_/_RA_272.67_/_DE_-24.30_/_OMP_(166.04,-85.92)_/_SZA_087"
1292059731000,"PERICENTRE_PASSAGE_08874_/_SSP_(139.62,-65.87)_/_SZA_107"
1292059827000,"OCC_MARS_200KM_END_/_RA_272.67_/_DE_-24.30_/_OMP_(169.85,-85.70)_/_SZA_087"
1292060217000,"CAN_LOS_06_/_RTLT_02368"
1292060492000,"800_KM_ASCEND"
1292060544000,"CAN_LOS_05_/_RTLT_02368"
1292060760000,"MAD_AOS_10_/_RTLT_02368"
1292060796000,"CEB_AOS_10_/_RTLT_02368"
1292060810000,"1200_KM_ASCEND"
1292061353000,"2000_KM_ASCEND"
1292061618000,"MRB_AOS_00"
1292062617000,"MRB_/_RANGE_06000KM_END"
1292062656000,"4000_KM_ASCEND"
1292063098000,"MLG_AOS_02_/_RTLT_02368"
1292064064000,"MLG_AOS_05_/_RTLT_02368"
1292065692000,"MLG_AOS_10_/_RTLT_02368"
1292066273000,"NNO_LOS_10_/_RTLT_02368"
1292066588000,"MRB_LOS_00"
1292067805000,"NNO_LOS_05_/_RTLT_02368"
1292067913000,"NNO_LOS_05_/_RTLT_02368"
1292069658000,"KLZ_LOS_05_/_RTLT_02368"
1292070751000,"BLK_LOS_05_/_RTLT_02368"
1292072318000,"APOCENTRE_PASSAGE_08875"
1292073701000,"KLZ_LOS_00_/_RTLT_02368"
1292074350000,"BLK_LOS_00_/_RTLT_02368"
1292081756000,"MRB_AOS_00"
1292081988000,"4000_KM_DESCEND"
1292082230000,"MRB_/_RANGE_06000KM_START"
1292082475000,"OCC_MARS_200KM_START_/_RA_272.89_/_DE_-24.29_/_OMP_(284.03,082.48)_/_SZA_093"
1292082491000,"MAR_PENUMBRA_START"
1292082504000,"MAR_UMBRA_START"
1292082545000,"OCC_MARS_START_/_RA_272.89_/_DE_-24.29_/_OMP_(284.50,082.29)_/_SZA_092"
1292083281000,"2000_KM_DESCEND"
1292083817000,"1200_KM_DESCEND"
1292083914000,"MRB_LOS_00"
1292084132000,"800_KM_DESCEND"
1292084546000,"GDS_AOS_05_/_RTLT_02368"
1292084804000,"MAR_UMBRA_END"
1292084811000,"MAR_PENUMBRA_END"
1292084865000,"OCC_MARS_END_/_RA_272.91_/_DE_-24.29_/_OMP_(061.93,-85.89)_/_SZA_087"
1292084905000,"GDS_AOS_06_/_RTLT_02368"
1292084907000,"PERICENTRE_PASSAGE_08875_/_SSP_(037.30,-65.69)_/_SZA_107"
1292085006000,"OCC_MARS_200KM_END_/_RA_272.91_/_DE_-24.29_/_OMP_(066.25,-85.67)_/_SZA_087"
1292085037000,"MAD_LOS_10_/_RTLT_02368"
1292085056000,"CEB_LOS_10_/_RTLT_02368"
1292085612000,"MRB_/_RANGE_06000KM_END"
1292085669000,"800_KM_ASCEND"
1292085987000,"1200_KM_ASCEND"
1292086250000,"MAD_LOS_07_/_RTLT_02368"
1292086390000,"GDS_AOS_10_/_RTLT_02368"
1292086530000,"2000_KM_ASCEND"
1292087131000,"MAD_LOS_05_/_RTLT_02368"
1292087152000,"CEB_LOS_05_/_RTLT_02368"
1292087833000,"4000_KM_ASCEND"
1292088042000,"CEB_LOS_03_/_RTLT_02368"
1292097497000,"APOCENTRE_PASSAGE_08876"
1292098095000,"CAN_AOS_05_/_RTLT_02368"
1292098855000,"CAN_AOS_07_/_RTLT_02368"
1292099714000,"CAN_AOS_10_/_RTLT_02368"
1292105347000,"NNO_AOS_01_/_RTLT_02368"
1292106567000,"NNO_AOS_05_/_RTLT_02368"
1292107169000,"4000_KM_DESCEND"
1292107660000,"OCC_MARS_200KM_START_/_RA_273.13_/_DE_-24.29_/_OMP_(182.53,082.13)_/_SZA_092"
1292107678000,"MAR_PENUMBRA_START"
1292107692000,"MAR_UMBRA_START"
1292107730000,"OCC_MARS_START_/_RA_273.13_/_DE_-24.29_/_OMP_(183.02,081.92)_/_SZA_092"
1292107754000,"MRB_/_RANGE_06000KM_START"
1292108098000,"NNO_AOS_10_/_RTLT_02368"
1292108463000,"2000_KM_DESCEND"
1292108999000,"1200_KM_DESCEND"
1292109313000,"800_KM_DESCEND"
1292109987000,"MAR_UMBRA_END"
1292109994000,"MAR_PENUMBRA_END"
1292110048000,"OCC_MARS_END_/_RA_273.15_/_DE_-24.29_/_OMP_(317.72,-85.86)_/_SZA_087"
1292110089000,"PERICENTRE_PASSAGE_08876_/_SSP_(294.93,-65.52)_/_SZA_107"
1292110188000,"OCC_MARS_200KM_END_/_RA_273.15_/_DE_-24.29_/_OMP_(322.56,-85.63)_/_SZA_087"
1292110851000,"800_KM_ASCEND"
1292111144000,"MRB_/_RANGE_06000KM_END"
1292111169000,"1200_KM_ASCEND"
1292111361000,"MLG_LOS_10_/_RTLT_02368"
1292111712000,"2000_KM_ASCEND"
1292112987000,"MLG_LOS_05_/_RTLT_02368"
1292113015000,"4000_KM_ASCEND"
1292113444000,"GDS_LOS_10_/_RTLT_02368"
1292114151000,"MLG_LOS_02_/_RTLT_02368"
1292114928000,"GDS_LOS_06_/_RTLT_02368"
1292115288000,"GDS_LOS_05_/_RTLT_02368"
1292122675000,"APOCENTRE_PASSAGE_08877"
1292132344000,"4000_KM_DESCEND"
1292132838000,"OCC_MARS_200KM_START_/_RA_273.37_/_DE_-24.29_/_OMP_(080.88,081.82)_/_SZA_092"
1292132859000,"MAR_PENUMBRA_START"
1292132872000,"MAR_UMBRA_START"
1292132909000,"OCC_MARS_START_/_RA_273.37_/_DE_-24.29_/_OMP_(081.39,081.59)_/_SZA_092"
1292133638000,"2000_KM_DESCEND"
1292134174000,"1200_KM_DESCEND"
1292134489000,"800_KM_DESCEND"
1292135164000,"MAR_UMBRA_END"
1292135170000,"MAR_PENUMBRA_END"
1292135203000,"MRB_/_RANGE_06000KM_START"
1292135224000,"OCC_MARS_END_/_RA_273.39_/_DE_-24.29_/_OMP_(213.69,-85.83)_/_SZA_087"
1292135264000,"PERICENTRE_PASSAGE_08877_/_SSP_(192.62,-65.33)_/_SZA_107"
1292135364000,"OCC_MARS_200KM_END_/_RA_273.40_/_DE_-24.29_/_OMP_(219.03,-85.59)_/_SZA_087"
1292136025000,"800_KM_ASCEND"
1292136344000,"1200_KM_ASCEND"
1292136491000,"MRB_AOS_00"
1292136663000,"MRB_AOS_10"
1292136887000,"2000_KM_ASCEND"
1292137557000,"BLK_AOS_00_/_RTLT_02368"
1292138190000,"4000_KM_ASCEND"
1292138230000,"KLZ_AOS_00_/_RTLT_02368"
1292139504000,"MRB_/_RANGE_06000KM_END"
1292141152000,"BLK_AOS_05_/_RTLT_02368"
1292142268000,"KLZ_AOS_05_/_RTLT_02368"
1292144041000,"CEB_AOS_02_/_RTLT_02368"
1292145026000,"MAD_AOS_05_/_RTLT_02368"
1292145060000,"CEB_AOS_05_/_RTLT_02368"
1292145288000,"CAN_LOS_10_/_RTLT_02368"
1292145429000,"MAD_AOS_06_/_RTLT_02368"
1292146578000,"CAN_LOS_06_/_RTLT_02368"
1292146687000,"MRB_LOS_10"
1292146906000,"CAN_LOS_05_/_RTLT_02368"
1292147119000,"MAD_AOS_10_/_RTLT_02368"
1292147155000,"CEB_AOS_10_/_RTLT_02368"
1292147852000,"APOCENTRE_PASSAGE_08878"
1292148899000,"MRB_LOS_00"
1292149463000,"MLG_AOS_02_/_RTLT_02368"
1292150430000,"MLG_AOS_05_/_RTLT_02368"
1292152057000,"MLG_AOS_10_/_RTLT_02368"
1292152635000,"NNO_LOS_10_/_RTLT_02368"
1292154166000,"NNO_LOS_05_/_RTLT_02368"
1292154275000,"NNO_LOS_05_/_RTLT_02368"
1292156032000,"KLZ_LOS_05_/_RTLT_02368"
1292157123000,"BLK_LOS_05_/_RTLT_02368"
1292157523000,"4000_KM_DESCEND"
1292158021000,"OCC_MARS_200KM_START_/_RA_273.61_/_DE_-24.28_/_OMP_(339.24,081.48)_/_SZA_092"
1292158044000,"MAR_PENUMBRA_START"
1292158058000,"MAR_UMBRA_START"
1292158092000,"OCC_MARS_START_/_RA_273.61_/_DE_-24.28_/_OMP_(339.77,081.24)_/_SZA_092"
1292158817000,"2000_KM_DESCEND"
1292159259000,"MRB_/_RANGE_06000KM_START"
1292159353000,"1200_KM_DESCEND"
1292159668000,"800_KM_DESCEND"
1292160069000,"KLZ_LOS_00_/_RTLT_02368"
1292160344000,"MAR_UMBRA_END"
1292160351000,"MAR_PENUMBRA_END"
1292160405000,"OCC_MARS_END_/_RA_273.64_/_DE_-24.28_/_OMP_(109.70,-85.78)_/_SZA_087"
1292160443000,"PERICENTRE_PASSAGE_08878_/_SSP_(090.30,-65.17)_/_SZA_108"
1292160544000,"OCC_MARS_200KM_END_/_RA_273.64_/_DE_-24.28_/_OMP_(115.54,-85.54)_/_SZA_087"
1292160719000,"BLK_LOS_00_/_RTLT_02368"
1292161205000,"800_KM_ASCEND"
1292161523000,"1200_KM_ASCEND"
1292161597000,"MRB_/_RANGE_06000KM_END"
1292162066000,"2000_KM_ASCEND"
1292163369000,"4000_KM_ASCEND"
1292170905000,"GDS_AOS_05_/_RTLT_02368"
1292171265000,"GDS_AOS_06_/_RTLT_02368"
1292171405000,"MAD_LOS_10_/_RTLT_02368"
1292171424000,"CEB_LOS_10_/_RTLT_02368"
1292172618000,"MAD_LOS_07_/_RTLT_02368"
1292172749000,"GDS_AOS_10_/_RTLT_02368"
1292173031000,"APOCENTRE_PASSAGE_08879"
1292173500000,"MAD_LOS_05_/_RTLT_02368"
1292173520000,"CEB_LOS_05_/_RTLT_02368"
1292174411000,"CEB_LOS_03_/_RTLT_02368"
1292180969000,"MRB_AOS_00"
1292182174000,"MRB_AOS_10"
1292182565000,"MRB_/_RANGE_06000KM_START"
1292182702000,"4000_KM_DESCEND"
1292183202000,"OCC_MARS_200KM_START_/_RA_273.86_/_DE_-24.28_/_OMP_(237.59,081.15)_/_SZA_092"
1292183227000,"MAR_PENUMBRA_START"
1292183241000,"MAR_UMBRA_START"
1292183272000,"OCC_MARS_START_/_RA_273.86_/_DE_-24.28_/_OMP_(238.13,080.89)_/_SZA_092"
1292183996000,"2000_KM_DESCEND"
1292184461000,"CAN_AOS_05_/_RTLT_02369"
1292184532000,"1200_KM_DESCEND"
1292184847000,"800_KM_DESCEND"
1292184974000,"MRB_LOS_10"
1292185091000,"MRB_LOS_00"
1292185220000,"CAN_AOS_07_/_RTLT_02369"
1292185524000,"MAR_UMBRA_END"
1292185530000,"MAR_PENUMBRA_END"
1292185584000,"OCC_MARS_END_/_RA_273.88_/_DE_-24.28_/_OMP_(005.73,-85.74)_/_SZA_087"
1292185622000,"PERICENTRE_PASSAGE_08879_/_SSP_(347.98,-65.00)_/_SZA_108"
1292185723000,"OCC_MARS_200KM_END_/_RA_273.88_/_DE_-24.28_/_OMP_(012.05,-85.49)_/_SZA_087"
1292186078000,"CAN_AOS_10_/_RTLT_02369"
1292186337000,"MRB_/_RANGE_06000KM_END"
1292186382000,"800_KM_ASCEND"
1292186701000,"1200_KM_ASCEND"
1292187244000,"2000_KM_ASCEND"
1292188548000,"4000_KM_ASCEND"
1292191712000,"NNO_AOS_01_/_RTLT_02369"
1292192932000,"NNO_AOS_05_/_RTLT_02369"
1292194465000,"NNO_AOS_10_/_RTLT_02369"
1292197721000,"MLG_LOS_10_/_RTLT_02369"
1292198210000,"APOCENTRE_PASSAGE_08880"
1292199347000,"MLG_LOS_05_/_RTLT_02369"
1292199812000,"GDS_LOS_10_/_RTLT_02369"
1292200511000,"MLG_LOS_02_/_RTLT_02369"
1292201296000,"GDS_LOS_06_/_RTLT_02369"
1292201654000,"GDS_LOS_05_/_RTLT_02369"
1292207881000,"4000_KM_DESCEND"
1292208385000,"OCC_MARS_200KM_START_/_RA_274.10_/_DE_-24.28_/_OMP_(135.90,080.81)_/_SZA_092"
1292208412000,"MAR_PENUMBRA_START"
1292208426000,"MAR_UMBRA_START"
1292208456000,"OCC_MARS_START_/_RA_274.10_/_DE_-24.28_/_OMP_(136.46,080.53)_/_SZA_092"
1292209174000,"2000_KM_DESCEND"
1292209711000,"1200_KM_DESCEND"
1292210025000,"800_KM_DESCEND"
1292210201000,"MRB_/_RANGE_06000KM_START"
1292210704000,"MAR_UMBRA_END"
1292210711000,"MAR_PENUMBRA_END"
1292210764000,"OCC_MARS_END_/_RA_274.12_/_DE_-24.28_/_OMP_(261.76,-85.69)_/_SZA_087"
1292210801000,"PERICENTRE_PASSAGE_08880_/_SSP_(245.66,-64.85)_/_SZA_108"
1292210904000,"OCC_MARS_200KM_END_/_RA_274.12_/_DE_-24.28_/_OMP_(268.59,-85.44)_/_SZA_087"
1292211562000,"800_KM_ASCEND"
1292211880000,"1200_KM_ASCEND"
